"Input number 3064033 with intial rewrite term cabbbabbaaaaaabbbaaaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 4304  Number of array doubles: 1"
Term	Number
caaaebbbbabbabaabbbababbd	13087979
caaeabbbbabbabaabbbababbd	13087979
caeaabbbbabbabaabbbababbd	13087979
ceaaabbbbabbabaabbbababbd	13087979
cbaaabbbbabbabaabbbababbd	13087979
cbaaabbbbabbabaabbbabagbd	19631969
cbaaabbbbabbabaabbbabfabd	19631969
cbaaabbbbabbabaabbbagaabd	19631969
cbaaabbbbabbabaabbbfaaabd	19631969
cbaaabbbbabbabaabbgaaaabd	19631969
cbaaabbbbabbabaabgbaaaabd	19631969
cbaaabbbbabbabaagbbaaaabd	19631969
cbaaabbbbabbabafabbaaaabd	19631969
cbaaabbbbabbabebabbaaaabd	19631969
cbaaabbbbabbafbbabbaaaabd	19631969
cbaaabbbbabbebbbabbaaaabd	19631969
cbaaabbbbabfbbbbabbaaaabd	19631969
cbaaabbbbagabbbbabbaaaabd	19631969
cbaaabbbbfaabbbbabbaaaabd	19631969
cbaaabbbgaaabbbbabbaaaabd	19631969
cbaaabbgbaaabbbbabbaaaabd	19631969
cbaaabgbbaaabbbbabbaaaabd	19631969
cbaaagbbbaaabbbbabbaaaabd	19631969
cbaafabbbaaabbbbabbaaaabd	19631969
cbaebabbbaaabbbbabbaaaabd	19631969
cbeababbbaaabbbbabbaaaabd	19631969
cfbababbbaaabbbbabbaaaabd	19631969
caabababbbaaabbbbabbaaaabd	19631969
caabababbbaaabbbbabbaaebd	14723977
caabababbbaaabbbbabbaeabd	14723977
caabababbbaaabbbbabbeaabd	14723977
caabababbbaaabbbbabfbaabd	14723977
caabababbbaaabbbbagabaabd	14723977
caabababbbaaabbbbfaabaabd	14723977
caabababbbaaabbbgaaabaabd	14723977
caabababbbaaabbgbaaabaabd	14723977
caabababbbaaabgbbaaabaabd	14723977
caabababbbaaagbbbaaabaabd	14723977
caabababbbaafabbbaaabaabd	14723977
caabababbbaebabbbaaabaabd	14723977
caabababbbeababbbaaabaabd	14723977
caabababbfbababbbaaabaabd	14723977
caabababgabababbbaaabaabd	14723977
caababagbabababbbaaabaabd	14723977
caababfababababbbaaabaabd	14723977
caabagaababababbbaaabaabd	14723977
caabfaaababababbbaaabaabd	14723977
caagaaaababababbbaaabaabd	14723977
cafaaaaababababbbaaabaabd	14723977
cebaaaaababababbbaaabaabd	14723977
cbbaaaaababababbbaaabaabd	14723977
cbbaaaaababababbbaaabebd	11042983
cbbaaaaababababbbaaafbbd	11042983
cbbaaaaababababbbaaebbbd	11042983
cbbaaaaababababbbaeabbbd	11042983
cbbaaaaababababbbeaabbbd	11042983
cbbaaaaababababbfbaabbbd	11042983
cbbaaaaababababgabaabbbd	11042983
cbbaaaaabababagbabaabbbd	11042983
cbbaaaaabababfababaabbbd	11042983
cbbaaaaababagaababaabbbd	11042983
cbbaaaaababfaaababaabbbd	11042983
cbbaaaaabagaaaababaabbbd	11042983
cbbaaaaabfaaaaababaabbbd	11042983
cbbaaaaagaaaaaababaabbbd	11042983
cbbaaaafaaaaaaababaabbbd	11042983
cbbaaaebaaaaaaababaabbbd	11042983
cbbaaeabaaaaaaababaabbbd	11042983
cbbaeaabaaaaaaababaabbbd	11042983
cbbeaaabaaaaaaababaabbbd	11042983
cbfbaaabaaaaaaababaabbbd	11042983
cgabaaabaaaaaaababaabbbd	11042983
cababaaabaaaaaaababaabbbd	11042983
cababaaabaaaaaaababaabgbd	16564475
cababaaabaaaaaaababaagbbd	16564475
cababaaabaaaaaaababafabbd	16564475
cababaaabaaaaaaababebabbd	16564475
cababaaabaaaaaaabafbbabbd	16564475
cababaaabaaaaaaabebbbabbd	16564475
cababaaabaaaaaaafbbbbabbd	16564475
cababaaabaaaaaaebbbbbabbd	16564475
cababaaabaaaaaeabbbbbabbd	16564475
cababaaabaaaaeaabbbbbabbd	16564475
cababaaabaaaeaaabbbbbabbd	16564475
cababaaabaaeaaaabbbbbabbd	16564475
cababaaabaeaaaaabbbbbabbd	16564475
cababaaabeaaaaaabbbbbabbd	16564475
cababaaafbaaaaaabbbbbabbd	16564475
cababaaebbaaaaaabbbbbabbd	16564475
cababaeabbaaaaaabbbbbabbd	16564475
cababeaabbaaaaaabbbbbabbd	16564475
cabafbaabbaaaaaabbbbbabbd	16564475
cabebbaabbaaaaaabbbbbabbd	16564475
cafbbbaabbaaaaaabbbbbabbd	16564475
cebbbbaabbaaaaaabbbbbabbd	16564475
