"Input number 23529 with intial rewrite term cabbabbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 1240  Number of array doubles: 1"
Term	Number
caaaaababbabbbgbbd	100511
caaaaababbabbgbbbd	100511
caaaaababbabgbbbbd	100511
caaaaababbagbbbbbd	100511
caaaaababbfabbbbbd	100511
caaaaababgaabbbbbd	100511
caaaaabagbaabbbbbd	100511
caaaaabfabaabbbbbd	100511
caaaaagaabaabbbbbd	100511
caaaafaaabaabbbbbd	100511
caaaebaaabaabbbbbd	100511
caaeabaaabaabbbbbd	100511
caeaabaaabaabbbbbd	100511
ceaaabaaabaabbbbbd	100511
cbaaabaaabaabbbbbd	100511
cbaaabaaabaabbbgbd	150767
cbaaabaaabaabbgbbd	150767
cbaaabaaabaabgbbbd	150767
cbaaabaaabaagbbbbd	150767
cbaaabaaabafabbbbd	150767
cbaaabaaabebabbbbd	150767
cbaaabaaafbbabbbbd	150767
cbaaabaaebbbabbbbd	150767
cbaaabaeabbbabbbbd	150767
cbaaabeaabbbabbbbd	150767
cbaaafbaabbbabbbbd	150767
cbaaebbaabbbabbbbd	150767
cbaeabbaabbbabbbbd	150767
cbeaabbaabbbabbbbd	150767
cfbaabbaabbbabbbbd	150767
caabaabbaabbbabbbbd	150767
caabaabbaabbbabbgbd	226151
caabaabbaabbbabgbbd	226151
caabaabbaabbbagbbbd	226151
caabaabbaabbbfabbbd	226151
caabaabbaabbgaabbbd	226151
caabaabbaabgbaabbbd	226151
caabaabbaagbbaabbbd	226151
caabaabbafabbaabbbd	226151
caabaabbebabbaabbbd	226151
caabaabfbbabbaabbbd	226151
caabaagabbabbaabbbd	226151
caabafaabbabbaabbbd	226151
caabebaabbabbaabbbd	226151
caafbbaabbabbaabbbd	226151
caebbbaabbabbaabbbd	226151
ceabbbaabbabbaabbbd	226151
cbabbbaabbabbaabbbd	226151
cbabbbaabbabbaabgbd	339227
cbabbbaabbabbaagbbd	339227
cbabbbaabbabbafabbd	339227
cbabbbaabbabbebabbd	339227
cbabbbaabbabfbbabbd	339227
cbabbbaabbagabbabbd	339227
cbabbbaabbfaabbabbd	339227
cbabbbaabgaaabbabbd	339227
cbabbbaagbaaabbabbd	339227
cbabbbafabaaabbabbd	339227
cbabbbebabaaabbabbd	339227
cbabbfbbabaaabbabbd	339227
cbabgabbabaaabbabbd	339227
cbagbabbabaaabbabbd	339227
cbfababbabaaabbabbd	339227
cgaababbabaaabbabbd	339227
cabaababbabaaabbabbd	339227
cabaababbabaaabbagbd	508841
cabaababbabaaabbfabd	508841
cabaababbabaaabgaabd	508841
cabaababbabaaagbaabd	508841
cabaababbabaafabaabd	508841
cabaababbabaebabaabd	508841
cabaababbabeababaabd	508841
cabaababbafbababaabd	508841
cabaababbebbababaabd	508841
cabaababfbbbababaabd	508841
cabaabagabbbababaabd	508841
cabaabfaabbbababaabd	508841
cabaagaaabbbababaabd	508841
cabafaaaabbbababaabd	508841
cabebaaaabbbababaabd	508841
cafbbaaaabbbababaabd	508841
cebbbaaaabbbababaabd	508841
cbbbbaaaabbbababaabd	508841
cbbbbaaaabbbababebd	381631
cbbbbaaaabbbabafbbd	381631
cbbbbaaaabbbabebbbd	381631
cbbbbaaaabbbafbbbbd	381631
cbbbbaaaabbbebbbbbd	381631
cbbbbaaaabbfbbbbbbd	381631
cbbbbaaaabgabbbbbbd	381631
cbbbbaaaagbabbbbbbd	381631
cbbbbaaafababbbbbbd	381631
cbbbbaaebababbbbbbd	381631
cbbbbaeabababbbbbbd	381631
cbbbbeaabababbbbbbd	381631
cbbbfbaabababbbbbbd	381631
cbbgabaabababbbbbbd	381631
cbgbabaabababbbbbbd	381631
cgbbabaabababbbbbbd	381631
cabbbabaabababbbbbbd	381631
cabbbabaabababbbbgbd	572447
cabbbabaabababbbgbbd	572447
cabbbabaabababbgbbbd	572447
cabbbabaabababgbbbbd	572447
cabbbabaababagbbbbbd	572447
cabbbabaababfabbbbbd	572447
cabbbabaabagaabbbbbd	572447
cabbbabaabfaaabbbbbd	572447
cabbbabaagaaaabbbbbd	572447
cabbbabafaaaaabbbbbd	572447
cabbbabebaaaaabbbbbd	572447
cabbbafbbaaaaabbbbbd	572447
cabbbebbbaaaaabbbbbd	572447
cabbfbbbbaaaaabbbbbd	572447
cabgabbbbaaaaabbbbbd	572447
cagbabbbbaaaaabbbbbd	572447
cfababbbbaaaaabbbbbd	572447
caaababbbbaaaaabbbbbd	572447
caaababbbbaaaaabbbgbd	858671
caaababbbbaaaaabbgbbd	858671
caaababbbbaaaaabgbbbd	858671
caaababbbbaaaaagbbbbd	858671
caaababbbbaaaafabbbbd	858671
caaababbbbaaaebabbbbd	858671
caaababbbbaaeababbbbd	858671
caaababbbbaeaababbbbd	858671
caaababbbbeaaababbbbd	858671
caaababbbfbaaababbbbd	858671
caaababbgabaaababbbbd	858671
caaababgbabaaababbbbd	858671
caaabagbbabaaababbbbd	858671
caaabfabbabaaababbbbd	858671
caaagaabbabaaababbbbd	858671
caafaaabbabaaababbbbd	858671
caebaaabbabaaababbbbd	858671
ceabaaabbabaaababbbbd	858671
cbabaaabbabaaababbbbd	858671
cbabaaabbabaaababbgbd	1288007
cbabaaabbabaaababgbbd	1288007
cbabaaabbabaaabagbbbd	1288007
cbabaaabbabaaabfabbbd	1288007
cbabaaabbabaaagaabbbd	1288007
cbabaaabbabaafaaabbbd	1288007
cbabaaabbabaebaaabbbd	1288007
cbabaaabbabeabaaabbbd	1288007
cbabaaabbafbabaaabbbd	1288007
