"Input number 6171 with intial rewrite term cbaaaaaabbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 976  Number of array doubles: 1"
Term	Number
cbabfabaabd	1289
cbagaabaabd	1289
cbfaaabaabd	1289
cgaaaabaabd	1289
cabaaaabaabd	1289
cabaaaabebd	967
cabaaaafbbd	967
cabaaaebbbd	967
cabaaeabbbd	967
cabaeaabbbd	967
cabeaaabbbd	967
cafbaaabbbd	967
cebbaaabbbd	967
cbbbaaabbbd	967
cbbbaaabgbd	1451
cbbbaaagbbd	1451
cbbbaafabbd	1451
cbbbaebabbd	1451
cbbbeababbd	1451
cbbfbababbd	1451
cbgabababbd	1451
cgbabababbd	1451
cabbabababbd	1451
cabbababagbd	2177
cabbababfabd	2177
cabbabagaabd	2177
cabbabfaaabd	2177
cabbagaaaabd	2177
cabbfaaaaabd	2177
cabgaaaaaabd	2177
cagbaaaaaabd	2177
cfabaaaaaabd	2177
caaabaaaaaabd	2177
caaabaaaaebd	1633
caaabaaaeabd	1633
caaabaaeaabd	1633
caaabaeaaabd	1633
caaabeaaaabd	1633
caaafbaaaabd	1633
caaebbaaaabd	1633
caeabbaaaabd	1633
ceaabbaaaabd	1633
cbaabbaaaabd	1633
cbaabbaaebd	1225
cbaabbaeabd	1225
cbaabbeaabd	1225
cbaabfbaabd	1225
cbaagabaabd	1225
cbafaabaabd	1225
cbebaabaabd	1225
cfbbaabaabd	1225
caabbaabaabd	1225
caabbaabebd	919
caabbaafbbd	919
caabbaebbbd	919
caabbeabbbd	919
caabfbabbbd	919
caagababbbd	919
cafaababbbd	919
cebaababbbd	919
cbbaababbbd	919
cbbaababgbd	1379
cbbaabagbbd	1379
cbbaabfabbd	1379
cbbaagaabbd	1379
cbbafaaabbd	1379
cbbebaaabbd	1379
cbfbbaaabbd	1379
cgabbaaabbd	1379
cababbaaabbd	1379
cababbaaagbd	2069
cababbaafabd	2069
cababbaebabd	2069
cababbeababd	2069
cababfbababd	2069
cabagabababd	2069
cabfaabababd	2069
cagaaabababd	2069
cfaaaabababd	2069
caaaaaabababd	2069
caaaaaababd	517
caaaaaabd	129
caaaaebd	97
caaaeabd	97
caaeaabd	97
caeaaabd	97
ceaaaabd	97
cbaaaabd	97
cbaaebd	73
cbaeabd	73
cbeaabd	73
cfbaabd	73
caabaabd	73
caabebd	55
caafbbd	55
caebbbd	55
ceabbbd	55
cbabbbd	55
cbabgbd	83
cbagbbd	83
cbfabbd	83
cgaabbd	83
cabaabbd	83
cabaagbd	125
cabafabd	125
cabebabd	125
cafbbabd	125
cebbbabd	125
cbbbbabd	125
cbbbbd	31
cbbgbd	47
cbgbbd	47
cgbbbd	47
cabbbbd	47
cabbgbd	71
cabgbbd	71
cagbbbd	71
cfabbbd	71
caaabbbd	71
caaabgbd	107
caaagbbd	107
caafabbd	107
caebabbd	107
ceababbd	107
cbababbd	107
cbabagbd	161
cbabfabd	161
cbagaabd	161
cbfaaabd	161
cgaaaabd	161
cabaaaabd	161
cabaaebd	121
cabaeabd	121
cabeaabd	121
cafbaabd	121
