"Input number 3711 with intial rewrite term cbbaabbbbbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 845  Number of array doubles: 1"
Term	Number
cbbbbabbaabaagbd	48221
cbbbbabbaabafabd	48221
cbbbbabbaabebabd	48221
cbbbbabbaafbbabd	48221
cbbbbabbaebbbabd	48221
cbbbbabbeabbbabd	48221
cbbbbabfbabbbabd	48221
cbbbbagababbbabd	48221
cbbbbfaababbbabd	48221
cbbbgaaababbbabd	48221
cbbgbaaababbbabd	48221
cbgbbaaababbbabd	48221
cgbbbaaababbbabd	48221
cabbbbaaababbbabd	48221
cabbbbaaababbbd	12055
cabbbbaaababgbd	18083
cabbbbaaabagbbd	18083
cabbbbaaabfabbd	18083
cabbbbaaagaabbd	18083
cabbbbaafaaabbd	18083
cabbbbaebaaabbd	18083
cabbbbeabaaabbd	18083
cabbbfbabaaabbd	18083
cabbgababaaabbd	18083
cabgbababaaabbd	18083
cagbbababaaabbd	18083
cfabbababaaabbd	18083
caaabbababaaabbd	18083
caaabbababaaagbd	27125
caaabbababaafabd	27125
caaabbababaebabd	27125
caaabbababeababd	27125
caaabbabafbababd	27125
caaabbabebbababd	27125
caaabbafbbbababd	27125
caaabbebbbbababd	27125
caaabfbbbbbababd	27125
caaagabbbbbababd	27125
caafaabbbbbababd	27125
caebaabbbbbababd	27125
ceabaabbbbbababd	27125
cbabaabbbbbababd	27125
cbabaabbbbbabd	6781
cbabaabbbbbd	1695
cbabaabbbgbd	2543
cbabaabbgbbd	2543
cbabaabgbbbd	2543
cbabaagbbbbd	2543
cbabafabbbbd	2543
cbabebabbbbd	2543
cbafbbabbbbd	2543
cbebbbabbbbd	2543
cfbbbbabbbbd	2543
caabbbbabbbbd	2543
caabbbbabbgbd	3815
caabbbbabgbbd	3815
caabbbbagbbbd	3815
caabbbbfabbbd	3815
caabbbgaabbbd	3815
caabbgbaabbbd	3815
caabgbbaabbbd	3815
caagbbbaabbbd	3815
cafabbbaabbbd	3815
cebabbbaabbbd	3815
cbbabbbaabbbd	3815
cbbabbbaabgbd	5723
cbbabbbaagbbd	5723
cbbabbbafabbd	5723
cbbabbbebabbd	5723
cbbabbfbbabbd	5723
cbbabgabbabbd	5723
cbbagbabbabbd	5723
cbbfababbabbd	5723
cbgaababbabbd	5723
cgbaababbabbd	5723
cabbaababbabbd	5723
cabbaababbagbd	8585
cabbaababbfabd	8585
