"Input number 142587 with intial rewrite term caaababbaabbbbbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2387  Number of array doubles: 1"
Term	Number
cebbbababbbabbababbbd	1027799
cbbbbababbbabbababbbd	1027799
cbbbbababbbabbababgbd	1541699
cbbbbababbbabbabagbbd	1541699
cbbbbababbbabbabfabbd	1541699
cbbbbababbbabbagaabbd	1541699
cbbbbababbbabbfaaabbd	1541699
cbbbbababbbabgaaaabbd	1541699
cbbbbababbbagbaaaabbd	1541699
cbbbbababbbfabaaaabbd	1541699
cbbbbababbgaabaaaabbd	1541699
cbbbbababgbaabaaaabbd	1541699
cbbbbabagbbaabaaaabbd	1541699
cbbbbabfabbaabaaaabbd	1541699
cbbbbagaabbaabaaaabbd	1541699
cbbbbfaaabbaabaaaabbd	1541699
cbbbgaaaabbaabaaaabbd	1541699
cbbgbaaaabbaabaaaabbd	1541699
cbgbbaaaabbaabaaaabbd	1541699
cgbbbaaaabbaabaaaabbd	1541699
cabbbbaaaabbaabaaaabbd	1541699
cabbbbaaaabbaabaaaagbd	2312549
cabbbbaaaabbaabaaafabd	2312549
cabbbbaaaabbaabaaebabd	2312549
cabbbbaaaabbaabaeababd	2312549
cabbbbaaaabbaabeaababd	2312549
cabbbbaaaabbaafbaababd	2312549
cabbbbaaaabbaebbaababd	2312549
cabbbbaaaabbeabbaababd	2312549
cabbbbaaaabfbabbaababd	2312549
cabbbbaaaagababbaababd	2312549
cabbbbaaafaababbaababd	2312549
cabbbbaaebaababbaababd	2312549
cabbbbaeabaababbaababd	2312549
cabbbbeaabaababbaababd	2312549
cabbbfbaabaababbaababd	2312549
cabbgabaabaababbaababd	2312549
cabgbabaabaababbaababd	2312549
cagbbabaabaababbaababd	2312549
cfabbabaabaababbaababd	2312549
caaabbabaabaababbaababd	2312549
caaabbabaabaababbaabd	578137
caaabbabaabaababbebd	433603
caaabbabaabaababfbbd	433603
caaabbabaabaabagabbd	433603
caaabbabaabaabfaabbd	433603
caaabbabaabaagaaabbd	433603
caaabbabaabafaaaabbd	433603
caaabbabaabebaaaabbd	433603
caaabbabaafbbaaaabbd	433603
caaabbabaebbbaaaabbd	433603
caaabbabeabbbaaaabbd	433603
caaabbafbabbbaaaabbd	433603
caaabbebbabbbaaaabbd	433603
caaabfbbbabbbaaaabbd	433603
caaagabbbabbbaaaabbd	433603
caafaabbbabbbaaaabbd	433603
caebaabbbabbbaaaabbd	433603
ceabaabbbabbbaaaabbd	433603
cbabaabbbabbbaaaabbd	433603
cbabaabbbabbbaaaagbd	650405
cbabaabbbabbbaaafabd	650405
cbabaabbbabbbaaebabd	650405
cbabaabbbabbbaeababd	650405
cbabaabbbabbbeaababd	650405
cbabaabbbabbfbaababd	650405
cbabaabbbabgabaababd	650405
cbabaabbbagbabaababd	650405
cbabaabbbfababaababd	650405
cbabaabbgaababaababd	650405
cbabaabgbaababaababd	650405
cbabaagbbaababaababd	650405
cbabafabbaababaababd	650405
cbabebabbaababaababd	650405
cbafbbabbaababaababd	650405
cbebbbabbaababaababd	650405
cfbbbbabbaababaababd	650405
caabbbbabbaababaababd	650405
caabbbbabbaababaabd	162601
caabbbbabbaababebd	121951
caabbbbabbaabafbbd	121951
caabbbbabbaabebbbd	121951
caabbbbabbaafbbbbd	121951
caabbbbabbaebbbbbd	121951
caabbbbabbeabbbbbd	121951
caabbbbabfbabbbbbd	121951
caabbbbagababbbbbd	121951
caabbbbfaababbbbbd	121951
caabbbgaaababbbbbd	121951
caabbgbaaababbbbbd	121951
caabgbbaaababbbbbd	121951
caagbbbaaababbbbbd	121951
