"Input number 5649499 with intial rewrite term cababbaaabbabaaababbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 4424  Number of array doubles: 1"
Term	Number
cbbbabababbbbabbaafabaabd	24131753
cbbbabababbbbabbaebabaabd	24131753
cbbbabababbbbabbeababaabd	24131753
cbbbabababbbbabfbababaabd	24131753
cbbbabababbbbagabababaabd	24131753
cbbbabababbbbfaabababaabd	24131753
cbbbabababbbgaaabababaabd	24131753
cbbbabababbgbaaabababaabd	24131753
cbbbabababgbbaaabababaabd	24131753
cbbbababagbbbaaabababaabd	24131753
cbbbababfabbbaaabababaabd	24131753
cbbbabagaabbbaaabababaabd	24131753
cbbbabfaaabbbaaabababaabd	24131753
cbbbagaaaabbbaaabababaabd	24131753
cbbbfaaaaabbbaaabababaabd	24131753
cbbgaaaaaabbbaaabababaabd	24131753
cbgbaaaaaabbbaaabababaabd	24131753
cgbbaaaaaabbbaaabababaabd	24131753
cabbbaaaaaabbbaaabababaabd	24131753
cabbbaaaaaabbbaaabababebd	18098815
cabbbaaaaaabbbaaababafbbd	18098815
cabbbaaaaaabbbaaababebbbd	18098815
cabbbaaaaaabbbaaabafbbbbd	18098815
cabbbaaaaaabbbaaabebbbbbd	18098815
cabbbaaaaaabbbaaafbbbbbbd	18098815
cabbbaaaaaabbbaaebbbbbbbd	18098815
cabbbaaaaaabbbaeabbbbbbbd	18098815
cabbbaaaaaabbbeaabbbbbbbd	18098815
cabbbaaaaaabbfbaabbbbbbbd	18098815
cabbbaaaaaabgabaabbbbbbbd	18098815
cabbbaaaaaagbabaabbbbbbbd	18098815
cabbbaaaaafababaabbbbbbbd	18098815
cabbbaaaaebababaabbbbbbbd	18098815
cabbbaaaeabababaabbbbbbbd	18098815
cabbbaaeaabababaabbbbbbbd	18098815
cabbbaeaaabababaabbbbbbbd	18098815
cabbbeaaaabababaabbbbbbbd	18098815
cabbfbaaaabababaabbbbbbbd	18098815
cabgabaaaabababaabbbbbbbd	18098815
cagbabaaaabababaabbbbbbbd	18098815
cfababaaaabababaabbbbbbbd	18098815
caaababaaaabababaabbbbbbbd	18098815
caaababaaaabababaabbbbbgbd	27148223
caaababaaaabababaabbbbgbbd	27148223
caaababaaaabababaabbbgbbbd	27148223
caaababaaaabababaabbgbbbbd	27148223
caaababaaaabababaabgbbbbbd	27148223
caaababaaaabababaagbbbbbbd	27148223
caaababaaaabababafabbbbbbd	27148223
caaababaaaabababebabbbbbbd	27148223
caaababaaaababafbbabbbbbbd	27148223
caaababaaaababebbbabbbbbbd	27148223
caaababaaaabafbbbbabbbbbbd	27148223
caaababaaaabebbbbbabbbbbbd	27148223
caaababaaaafbbbbbbabbbbbbd	27148223
caaababaaaebbbbbbbabbbbbbd	27148223
caaababaaeabbbbbbbabbbbbbd	27148223
caaababaeaabbbbbbbabbbbbbd	27148223
caaababeaaabbbbbbbabbbbbbd	27148223
caaabafbaaabbbbbbbabbbbbbd	27148223
caaabebbaaabbbbbbbabbbbbbd	27148223
caaafbbbaaabbbbbbbabbbbbbd	27148223
caaebbbbaaabbbbbbbabbbbbbd	27148223
caeabbbbaaabbbbbbbabbbbbbd	27148223
ceaabbbbaaabbbbbbbabbbbbbd	27148223
cbaabbbbaaabbbbbbbabbbbbbd	27148223
cbaabbbbaaabbbbbbbabbbbgbd	40722335
cbaabbbbaaabbbbbbbabbbgbbd	40722335
cbaabbbbaaabbbbbbbabbgbbbd	40722335
cbaabbbbaaabbbbbbbabgbbbbd	40722335
cbaabbbbaaabbbbbbbagbbbbbd	40722335
cbaabbbbaaabbbbbbbfabbbbbd	40722335
cbaabbbbaaabbbbbbgaabbbbbd	40722335
cbaabbbbaaabbbbbgbaabbbbbd	40722335
cbaabbbbaaabbbbgbbaabbbbbd	40722335
cbaabbbbaaabbbgbbbaabbbbbd	40722335
cbaabbbbaaabbgbbbbaabbbbbd	40722335
cbaabbbbaaabgbbbbbaabbbbbd	40722335
cbaabbbbaaagbbbbbbaabbbbbd	40722335
cbaabbbbaafabbbbbbaabbbbbd	40722335
cbaabbbbaebabbbbbbaabbbbbd	40722335
cbaabbbbeababbbbbbaabbbbbd	40722335
cbaabbbfbababbbbbbaabbbbbd	40722335
cbaabbgabababbbbbbaabbbbbd	40722335
