"Input number 1117065 with intial rewrite term caaabaaaababbbaaabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 3610  Number of array doubles: 1"
Term	Number
caabaaagabbabbaaabbabbd	3578651
caabaafaabbabbaaabbabbd	3578651
caabaebaabbabbaaabbabbd	3578651
caabeabaabbabbaaabbabbd	3578651
caafbabaabbabbaaabbabbd	3578651
caebbabaabbabbaaabbabbd	3578651
ceabbabaabbabbaaabbabbd	3578651
cbabbabaabbabbaaabbabbd	3578651
cbabbabaabbabbaaabbagbd	5367977
cbabbabaabbabbaaabbfabd	5367977
cbabbabaabbabbaaabgaabd	5367977
cbabbabaabbabbaaagbaabd	5367977
cbabbabaabbabbaafabaabd	5367977
cbabbabaabbabbaebabaabd	5367977
cbabbabaabbabbeababaabd	5367977
cbabbabaabbabfbababaabd	5367977
cbabbabaabbagabababaabd	5367977
cbabbabaabbfaabababaabd	5367977
cbabbabaabgaaabababaabd	5367977
cbabbabaagbaaabababaabd	5367977
cbabbabafabaaabababaabd	5367977
cbabbabebabaaabababaabd	5367977
cbabbafbbabaaabababaabd	5367977
cbabbebbbabaaabababaabd	5367977
cbabfbbbbabaaabababaabd	5367977
cbagabbbbabaaabababaabd	5367977
cbfaabbbbabaaabababaabd	5367977
cgaaabbbbabaaabababaabd	5367977
cabaaabbbbabaaabababaabd	5367977
cabaaabbbbabaaabababebd	4025983
cabaaabbbbabaaababafbbd	4025983
cabaaabbbbabaaababebbbd	4025983
cabaaabbbbabaaabafbbbbd	4025983
cabaaabbbbabaaabebbbbbd	4025983
cabaaabbbbabaaafbbbbbbd	4025983
cabaaabbbbabaaebbbbbbbd	4025983
cabaaabbbbabaeabbbbbbbd	4025983
cabaaabbbbabeaabbbbbbbd	4025983
cabaaabbbbafbaabbbbbbbd	4025983
cabaaabbbbebbaabbbbbbbd	4025983
cabaaabbbfbbbaabbbbbbbd	4025983
cabaaabbgabbbaabbbbbbbd	4025983
cabaaabgbabbbaabbbbbbbd	4025983
cabaaagbbabbbaabbbbbbbd	4025983
cabaafabbabbbaabbbbbbbd	4025983
cabaebabbabbbaabbbbbbbd	4025983
cabeababbabbbaabbbbbbbd	4025983
cafbababbabbbaabbbbbbbd	4025983
cebbababbabbbaabbbbbbbd	4025983
cbbbababbabbbaabbbbbbbd	4025983
cbbbababbabbbaabbbbbgbd	6038975
cbbbababbabbbaabbbbgbbd	6038975
cbbbababbabbbaabbbgbbbd	6038975
cbbbababbabbbaabbgbbbbd	6038975
cbbbababbabbbaabgbbbbbd	6038975
cbbbababbabbbaagbbbbbbd	6038975
cbbbababbabbbafabbbbbbd	6038975
cbbbababbabbbebabbbbbbd	6038975
cbbbababbabbfbbabbbbbbd	6038975
cbbbababbabgabbabbbbbbd	6038975
cbbbababbagbabbabbbbbbd	6038975
cbbbababbfababbabbbbbbd	6038975
cbbbababgaababbabbbbbbd	6038975
cbbbabagbaababbabbbbbbd	6038975
cbbbabfabaababbabbbbbbd	6038975
cbbbagaabaababbabbbbbbd	6038975
cbbbfaaabaababbabbbbbbd	6038975
