"Input number 106239 with intial rewrite term cbaabbbbabbbbbbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1810  Number of array doubles: 1"
Term	Number
caabaabbgaababababaabd	1815209
caabaabgbaababababaabd	1815209
caabaagbbaababababaabd	1815209
caabafabbaababababaabd	1815209
caabebabbaababababaabd	1815209
caafbbabbaababababaabd	1815209
caebbbabbaababababaabd	1815209
ceabbbabbaababababaabd	1815209
cbabbbabbaababababaabd	1815209
cbabbbabbaababababebd	1361407
cbabbbabbaabababafbbd	1361407
cbabbbabbaabababebbbd	1361407
cbabbbabbaababafbbbbd	1361407
cbabbbabbaababebbbbbd	1361407
cbabbbabbaabafbbbbbbd	1361407
cbabbbabbaabebbbbbbbd	1361407
cbabbbabbaafbbbbbbbbd	1361407
cbabbbabbaebbbbbbbbbd	1361407
cbabbbabbeabbbbbbbbbd	1361407
cbabbbabfbabbbbbbbbbd	1361407
cbabbbagababbbbbbbbbd	1361407
cbabbbfaababbbbbbbbbd	1361407
cbabbgaaababbbbbbbbbd	1361407
cbabgbaaababbbbbbbbbd	1361407
cbagbbaaababbbbbbbbbd	1361407
cbfabbaaababbbbbbbbbd	1361407
cgaabbaaababbbbbbbbbd	1361407
cabaabbaaababbbbbbbbbd	1361407
cabaabbaaababbbbbbbgbd	2042111
cabaabbaaababbbbbbgbbd	2042111
cabaabbaaababbbbbgbbbd	2042111
cabaabbaaababbbbgbbbbd	2042111
cabaabbaaababbbgbbbbbd	2042111
cabaabbaaababbgbbbbbbd	2042111
cabaabbaaababgbbbbbbbd	2042111
cabaabbaaabagbbbbbbbbd	2042111
cabaabbaaabfabbbbbbbbd	2042111
cabaabbaaagaabbbbbbbbd	2042111
cabaabbaafaaabbbbbbbbd	2042111
cabaabbaebaaabbbbbbbbd	2042111
cabaabbeabaaabbbbbbbbd	2042111
cabaabfbabaaabbbbbbbbd	2042111
cabaagababaaabbbbbbbbd	2042111
cabafaababaaabbbbbbbbd	2042111
cabebaababaaabbbbbbbbd	2042111
cafbbaababaaabbbbbbbbd	2042111
cebbbaababaaabbbbbbbbd	2042111
cbbbbaababaaabbbbbbbbd	2042111
cbbbbaababaaabbbbbbgbd	3063167
cbbbbaababaaabbbbbgbbd	3063167
cbbbbaababaaabbbbgbbbd	3063167
cbbbbaababaaabbbgbbbbd	3063167
cbbbbaababaaabbgbbbbbd	3063167
cbbbbaababaaabgbbbbbbd	3063167
cbbbbaababaaagbbbbbbbd	3063167
cbbbbaababaafabbbbbbbd	3063167
cbbbbaababaebabbbbbbbd	3063167
cbbbbaababeababbbbbbbd	3063167
cbbbbaabafbababbbbbbbd	3063167
cbbbbaabebbababbbbbbbd	3063167
cbbbbaafbbbababbbbbbbd	3063167
cbbbbaebbbbababbbbbbbd	3063167
cbbbbeabbbbababbbbbbbd	3063167
cbbbfbabbbbababbbbbbbd	3063167
cbbgababbbbababbbbbbbd	3063167
cbgbababbbbababbbbbbbd	3063167
cgbbababbbbababbbbbbbd	3063167
cabbbababbbbababbbbbbbd	3063167
cabbbababbbbababbbbbgbd	4594751
cabbbababbbbababbbbgbbd	4594751
cabbbababbbbababbbgbbbd	4594751
cabbbababbbbababbgbbbbd	4594751
cabbbababbbbababgbbbbbd	4594751
cabbbababbbbabagbbbbbbd	4594751
cabbbababbbbabfabbbbbbd	4594751
cabbbababbbbagaabbbbbbd	4594751
cabbbababbbbfaaabbbbbbd	4594751
cabbbababbbgaaaabbbbbbd	4594751
cabbbababbgbaaaabbbbbbd	4594751
cabbbababgbbaaaabbbbbbd	4594751
cabbbabagbbbaaaabbbbbbd	4594751
cabbbabfabbbaaaabbbbbbd	4594751
cabbbagaabbbaaaabbbbbbd	4594751
cabbbfaaabbbaaaabbbbbbd	4594751
cabbgaaaabbbaaaabbbbbbd	4594751
cabgbaaaabbbaaaabbbbbbd	4594751
cagbbaaaabbbaaaabbbbbbd	4594751
cfabbaaaabbbaaaabbbbbbd	4594751
caaabbaaaabbbaaaabbbbbbd	4594751
caaabbaaaabbbaaaabbbbgbd	6892127
caaabbaaaabbbaaaabbbgbbd	6892127
caaabbaaaabbbaaaabbgbbbd	6892127
caaabbaaaabbbaaaabgbbbbd	6892127
caaabbaaaabbbaaaagbbbbbd	6892127
caaabbaaaabbbaaafabbbbbd	6892127
caaabbaaaabbbaaebabbbbbd	6892127
caaabbaaaabbbaeababbbbbd	6892127
caaabbaaaabbbeaababbbbbd	6892127
caaabbaaaabbfbaababbbbbd	6892127
caaabbaaaabgabaababbbbbd	6892127
caaabbaaaagbabaababbbbbd	6892127
caaabbaaafababaababbbbbd	6892127
caaabbaaebababaababbbbbd	6892127
caaabbaeabababaababbbbbd	6892127
caaabbeaabababaababbbbbd	6892127
caaabfbaabababaababbbbbd	6892127
caaagabaabababaababbbbbd	6892127
caafaabaabababaababbbbbd	6892127
caebaabaabababaababbbbbd	6892127
ceabaabaabababaababbbbbd	6892127
cbabaabaabababaababbbbbd	6892127
cbabaabaabababaababbbgbd	10338191
cbabaabaabababaababbgbbd	10338191
cbabaabaabababaababgbbbd	10338191
cbabaabaabababaabagbbbbd	10338191
cbabaabaabababaabfabbbbd	10338191
cbabaabaabababaagaabbbbd	10338191
cbabaabaabababafaaabbbbd	10338191
cbabaabaabababebaaabbbbd	10338191
cbabaabaababafbbaaabbbbd	10338191
cbabaabaababebbbaaabbbbd	10338191
cbabaabaabafbbbbaaabbbbd	10338191
cbabaabaabebbbbbaaabbbbd	10338191
cbabaabaafbbbbbbaaabbbbd	10338191
cbabaabaebbbbbbbaaabbbbd	10338191
cbabaabeabbbbbbbaaabbbbd	10338191
cbabaafbabbbbbbbaaabbbbd	10338191
cbabaebbabbbbbbbaaabbbbd	10338191
cbabeabbabbbbbbbaaabbbbd	10338191
cbafbabbabbbbbbbaaabbbbd	10338191
cbebbabbabbbbbbbaaabbbbd	10338191
cfbbbabbabbbbbbbaaabbbbd	10338191
caabbbabbabbbbbbbaaabbbbd	10338191
caabbbabbabbbbbbbaaabbgbd	15507287
caabbbabbabbbbbbbaaabgbbd	15507287
caabbbabbabbbbbbbaaagbbbd	15507287
caabbbabbabbbbbbbaafabbbd	15507287
caabbbabbabbbbbbbaebabbbd	15507287
caabbbabbabbbbbbbeababbbd	15507287
caabbbabbabbbbbbfbababbbd	15507287
caabbbabbabbbbbgabababbbd	15507287
caabbbabbabbbbgbabababbbd	15507287
caabbbabbabbbgbbabababbbd	15507287
caabbbabbabbgbbbabababbbd	15507287
caabbbabbabgbbbbabababbbd	15507287
caabbbabbagbbbbbabababbbd	15507287
caabbbabbfabbbbbabababbbd	15507287
caabbbabgaabbbbbabababbbd	15507287
caabbbagbaabbbbbabababbbd	15507287
caabbbfabaabbbbbabababbbd	15507287
caabbgaabaabbbbbabababbbd	15507287
caabgbaabaabbbbbabababbbd	15507287
caagbbaabaabbbbbabababbbd	15507287
cafabbaabaabbbbbabababbbd	15507287
cebabbaabaabbbbbabababbbd	15507287
cbbabbaabaabbbbbabababbbd	15507287
cbbabbaabaabbbbbabababgbd	23260931
cbbabbaabaabbbbbababagbbd	23260931
cbbabbaabaabbbbbababfabbd	23260931
cbbabbaabaabbbbbabagaabbd	23260931
cbbabbaabaabbbbbabfaaabbd	23260931
cbbabbaabaabbbbbagaaaabbd	23260931
cbbabbaabaabbbbbfaaaaabbd	23260931
cbbabbaabaabbbbgaaaaaabbd	23260931
cbbabbaabaabbbgbaaaaaabbd	23260931
cbbabbaabaabbgbbaaaaaabbd	23260931
cbbabbaabaabgbbbaaaaaabbd	23260931
cbbabbaabaagbbbbaaaaaabbd	23260931
cbbabbaabafabbbbaaaaaabbd	23260931
cbbabbaabebabbbbaaaaaabbd	23260931
cbbabbaafbbabbbbaaaaaabbd	23260931
cbbabbaebbbabbbbaaaaaabbd	23260931
cbbabbeabbbabbbbaaaaaabbd	23260931
cbbabfbabbbabbbbaaaaaabbd	23260931
cbbagababbbabbbbaaaaaabbd	23260931
cbbfaababbbabbbbaaaaaabbd	23260931
cbgaaababbbabbbbaaaaaabbd	23260931
cgbaaababbbabbbbaaaaaabbd	23260931
cabbaaababbbabbbbaaaaaabbd	23260931
cabbaaababbbabbbbaaaaaagbd	34891397
cabbaaababbbabbbbaaaaafabd	34891397
cabbaaababbbabbbbaaaaebabd	34891397
cabbaaababbbabbbbaaaeababd	34891397
cabbaaababbbabbbbaaeaababd	34891397
cabbaaababbbabbbbaeaaababd	34891397
cabbaaababbbabbbbeaaaababd	34891397
cabbaaababbbabbbfbaaaababd	34891397
cabbaaababbbabbgabaaaababd	34891397
cabbaaababbbabgbabaaaababd	34891397
cabbaaababbbagbbabaaaababd	34891397
cabbaaababbbfabbabaaaababd	34891397
cabbaaababbgaabbabaaaababd	34891397
cabbaaababgbaabbabaaaababd	34891397
cabbaaabagbbaabbabaaaababd	34891397
cabbaaabfabbaabbabaaaababd	34891397
cabbaaagaabbaabbabaaaababd	34891397
cabbaafaaabbaabbabaaaababd	34891397
cabbaebaaabbaabbabaaaababd	34891397
cabbeabaaabbaabbabaaaababd	34891397
cabfbabaaabbaabbabaaaababd	34891397
cagababaaabbaabbabaaaababd	34891397
cfaababaaabbaabbabaaaababd	34891397
caaaababaaabbaabbabaaaababd	34891397
caaaababaaabbaabbabaaaabd	8722849
caaaababaaabbaabbabaaebd	6542137
caaaababaaabbaabbabaeabd	6542137
caaaababaaabbaabbabeaabd	6542137
caaaababaaabbaabbafbaabd	6542137
caaaababaaabbaabbebbaabd	6542137
caaaababaaabbaabfbbbaabd	6542137
caaaababaaabbaagabbbaabd	6542137
caaaababaaabbafaabbbaabd	6542137
caaaababaaabbebaabbbaabd	6542137
caaaababaaabfbbaabbbaabd	6542137
caaaababaaagabbaabbbaabd	6542137
caaaababaafaabbaabbbaabd	6542137
caaaababaebaabbaabbbaabd	6542137
caaaababeabaabbaabbbaabd	6542137
caaaabafbabaabbaabbbaabd	6542137
caaaabebbabaabbaabbbaabd	6542137
caaaafbbbabaabbaabbbaabd	6542137
caaaebbbbabaabbaabbbaabd	6542137
caaeabbbbabaabbaabbbaabd	6542137
caeaabbbbabaabbaabbbaabd	6542137
ceaaabbbbabaabbaabbbaabd	6542137
cbaaabbbbabaabbaabbbaabd	6542137
cbaaabbbbabaabbaabbbebd	4906603
cbaaabbbbabaabbaabbfbbd	4906603
cbaaabbbbabaabbaabgabbd	4906603
cbaaabbbbabaabbaagbabbd	4906603
cbaaabbbbabaabbafababbd	4906603
cbaaabbbbabaabbebababbd	4906603
cbaaabbbbabaabfbbababbd	4906603
cbaaabbbbabaagabbababbd	4906603
cbaaabbbbabafaabbababbd	4906603
cbaaabbbbabebaabbababbd	4906603
cbaaabbbbafbbaabbababbd	4906603
cbaaabbbbebbbaabbababbd	4906603
cbaaabbbfbbbbaabbababbd	4906603
cbaaabbgabbbbaabbababbd	4906603
cbaaabgbabbbbaabbababbd	4906603
cbaaagbbabbbbaabbababbd	4906603
cbaafabbabbbbaabbababbd	4906603
cbaebabbabbbbaabbababbd	4906603
cbeababbabbbbaabbababbd	4906603
cfbababbabbbbaabbababbd	4906603
caabababbabbbbaabbababbd	4906603
caabababbabbbbaabbabagbd	7359905
caabababbabbbbaabbabfabd	7359905
caabababbabbbbaabbagaabd	7359905
caabababbabbbbaabbfaaabd	7359905
caabababbabbbbaabgaaaabd	7359905
caabababbabbbbaagbaaaabd	7359905
caabababbabbbbafabaaaabd	7359905
caabababbabbbbebabaaaabd	7359905
caabababbabbbfbbabaaaabd	7359905
caabababbabbgabbabaaaabd	7359905
caabababbabgbabbabaaaabd	7359905
caabababbagbbabbabaaaabd	7359905
caabababbfabbabbabaaaabd	7359905
caabababgaabbabbabaaaabd	7359905
caababagbaabbabbabaaaabd	7359905
caababfabaabbabbabaaaabd	7359905
caabagaabaabbabbabaaaabd	7359905
caabfaaabaabbabbabaaaabd	7359905
caagaaaabaabbabbabaaaabd	7359905
cafaaaaabaabbabbabaaaabd	7359905
cebaaaaabaabbabbabaaaabd	7359905
cbbaaaaabaabbabbabaaaabd	7359905
cbbaaaaabaabbabbabaaebd	5519929
cbbaaaaabaabbabbabaeabd	5519929
cbbaaaaabaabbabbabeaabd	5519929
cbbaaaaabaabbabbafbaabd	5519929
cbbaaaaabaabbabbebbaabd	5519929
cbbaaaaabaabbabfbbbaabd	5519929
cbbaaaaabaabbagabbbaabd	5519929
cbbaaaaabaabbfaabbbaabd	5519929
cbbaaaaabaabgaaabbbaabd	5519929
cbbaaaaabaagbaaabbbaabd	5519929
cbbaaaaabafabaaabbbaabd	5519929
cbbaaaaabebabaaabbbaabd	5519929
cbbaaaaafbbabaaabbbaabd	5519929
cbbaaaaebbbabaaabbbaabd	5519929
cbbaaaeabbbabaaabbbaabd	5519929
cbbaaeaabbbabaaabbbaabd	5519929
cbbaeaaabbbabaaabbbaabd	5519929
cbbeaaaabbbabaaabbbaabd	5519929
cbfbaaaabbbabaaabbbaabd	5519929
cgabaaaabbbabaaabbbaabd	5519929
cababaaaabbbabaaabbbaabd	5519929
cababaaaabbbabaaabbbebd	4139947
cababaaaabbbabaaabbfbbd	4139947
cababaaaabbbabaaabgabbd	4139947
cababaaaabbbabaaagbabbd	4139947
cababaaaabbbabaafababbd	4139947
cababaaaabbbabaebababbd	4139947
cababaaaabbbabeabababbd	4139947
cababaaaabbbafbabababbd	4139947
cababaaaabbbebbabababbd	4139947
cababaaaabbfbbbabababbd	4139947
cababaaaabgabbbabababbd	4139947
cababaaaagbabbbabababbd	4139947
cababaaafababbbabababbd	4139947
cababaaebababbbabababbd	4139947
cababaeabababbbabababbd	4139947
cababeaabababbbabababbd	4139947
cabafbaabababbbabababbd	4139947
cabebbaabababbbabababbd	4139947
cafbbbaabababbbabababbd	4139947
cebbbbaabababbbabababbd	4139947
cbbbbbaabababbbabababbd	4139947
cbbbbbaabababbbababagbd	6209921
cbbbbbaabababbbababfabd	6209921
cbbbbbaabababbbabagaabd	6209921
cbbbbbaabababbbabfaaabd	6209921
cbbbbbaabababbbagaaaabd	6209921
cbbbbbaabababbbfaaaaabd	6209921
cbbbbbaabababbgaaaaaabd	6209921
cbbbbbaabababgbaaaaaabd	6209921
cbbbbbaababagbbaaaaaabd	6209921
cbbbbbaababfabbaaaaaabd	6209921
cbbbbbaabagaabbaaaaaabd	6209921
cbbbbbaabfaaabbaaaaaabd	6209921
cbbbbbaagaaaabbaaaaaabd	6209921
cbbbbbafaaaaabbaaaaaabd	6209921
cbbbbbebaaaaabbaaaaaabd	6209921
cbbbbfbbaaaaabbaaaaaabd	6209921
cbbbgabbaaaaabbaaaaaabd	6209921
cbbgbabbaaaaabbaaaaaabd	6209921
cbgbbabbaaaaabbaaaaaabd	6209921
cgbbbabbaaaaabbaaaaaabd	6209921
cabbbbabbaaaaabbaaaaaabd	6209921
cabbbbabbaaaaabbaaaaebd	4657441
cabbbbabbaaaaabbaaaeabd	4657441
cabbbbabbaaaaabbaaeaabd	4657441
cabbbbabbaaaaabbaeaaabd	4657441
cabbbbabbaaaaabbeaaaabd	4657441
cabbbbabbaaaaabfbaaaabd	4657441
cabbbbabbaaaaagabaaaabd	4657441
cabbbbabbaaaafaabaaaabd	4657441
cabbbbabbaaaebaabaaaabd	4657441
cabbbbabbaaeabaabaaaabd	4657441
cabbbbabbaeaabaabaaaabd	4657441
cabbbbabbeaaabaabaaaabd	4657441
cabbbbabfbaaabaabaaaabd	4657441
cabbbbagabaaabaabaaaabd	4657441
cabbbbfaabaaabaabaaaabd	4657441
cabbbgaaabaaabaabaaaabd	4657441
cabbgbaaabaaabaabaaaabd	4657441
cabgbbaaabaaabaabaaaabd	4657441
cagbbbaaabaaabaabaaaabd	4657441
cfabbbaaabaaabaabaaaabd	4657441
caaabbbaaabaaabaabaaaabd	4657441
caaabbbaaabaaabaabaaebd	3493081
caaabbbaaabaaabaabaeabd	3493081
caaabbbaaabaaabaabeaabd	3493081
caaabbbaaabaaabaafbaabd	3493081
caaabbbaaabaaabaebbaabd	3493081
caaabbbaaabaaabeabbaabd	3493081
caaabbbaaabaaafbabbaabd	3493081
caaabbbaaabaaebbabbaabd	3493081
caaabbbaaabaeabbabbaabd	3493081
caaabbbaaabeaabbabbaabd	3493081
caaabbbaaafbaabbabbaabd	3493081
caaabbbaaebbaabbabbaabd	3493081
caaabbbaeabbaabbabbaabd	3493081
caaabbbeaabbaabbabbaabd	3493081
caaabbfbaabbaabbabbaabd	3493081
caaabgabaabbaabbabbaabd	3493081
caaagbabaabbaabbabbaabd	3493081
caafababaabbaabbabbaabd	3493081
caebababaabbaabbabbaabd	3493081
ceabababaabbaabbabbaabd	3493081
cbabababaabbaabbabbaabd	3493081
cbabababaabbaabbabbebd	2619811
cbabababaabbaabbabfbbd	2619811
cbabababaabbaabbagabbd	2619811
cbabababaabbaabbfaabbd	2619811
cbabababaabbaabgaaabbd	2619811
cbabababaabbaagbaaabbd	2619811
cbabababaabbafabaaabbd	2619811
cbabababaabbebabaaabbd	2619811
cbabababaabfbbabaaabbd	2619811
cbabababaagabbabaaabbd	2619811
cbabababafaabbabaaabbd	2619811
cbabababebaabbabaaabbd	2619811
cbababafbbaabbabaaabbd	2619811
cbababebbbaabbabaaabbd	2619811
cbabafbbbbaabbabaaabbd	2619811
cbabebbbbbaabbabaaabbd	2619811
cbafbbbbbbaabbabaaabbd	2619811
cbebbbbbbbaabbabaaabbd	2619811
cfbbbbbbbbaabbabaaabbd	2619811
caabbbbbbbbaabbabaaabbd	2619811
caabbbbbbbbaabbabaaagbd	3929717
caabbbbbbbbaabbabaafabd	3929717
caabbbbbbbbaabbabaebabd	3929717
caabbbbbbbbaabbabeababd	3929717
caabbbbbbbbaabbafbababd	3929717
caabbbbbbbbaabbebbababd	3929717
caabbbbbbbbaabfbbbababd	3929717
caabbbbbbbbaagabbbababd	3929717
caabbbbbbbbafaabbbababd	3929717
caabbbbbbbbebaabbbababd	3929717
caabbbbbbbfbbaabbbababd	3929717
caabbbbbbgabbaabbbababd	3929717
caabbbbbgbabbaabbbababd	3929717
caabbbbgbbabbaabbbababd	3929717
caabbbgbbbabbaabbbababd	3929717
caabbgbbbbabbaabbbababd	3929717
caabgbbbbbabbaabbbababd	3929717
caagbbbbbbabbaabbbababd	3929717
cafabbbbbbabbaabbbababd	3929717
cebabbbbbbabbaabbbababd	3929717
cbbabbbbbbabbaabbbababd	3929717
cbbabbbbbbabbaabbbabd	982429
cbbabbbbbbabbaabbbd	245607
cbbabbbbbbabbaabgbd	368411
cbbabbbbbbabbaagbbd	368411
cbbabbbbbbabbafabbd	368411
cbbabbbbbbabbebabbd	368411
cbbabbbbbbabfbbabbd	368411
cbbabbbbbbagabbabbd	368411
cbbabbbbbbfaabbabbd	368411
cbbabbbbbgaaabbabbd	368411
cbbabbbbgbaaabbabbd	368411
cbbabbbgbbaaabbabbd	368411
cbbabbgbbbaaabbabbd	368411
cbbabgbbbbaaabbabbd	368411
cbbagbbbbbaaabbabbd	368411
cbbfabbbbbaaabbabbd	368411
cbgaabbbbbaaabbabbd	368411
cgbaabbbbbaaabbabbd	368411
cabbaabbbbbaaabbabbd	368411
cabbaabbbbbaaabbagbd	552617
cabbaabbbbbaaabbfabd	552617
cabbaabbbbbaaabgaabd	552617
cabbaabbbbbaaagbaabd	552617
cabbaabbbbbaafabaabd	552617
cabbaabbbbbaebabaabd	552617
cabbaabbbbbeababaabd	552617
cabbaabbbbfbababaabd	552617
cabbaabbbgabababaabd	552617
cabbaabbgbabababaabd	552617
cabbaabgbbabababaabd	552617
cabbaagbbbabababaabd	552617
cabbafabbbabababaabd	552617
cabbebabbbabababaabd	552617
cabfbbabbbabababaabd	552617
cagabbabbbabababaabd	552617
cfaabbabbbabababaabd	552617
caaaabbabbbabababaabd	552617
caaaabbabbbabababebd	414463
caaaabbabbbababafbbd	414463
caaaabbabbbababebbbd	414463
caaaabbabbbabafbbbbd	414463
caaaabbabbbabebbbbbd	414463
caaaabbabbbafbbbbbbd	414463
caaaabbabbbebbbbbbbd	414463
caaaabbabbfbbbbbbbbd	414463
caaaabbabgabbbbbbbbd	414463
caaaabbagbabbbbbbbbd	414463
caaaabbfababbbbbbbbd	414463
caaaabgaababbbbbbbbd	414463
caaaagbaababbbbbbbbd	414463
caaafabaababbbbbbbbd	414463
caaebabaababbbbbbbbd	414463
caeababaababbbbbbbbd	414463
ceaababaababbbbbbbbd	414463
cbaababaababbbbbbbbd	414463
cbaababaababbbbbbgbd	621695
cbaababaababbbbbgbbd	621695
cbaababaababbbbgbbbd	621695
cbaababaababbbgbbbbd	621695
cbaababaababbgbbbbbd	621695
cbaababaababgbbbbbbd	621695
cbaababaabagbbbbbbbd	621695
cbaababaabfabbbbbbbd	621695
cbaababaagaabbbbbbbd	621695
cbaababafaaabbbbbbbd	621695
cbaababebaaabbbbbbbd	621695
cbaabafbbaaabbbbbbbd	621695
cbaabebbbaaabbbbbbbd	621695
cbaafbbbbaaabbbbbbbd	621695
cbaebbbbbaaabbbbbbbd	621695
cbeabbbbbaaabbbbbbbd	621695
cfbabbbbbaaabbbbbbbd	621695
caababbbbbaaabbbbbbbd	621695
caababbbbbaaabbbbbgbd	932543
caababbbbbaaabbbbgbbd	932543
caababbbbbaaabbbgbbbd	932543
caababbbbbaaabbgbbbbd	932543
caababbbbbaaabgbbbbbd	932543
caababbbbbaaagbbbbbbd	932543
caababbbbbaafabbbbbbd	932543
caababbbbbaebabbbbbbd	932543
caababbbbbeababbbbbbd	932543
caababbbbfbababbbbbbd	932543
caababbbgabababbbbbbd	932543
caababbgbabababbbbbbd	932543
caababgbbabababbbbbbd	932543
caabagbbbabababbbbbbd	932543
caabfabbbabababbbbbbd	932543
caagaabbbabababbbbbbd	932543
cafaaabbbabababbbbbbd	932543
cebaaabbbabababbbbbbd	932543
cbbaaabbbabababbbbbbd	932543
cbbaaabbbabababbbbgbd	1398815
cbbaaabbbabababbbgbbd	1398815
cbbaaabbbabababbgbbbd	1398815
cbbaaabbbabababgbbbbd	1398815
cbbaaabbbababagbbbbbd	1398815
cbbaaabbbababfabbbbbd	1398815
cbbaaabbbabagaabbbbbd	1398815
cbbaaabbbabfaaabbbbbd	1398815
cbbaaabbbagaaaabbbbbd	1398815
cbbaaabbbfaaaaabbbbbd	1398815
cbbaaabbgaaaaaabbbbbd	1398815
cbbaaabgbaaaaaabbbbbd	1398815
cbbaaagbbaaaaaabbbbbd	1398815
cbbaafabbaaaaaabbbbbd	1398815
cbbaebabbaaaaaabbbbbd	1398815
cbbeababbaaaaaabbbbbd	1398815
cbfbababbaaaaaabbbbbd	1398815
cgabababbaaaaaabbbbbd	1398815
cababababbaaaaaabbbbbd	1398815
cababababbaaaaaabbbgbd	2098223
cababababbaaaaaabbgbbd	2098223
cababababbaaaaaabgbbbd	2098223
cababababbaaaaaagbbbbd	2098223
cababababbaaaaafabbbbd	2098223
cababababbaaaaebabbbbd	2098223
cababababbaaaeababbbbd	2098223
cababababbaaeaababbbbd	2098223
cababababbaeaaababbbbd	2098223
cababababbeaaaababbbbd	2098223
cababababfbaaaababbbbd	2098223
