"Input number 230631 with intial rewrite term cbbaaaabaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2468  Number of array doubles: 1"
Term	Number
caaaaaeababaaaaabbabbbd	3156023
caaaaeaababaaaaabbabbbd	3156023
caaaeaaababaaaaabbabbbd	3156023
caaeaaaababaaaaabbabbbd	3156023
caeaaaaababaaaaabbabbbd	3156023
ceaaaaaababaaaaabbabbbd	3156023
cbaaaaaababaaaaabbabbbd	3156023
cbaaaaaababaaaaabbabgbd	4734035
cbaaaaaababaaaaabbagbbd	4734035
cbaaaaaababaaaaabbfabbd	4734035
cbaaaaaababaaaaabgaabbd	4734035
cbaaaaaababaaaaagbaabbd	4734035
cbaaaaaababaaaafabaabbd	4734035
cbaaaaaababaaaebabaabbd	4734035
cbaaaaaababaaeababaabbd	4734035
cbaaaaaababaeaababaabbd	4734035
cbaaaaaababeaaababaabbd	4734035
cbaaaaaabafbaaababaabbd	4734035
cbaaaaaabebbaaababaabbd	4734035
cbaaaaaafbbbaaababaabbd	4734035
cbaaaaaebbbbaaababaabbd	4734035
cbaaaaeabbbbaaababaabbd	4734035
cbaaaeaabbbbaaababaabbd	4734035
cbaaeaaabbbbaaababaabbd	4734035
cbaeaaaabbbbaaababaabbd	4734035
cbeaaaaabbbbaaababaabbd	4734035
cfbaaaaabbbbaaababaabbd	4734035
caabaaaaabbbbaaababaabbd	4734035
caabaaaaabbbbaaababaagbd	7101053
caabaaaaabbbbaaababafabd	7101053
caabaaaaabbbbaaababebabd	7101053
caabaaaaabbbbaaabafbbabd	7101053
caabaaaaabbbbaaabebbbabd	7101053
caabaaaaabbbbaaafbbbbabd	7101053
caabaaaaabbbbaaebbbbbabd	7101053
caabaaaaabbbbaeabbbbbabd	7101053
caabaaaaabbbbeaabbbbbabd	7101053
caabaaaaabbbfbaabbbbbabd	7101053
caabaaaaabbgabaabbbbbabd	7101053
caabaaaaabgbabaabbbbbabd	7101053
caabaaaaagbbabaabbbbbabd	7101053
caabaaaafabbabaabbbbbabd	7101053
caabaaaebabbabaabbbbbabd	7101053
caabaaeababbabaabbbbbabd	7101053
caabaeaababbabaabbbbbabd	7101053
caabeaaababbabaabbbbbabd	7101053
caafbaaababbabaabbbbbabd	7101053
