"Input number 77031 with intial rewrite term caababbaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1840  Number of array doubles: 1"
Term	Number
cabaaababbabbfabbbd	250151
cabaaababbabgaabbbd	250151
cabaaababbagbaabbbd	250151
cabaaababbfabaabbbd	250151
cabaaababgaabaabbbd	250151
cabaaabagbaabaabbbd	250151
cabaaabfabaabaabbbd	250151
cabaaagaabaabaabbbd	250151
cabaafaaabaabaabbbd	250151
cabaebaaabaabaabbbd	250151
cabeabaaabaabaabbbd	250151
cafbabaaabaabaabbbd	250151
cebbabaaabaabaabbbd	250151
cbbbabaaabaabaabbbd	250151
cbbbabaaabaabaabgbd	375227
cbbbabaaabaabaagbbd	375227
cbbbabaaabaabafabbd	375227
cbbbabaaabaabebabbd	375227
cbbbabaaabaafbbabbd	375227
cbbbabaaabaebbbabbd	375227
cbbbabaaabeabbbabbd	375227
cbbbabaaafbabbbabbd	375227
cbbbabaaebbabbbabbd	375227
cbbbabaeabbabbbabbd	375227
cbbbabeaabbabbbabbd	375227
cbbbafbaabbabbbabbd	375227
cbbbebbaabbabbbabbd	375227
cbbfbbbaabbabbbabbd	375227
cbgabbbaabbabbbabbd	375227
cgbabbbaabbabbbabbd	375227
cabbabbbaabbabbbabbd	375227
cabbabbbaabbabbbagbd	562841
cabbabbbaabbabbbfabd	562841
cabbabbbaabbabbgaabd	562841
cabbabbbaabbabgbaabd	562841
cabbabbbaabbagbbaabd	562841
cabbabbbaabbfabbaabd	562841
cabbabbbaabgaabbaabd	562841
cabbabbbaagbaabbaabd	562841
cabbabbbafabaabbaabd	562841
cabbabbbebabaabbaabd	562841
cabbabbfbbabaabbaabd	562841
cabbabgabbabaabbaabd	562841
cabbagbabbabaabbaabd	562841
cabbfababbabaabbaabd	562841
cabgaababbabaabbaabd	562841
cagbaababbabaabbaabd	562841
cfabaababbabaabbaabd	562841
caaabaababbabaabbaabd	562841
caaabaababbabaabbebd	422131
caaabaababbabaabfbbd	422131
caaabaababbabaagabbd	422131
caaabaababbabafaabbd	422131
caaabaababbabebaabbd	422131
