"Input number 216367 with intial rewrite term cbabaabbabaababbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2027  Number of array doubles: 1"
Term	Number
cbbbbbagbbaaaabbbbbd	779807
cbbbbbfabbaaaabbbbbd	779807
cbbbbgaabbaaaabbbbbd	779807
cbbbgbaabbaaaabbbbbd	779807
cbbgbbaabbaaaabbbbbd	779807
cbgbbbaabbaaaabbbbbd	779807
cgbbbbaabbaaaabbbbbd	779807
cabbbbbaabbaaaabbbbbd	779807
cabbbbbaabbaaaabbbgbd	1169711
cabbbbbaabbaaaabbgbbd	1169711
cabbbbbaabbaaaabgbbbd	1169711
cabbbbbaabbaaaagbbbbd	1169711
cabbbbbaabbaaafabbbbd	1169711
cabbbbbaabbaaebabbbbd	1169711
cabbbbbaabbaeababbbbd	1169711
cabbbbbaabbeaababbbbd	1169711
cabbbbbaabfbaababbbbd	1169711
cabbbbbaagabaababbbbd	1169711
cabbbbbafaabaababbbbd	1169711
cabbbbbebaabaababbbbd	1169711
cabbbbfbbaabaababbbbd	1169711
cabbbgabbaabaababbbbd	1169711
cabbgbabbaabaababbbbd	1169711
cabgbbabbaabaababbbbd	1169711
cagbbbabbaabaababbbbd	1169711
cfabbbabbaabaababbbbd	1169711
caaabbbabbaabaababbbbd	1169711
caaabbbabbaabaababbgbd	1754567
caaabbbabbaabaababgbbd	1754567
caaabbbabbaabaabagbbbd	1754567
caaabbbabbaabaabfabbbd	1754567
caaabbbabbaabaagaabbbd	1754567
caaabbbabbaabafaaabbbd	1754567
caaabbbabbaabebaaabbbd	1754567
caaabbbabbaafbbaaabbbd	1754567
caaabbbabbaebbbaaabbbd	1754567
caaabbbabbeabbbaaabbbd	1754567
caaabbbabfbabbbaaabbbd	1754567
caaabbbagababbbaaabbbd	1754567
caaabbbfaababbbaaabbbd	1754567
caaabbgaaababbbaaabbbd	1754567
caaabgbaaababbbaaabbbd	1754567
caaagbbaaababbbaaabbbd	1754567
caafabbaaababbbaaabbbd	1754567
caebabbaaababbbaaabbbd	1754567
ceababbaaababbbaaabbbd	1754567
cbababbaaababbbaaabbbd	1754567
cbababbaaababbbaaabgbd	2631851
cbababbaaababbbaaagbbd	2631851
cbababbaaababbbaafabbd	2631851
cbababbaaababbbaebabbd	2631851
cbababbaaababbbeababbd	2631851
cbababbaaababbfbababbd	2631851
cbababbaaababgabababbd	2631851
cbababbaaabagbabababbd	2631851
cbababbaaabfababababbd	2631851
cbababbaaagaababababbd	2631851
cbababbaafaaababababbd	2631851
cbababbaebaaababababbd	2631851
cbababbeabaaababababbd	2631851
cbababfbabaaababababbd	2631851
cbabagababaaababababbd	2631851
cbabfaababaaababababbd	2631851
cbagaaababaaababababbd	2631851
cbfaaaababaaababababbd	2631851
cgaaaaababaaababababbd	2631851
cabaaaaababaaababababbd	2631851
cabaaaaababaaabababagbd	3947777
cabaaaaababaaabababfabd	3947777
cabaaaaababaaababagaabd	3947777
cabaaaaababaaababfaaabd	3947777
cabaaaaababaaabagaaaabd	3947777
cabaaaaababaaabfaaaaabd	3947777
cabaaaaababaaagaaaaaabd	3947777
cabaaaaababaafaaaaaaabd	3947777
cabaaaaababaebaaaaaaabd	3947777
cabaaaaababeabaaaaaaabd	3947777
cabaaaaabafbabaaaaaaabd	3947777
cabaaaaabebbabaaaaaaabd	3947777
cabaaaaafbbbabaaaaaaabd	3947777
cabaaaaebbbbabaaaaaaabd	3947777
cabaaaeabbbbabaaaaaaabd	3947777
cabaaeaabbbbabaaaaaaabd	3947777
cabaeaaabbbbabaaaaaaabd	3947777
cabeaaaabbbbabaaaaaaabd	3947777
cafbaaaabbbbabaaaaaaabd	3947777
cebbaaaabbbbabaaaaaaabd	3947777
cbbbaaaabbbbabaaaaaaabd	3947777
cbbbaaaabbbbabaaaaaebd	2960833
cbbbaaaabbbbabaaaaeabd	2960833
cbbbaaaabbbbabaaaeaabd	2960833
cbbbaaaabbbbabaaeaaabd	2960833
cbbbaaaabbbbabaeaaaabd	2960833
cbbbaaaabbbbabeaaaaabd	2960833
cbbbaaaabbbbafbaaaaabd	2960833
