"Input number 12351 with intial rewrite term cbaaaaaabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 617  Number of array doubles: 0"
Term	Number
caafbbaaaabbabd	14093
caebbbaaaabbabd	14093
ceabbbaaaabbabd	14093
cbabbbaaaabbabd	14093
cbabbbaaaabbagd	21140
cbabbbaaaabbfad	21140
cbabbbaaaabgaad	21140
cbabbbaaaagbaad	21140
cbabbbaaafabaad	21140
cbabbbaaebabaad	21140
cbabbbaeababaad	21140
cbabbbeaababaad	21140
cbabbfbaababaad	21140
cbabgabaababaad	21140
cbagbabaababaad	21140
cbfababaababaad	21140
cgaababaababaad	21140
cabaababaababaad	21140
cabaababaababad	10570
cabaababaababd	5285
cabaababaabagd	7928
cabaababaabfad	7928
cabaababaagaad	7928
cabaababafaaad	7928
cabaababebaaad	7928
cabaabafbbaaad	7928
cabaabebbbaaad	7928
cabaafbbbbaaad	7928
cabaebbbbbaaad	7928
cabeabbbbbaaad	7928
cafbabbbbbaaad	7928
cebbabbbbbaaad	7928
cbbbabbbbbaaad	7928
cbbbabbbbbaad	3964
cbbbabbbbbad	1982
cbbbabbbbbd	991
cbbbabbbbgd	1487
cbbbabbbgbd	1487
cbbbabbgbbd	1487
cbbbabgbbbd	1487
cbbbagbbbbd	1487
cbbbfabbbbd	1487
cbbgaabbbbd	1487
cbgbaabbbbd	1487
cgbbaabbbbd	1487
cabbbaabbbbd	1487
cabbbaabbbgd	2231
cabbbaabbgbd	2231
cabbbaabgbbd	2231
cabbbaagbbbd	2231
cabbbafabbbd	2231
cabbbebabbbd	2231
cabbfbbabbbd	2231
cabgabbabbbd	2231
cagbabbabbbd	2231
cfababbabbbd	2231
caaababbabbbd	2231
caaababbabbgd	3347
caaababbabgbd	3347
caaababbagbbd	3347
caaababbfabbd	3347
caaababgaabbd	3347
caaabagbaabbd	3347
caaabfabaabbd	3347
caaagaabaabbd	3347
caafaaabaabbd	3347
caebaaabaabbd	3347
ceabaaabaabbd	3347
cbabaaabaabbd	3347
cbabaaabaabgd	5021
cbabaaabaagbd	5021
cbabaaabafabd	5021
cbabaaabebabd	5021
cbabaaafbbabd	5021
cbabaaebbbabd	5021
cbabaeabbbabd	5021
cbabeaabbbabd	5021
cbafbaabbbabd	5021
cbebbaabbbabd	5021
cfbbbaabbbabd	5021
caabbbaabbbabd	5021
caabbbaabbbagd	7532
caabbbaabbbfad	7532
caabbbaabbgaad	7532
caabbbaabgbaad	7532
caabbbaagbbaad	7532
caabbbafabbaad	7532
caabbbebabbaad	7532
caabbfbbabbaad	7532
caabgabbabbaad	7532
caagbabbabbaad	7532
cafababbabbaad	7532
cebababbabbaad	7532
cbbababbabbaad	7532
cbbababbabbad	3766
cbbababbabbd	1883
cbbababbabgd	2825
cbbababbagbd	2825
cbbababbfabd	2825
cbbababgaabd	2825
cbbabagbaabd	2825
cbbabfabaabd	2825
cbbagaabaabd	2825
cbbfaaabaabd	2825
cbgaaaabaabd	2825
cgbaaaabaabd	2825
cabbaaaabaabd	2825
cabbaaaabaagd	4238
cabbaaaabafad	4238
cabbaaaabebad	4238
cabbaaaafbbad	4238
cabbaaaebbbad	4238
cabbaaeabbbad	4238
cabbaeaabbbad	4238
cabbeaaabbbad	4238
cabfbaaabbbad	4238
cagabaaabbbad	4238
cfaabaaabbbad	4238
caaaabaaabbbad	4238
caaaabaaabbbd	2119
caaaabaaabbgd	3179
caaaabaaabgbd	3179
caaaabaaagbbd	3179
caaaabaafabbd	3179
caaaabaebabbd	3179
caaaabeababbd	3179
caaaafbababbd	3179
caaaebbababbd	3179
caaeabbababbd	3179
caeaabbababbd	3179
ceaaabbababbd	3179
cbaaabbababbd	3179
cbaaabbababgd	4769
cbaaabbabagbd	4769
cbaaabbabfabd	4769
cbaaabbagaabd	4769
cbaaabbfaaabd	4769
cbaaabgaaaabd	4769
cbaaagbaaaabd	4769
cbaafabaaaabd	4769
cbaebabaaaabd	4769
cbeababaaaabd	4769
cfbababaaaabd	4769
caabababaaaabd	4769
caabababaaaagd	7154
caabababaaafad	7154
caabababaaebad	7154
caabababaeabad	7154
caabababeaabad	7154
caababafbaabad	7154
caababebbaabad	7154
caabafbbbaabad	7154
caabebbbbaabad	7154
caafbbbbbaabad	7154
caebbbbbbaabad	7154
ceabbbbbbaabad	7154
cbabbbbbbaabad	7154
cbabbbbbbaabd	3577
cbabbbbbbaagd	5366
cbabbbbbbafad	5366
cbabbbbbbebad	5366
cbabbbbbfbbad	5366
cbabbbbgabbad	5366
cbabbbgbabbad	5366
cbabbgbbabbad	5366
cbabgbbbabbad	5366
cbagbbbbabbad	5366
cbfabbbbabbad	5366
cgaabbbbabbad	5366
cabaabbbbabbad	5366
cabaabbbbabbd	2683
cabaabbbbabgd	4025
cabaabbbbagbd	4025
cabaabbbbfabd	4025
cabaabbbgaabd	4025
cabaabbgbaabd	4025
cabaabgbbaabd	4025
cabaagbbbaabd	4025
cabafabbbaabd	4025
cabebabbbaabd	4025
cafbbabbbaabd	4025
cebbbabbbaabd	4025
cbbbbabbbaabd	4025
cbbbbabbbaagd	6038
cbbbbabbbafad	6038
cbbbbabbbebad	6038
cbbbbabbfbbad	6038
cbbbbabgabbad	6038
cbbbbagbabbad	6038
cbbbbfababbad	6038
cbbbgaababbad	6038
cbbgbaababbad	6038
cbgbbaababbad	6038
cgbbbaababbad	6038
cabbbbaababbad	6038
cabbbbaababbd	3019
cabbbbaababgd	4529
cabbbbaabagbd	4529
cabbbbaabfabd	4529
cabbbbaagaabd	4529
cabbbbafaaabd	4529
cabbbbebaaabd	4529
cabbbfbbaaabd	4529
cabbgabbaaabd	4529
cabgbabbaaabd	4529
cagbbabbaaabd	4529
cfabbabbaaabd	4529
caaabbabbaaabd	4529
caaabbabbaaagd	6794
caaabbabbaafad	6794
caaabbabbaebad	6794
caaabbabbeabad	6794
caaabbabfbabad	6794
caaabbagababad	6794
caaabbfaababad	6794
caaabgaaababad	6794
caaagbaaababad	6794
caafabaaababad	6794
caebabaaababad	6794
ceababaaababad	6794
cbababaaababad	6794
cbababaaababd	3397
cbababaaabagd	5096
cbababaaabfad	5096
cbababaaagaad	5096
cbababaafaaad	5096
cbababaebaaad	5096
cbababeabaaad	5096
cbabafbabaaad	5096
cbabebbabaaad	5096
cbafbbbabaaad	5096
cbebbbbabaaad	5096
cfbbbbbabaaad	5096
caabbbbbabaaad	5096
caabbbbbabaad	2548
caabbbbbabad	1274
caabbbbbabd	637
caabbbbbagd	956
caabbbbbfad	956
caabbbbgaad	956
caabbbgbaad	956
caabbgbbaad	956
caabgbbbaad	956
caagbbbbaad	956
cafabbbbaad	956
cebabbbbaad	956
cbbabbbbaad	956
cbbabbbbad	478
cbbabbbbd	239
cbbabbbgd	359
cbbabbgbd	359
cbbabgbbd	359
cbbagbbbd	359
cbbfabbbd	359
cbgaabbbd	359
cgbaabbbd	359
cabbaabbbd	359
cabbaabbgd	539
cabbaabgbd	539
cabbaagbbd	539
cabbafabbd	539
cabbebabbd	539
cabfbbabbd	539
cagabbabbd	539
cfaabbabbd	539
caaaabbabbd	539
caaaabbabgd	809
caaaabbagbd	809
caaaabbfabd	809
caaaabgaabd	809
caaaagbaabd	809
caaafabaabd	809
caaebabaabd	809
caeababaabd	809
ceaababaabd	809
cbaababaabd	809
cbaababaagd	1214
cbaababafad	1214
cbaababebad	1214
cbaabafbbad	1214
cbaabebbbad	1214
cbaafbbbbad	1214
cbaebbbbbad	1214
cbeabbbbbad	1214
cfbabbbbbad	1214
caababbbbbad	1214
caababbbbbd	607
caababbbbgd	911
caababbbgbd	911
caababbgbbd	911
caababgbbbd	911
caabagbbbbd	911
caabfabbbbd	911
caagaabbbbd	911
