"Input number 290751 with intial rewrite term caaabbabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 2278  Number of array doubles: 1"
Term	Number
caababbbbafabaaaaaabaad	3725828
caababbbbebabaaaaaabaad	3725828
caababbbfbbabaaaaaabaad	3725828
caababbgabbabaaaaaabaad	3725828
caababgbabbabaaaaaabaad	3725828
caabagbbabbabaaaaaabaad	3725828
caabfabbabbabaaaaaabaad	3725828
caagaabbabbabaaaaaabaad	3725828
cafaaabbabbabaaaaaabaad	3725828
cebaaabbabbabaaaaaabaad	3725828
cbbaaabbabbabaaaaaabaad	3725828
cbbaaabbabbabaaaaaabad	1862914
cbbaaabbabbabaaaaaabd	931457
cbbaaabbabbabaaaaaagd	1397186
cbbaaabbabbabaaaaafad	1397186
cbbaaabbabbabaaaaebad	1397186
cbbaaabbabbabaaaeabad	1397186
cbbaaabbabbabaaeaabad	1397186
cbbaaabbabbabaeaaabad	1397186
cbbaaabbabbabeaaaabad	1397186
cbbaaabbabbafbaaaabad	1397186
cbbaaabbabbebbaaaabad	1397186
cbbaaabbabfbbbaaaabad	1397186
cbbaaabbagabbbaaaabad	1397186
cbbaaabbfaabbbaaaabad	1397186
cbbaaabgaaabbbaaaabad	1397186
cbbaaagbaaabbbaaaabad	1397186
cbbaafabaaabbbaaaabad	1397186
cbbaebabaaabbbaaaabad	1397186
cbbeababaaabbbaaaabad	1397186
cbfbababaaabbbaaaabad	1397186
cgabababaaabbbaaaabad	1397186
cababababaaabbbaaaabad	1397186
cababababaaabbbaaaabd	698593
cababababaaabbbaaaagd	1047890
cababababaaabbbaaafad	1047890
cababababaaabbbaaebad	1047890
cababababaaabbbaeabad	1047890
cababababaaabbbeaabad	1047890
cababababaaabbfbaabad	1047890
cababababaaabgabaabad	1047890
cababababaaagbabaabad	1047890
cababababaafababaabad	1047890
cababababaebababaabad	1047890
cababababeabababaabad	1047890
cabababafbabababaabad	1047890
cabababebbabababaabad	1047890
cababafbbbabababaabad	1047890
cababebbbbabababaabad	1047890
cabafbbbbbabababaabad	1047890
cabebbbbbbabababaabad	1047890
cafbbbbbbbabababaabad	1047890
cebbbbbbbbabababaabad	1047890
cbbbbbbbbbabababaabad	1047890
cbbbbbbbbbabababaabd	523945
cbbbbbbbbbabababaagd	785918
cbbbbbbbbbabababafad	785918
cbbbbbbbbbabababebad	785918
cbbbbbbbbbababafbbad	785918
cbbbbbbbbbababebbbad	785918
cbbbbbbbbbabafbbbbad	785918
cbbbbbbbbbabebbbbbad	785918
cbbbbbbbbbafbbbbbbad	785918
cbbbbbbbbbebbbbbbbad	785918
cbbbbbbbbfbbbbbbbbad	785918
cbbbbbbbgabbbbbbbbad	785918
cbbbbbbgbabbbbbbbbad	785918
cbbbbbgbbabbbbbbbbad	785918
cbbbbgbbbabbbbbbbbad	785918
cbbbgbbbbabbbbbbbbad	785918
cbbgbbbbbabbbbbbbbad	785918
cbgbbbbbbabbbbbbbbad	785918
cgbbbbbbbabbbbbbbbad	785918
cabbbbbbbbabbbbbbbbad	785918
cabbbbbbbbabbbbbbbbd	392959
cabbbbbbbbabbbbbbbgd	589439
cabbbbbbbbabbbbbbgbd	589439
cabbbbbbbbabbbbbgbbd	589439
cabbbbbbbbabbbbgbbbd	589439
cabbbbbbbbabbbgbbbbd	589439
cabbbbbbbbabbgbbbbbd	589439
cabbbbbbbbabgbbbbbbd	589439
cabbbbbbbbagbbbbbbbd	589439
cabbbbbbbbfabbbbbbbd	589439
cabbbbbbbgaabbbbbbbd	589439
cabbbbbbgbaabbbbbbbd	589439
cabbbbbgbbaabbbbbbbd	589439
cabbbbgbbbaabbbbbbbd	589439
cabbbgbbbbaabbbbbbbd	589439
cabbgbbbbbaabbbbbbbd	589439
cabgbbbbbbaabbbbbbbd	589439
cagbbbbbbbaabbbbbbbd	589439
cfabbbbbbbaabbbbbbbd	589439
caaabbbbbbbaabbbbbbbd	589439
caaabbbbbbbaabbbbbbgd	884159
caaabbbbbbbaabbbbbgbd	884159
caaabbbbbbbaabbbbgbbd	884159
caaabbbbbbbaabbbgbbbd	884159
caaabbbbbbbaabbgbbbbd	884159
caaabbbbbbbaabgbbbbbd	884159
caaabbbbbbbaagbbbbbbd	884159
caaabbbbbbbafabbbbbbd	884159
caaabbbbbbbebabbbbbbd	884159
caaabbbbbbfbbabbbbbbd	884159
caaabbbbbgabbabbbbbbd	884159
caaabbbbgbabbabbbbbbd	884159
caaabbbgbbabbabbbbbbd	884159
caaabbgbbbabbabbbbbbd	884159
caaabgbbbbabbabbbbbbd	884159
caaagbbbbbabbabbbbbbd	884159
caafabbbbbabbabbbbbbd	884159
caebabbbbbabbabbbbbbd	884159
ceababbbbbabbabbbbbbd	884159
cbababbbbbabbabbbbbbd	884159
cbababbbbbabbabbbbbgd	1326239
cbababbbbbabbabbbbgbd	1326239
cbababbbbbabbabbbgbbd	1326239
cbababbbbbabbabbgbbbd	1326239
cbababbbbbabbabgbbbbd	1326239
cbababbbbbabbagbbbbbd	1326239
cbababbbbbabbfabbbbbd	1326239
cbababbbbbabgaabbbbbd	1326239
cbababbbbbagbaabbbbbd	1326239
cbababbbbbfabaabbbbbd	1326239
cbababbbbgaabaabbbbbd	1326239
cbababbbgbaabaabbbbbd	1326239
cbababbgbbaabaabbbbbd	1326239
cbababgbbbaabaabbbbbd	1326239
cbabagbbbbaabaabbbbbd	1326239
cbabfabbbbaabaabbbbbd	1326239
cbagaabbbbaabaabbbbbd	1326239
cbfaaabbbbaabaabbbbbd	1326239
cgaaaabbbbaabaabbbbbd	1326239
cabaaaabbbbaabaabbbbbd	1326239
cabaaaabbbbaabaabbbbgd	1989359
cabaaaabbbbaabaabbbgbd	1989359
cabaaaabbbbaabaabbgbbd	1989359
cabaaaabbbbaabaabgbbbd	1989359
cabaaaabbbbaabaagbbbbd	1989359
cabaaaabbbbaabafabbbbd	1989359
cabaaaabbbbaabebabbbbd	1989359
cabaaaabbbbaafbbabbbbd	1989359
cabaaaabbbbaebbbabbbbd	1989359
cabaaaabbbbeabbbabbbbd	1989359
cabaaaabbbfbabbbabbbbd	1989359
cabaaaabbgababbbabbbbd	1989359
cabaaaabgbababbbabbbbd	1989359
cabaaaagbbababbbabbbbd	1989359
cabaaafabbababbbabbbbd	1989359
cabaaebabbababbbabbbbd	1989359
cabaeababbababbbabbbbd	1989359
cabeaababbababbbabbbbd	1989359
cafbaababbababbbabbbbd	1989359
cebbaababbababbbabbbbd	1989359
cbbbaababbababbbabbbbd	1989359
cbbbaababbababbbabbbgd	2984039
cbbbaababbababbbabbgbd	2984039
cbbbaababbababbbabgbbd	2984039
cbbbaababbababbbagbbbd	2984039
cbbbaababbababbbfabbbd	2984039
cbbbaababbababbgaabbbd	2984039
cbbbaababbababgbaabbbd	2984039
cbbbaababbabagbbaabbbd	2984039
cbbbaababbabfabbaabbbd	2984039
cbbbaababbagaabbaabbbd	2984039
cbbbaababbfaaabbaabbbd	2984039
cbbbaababgaaaabbaabbbd	2984039
cbbbaabagbaaaabbaabbbd	2984039
cbbbaabfabaaaabbaabbbd	2984039
cbbbaagaabaaaabbaabbbd	2984039
cbbbafaaabaaaabbaabbbd	2984039
cbbbebaaabaaaabbaabbbd	2984039
cbbfbbaaabaaaabbaabbbd	2984039
cbgabbaaabaaaabbaabbbd	2984039
cgbabbaaabaaaabbaabbbd	2984039
cabbabbaaabaaaabbaabbbd	2984039
cabbabbaaabaaaabbaabbgd	4476059
cabbabbaaabaaaabbaabgbd	4476059
cabbabbaaabaaaabbaagbbd	4476059
cabbabbaaabaaaabbafabbd	4476059
cabbabbaaabaaaabbebabbd	4476059
cabbabbaaabaaaabfbbabbd	4476059
cabbabbaaabaaaagabbabbd	4476059
cabbabbaaabaaafaabbabbd	4476059
cabbabbaaabaaebaabbabbd	4476059
cabbabbaaabaeabaabbabbd	4476059
cabbabbaaabeaabaabbabbd	4476059
cabbabbaaafbaabaabbabbd	4476059
cabbabbaaebbaabaabbabbd	4476059
cabbabbaeabbaabaabbabbd	4476059
cabbabbeaabbaabaabbabbd	4476059
cabbabfbaabbaabaabbabbd	4476059
cabbagabaabbaabaabbabbd	4476059
cabbfaabaabbaabaabbabbd	4476059
cabgaaabaabbaabaabbabbd	4476059
cagbaaabaabbaabaabbabbd	4476059
cfabaaabaabbaabaabbabbd	4476059
caaabaaabaabbaabaabbabbd	4476059
caaabaaabaabbaabaabbabgd	6714089
caaabaaabaabbaabaabbagbd	6714089
caaabaaabaabbaabaabbfabd	6714089
caaabaaabaabbaabaabgaabd	6714089
caaabaaabaabbaabaagbaabd	6714089
caaabaaabaabbaabafabaabd	6714089
caaabaaabaabbaabebabaabd	6714089
caaabaaabaabbaafbbabaabd	6714089
caaabaaabaabbaebbbabaabd	6714089
caaabaaabaabbeabbbabaabd	6714089
caaabaaabaabfbabbbabaabd	6714089
caaabaaabaagababbbabaabd	6714089
caaabaaabafaababbbabaabd	6714089
caaabaaabebaababbbabaabd	6714089
caaabaaafbbaababbbabaabd	6714089
caaabaaebbbaababbbabaabd	6714089
caaabaeabbbaababbbabaabd	6714089
caaabeaabbbaababbbabaabd	6714089
caaafbaabbbaababbbabaabd	6714089
caaebbaabbbaababbbabaabd	6714089
caeabbaabbbaababbbabaabd	6714089
ceaabbaabbbaababbbabaabd	6714089
cbaabbaabbbaababbbabaabd	6714089
cbaabbaabbbaababbbabaagd	10071134
cbaabbaabbbaababbbabafad	10071134
cbaabbaabbbaababbbabebad	10071134
cbaabbaabbbaababbbafbbad	10071134
cbaabbaabbbaababbbebbbad	10071134
cbaabbaabbbaababbfbbbbad	10071134
cbaabbaabbbaababgabbbbad	10071134
cbaabbaabbbaabagbabbbbad	10071134
cbaabbaabbbaabfababbbbad	10071134
cbaabbaabbbaagaababbbbad	10071134
cbaabbaabbbafaaababbbbad	10071134
cbaabbaabbbebaaababbbbad	10071134
cbaabbaabbfbbaaababbbbad	10071134
cbaabbaabgabbaaababbbbad	10071134
cbaabbaagbabbaaababbbbad	10071134
cbaabbafababbaaababbbbad	10071134
cbaabbebababbaaababbbbad	10071134
cbaabfbbababbaaababbbbad	10071134
cbaagabbababbaaababbbbad	10071134
cbafaabbababbaaababbbbad	10071134
cbebaabbababbaaababbbbad	10071134
cfbbaabbababbaaababbbbad	10071134
caabbaabbababbaaababbbbad	10071134
caabbaabbababbaaababbbbd	5035567
caabbaabbababbaaababbbgd	7553351
caabbaabbababbaaababbgbd	7553351
caabbaabbababbaaababgbbd	7553351
caabbaabbababbaaabagbbbd	7553351
caabbaabbababbaaabfabbbd	7553351
caabbaabbababbaaagaabbbd	7553351
caabbaabbababbaafaaabbbd	7553351
caabbaabbababbaebaaabbbd	7553351
caabbaabbababbeabaaabbbd	7553351
caabbaabbababfbabaaabbbd	7553351
caabbaabbabagababaaabbbd	7553351
caabbaabbabfaababaaabbbd	7553351
caabbaabbagaaababaaabbbd	7553351
caabbaabbfaaaababaaabbbd	7553351
caabbaabgaaaaababaaabbbd	7553351
caabbaagbaaaaababaaabbbd	7553351
caabbafabaaaaababaaabbbd	7553351
caabbebabaaaaababaaabbbd	7553351
caabfbbabaaaaababaaabbbd	7553351
caagabbabaaaaababaaabbbd	7553351
cafaabbabaaaaababaaabbbd	7553351
cebaabbabaaaaababaaabbbd	7553351
cbbaabbabaaaaababaaabbbd	7553351
cbbaabbabaaaaababaaabbgd	11330027
cbbaabbabaaaaababaaabgbd	11330027
cbbaabbabaaaaababaaagbbd	11330027
cbbaabbabaaaaababaafabbd	11330027
