"Input number 339554031 with intial rewrite term cabaaaabbbbabaababbbabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1622  Number of array doubles: 0"
Term	Number
cbaabbaabbbababbabbbbabbaagbbbd	1289244215
cbaabbaabbbababbabbbbabbafabbbd	1289244215
cbaabbaabbbababbabbbbabbebabbbd	1289244215
cbaabbaabbbababbabbbbabfbbabbbd	1289244215
cbaabbaabbbababbabbbbagabbabbbd	1289244215
cbaabbaabbbababbabbbbfaabbabbbd	1289244215
cbaabbaabbbababbabbbgaaabbabbbd	1289244215
cbaabbaabbbababbabbgbaaabbabbbd	1289244215
cbaabbaabbbababbabgbbaaabbabbbd	1289244215
cbaabbaabbbababbagbbbaaabbabbbd	1289244215
cbaabbaabbbababbfabbbaaabbabbbd	1289244215
cbaabbaabbbababgaabbbaaabbabbbd	1289244215
cbaabbaabbbabagbaabbbaaabbabbbd	1289244215
cbaabbaabbbabfabaabbbaaabbabbbd	1289244215
cbaabbaabbbagaabaabbbaaabbabbbd	1289244215
cbaabbaabbbfaaabaabbbaaabbabbbd	1289244215
cbaabbaabbgaaaabaabbbaaabbabbbd	1289244215
cbaabbaabgbaaaabaabbbaaabbabbbd	1289244215
cbaabbaagbbaaaabaabbbaaabbabbbd	1289244215
cbaabbafabbaaaabaabbbaaabbabbbd	1289244215
cbaabbebabbaaaabaabbbaaabbabbbd	1289244215
cbaabfbbabbaaaabaabbbaaabbabbbd	1289244215
cbaagabbabbaaaabaabbbaaabbabbbd	1289244215
cbafaabbabbaaaabaabbbaaabbabbbd	1289244215
cbebaabbabbaaaabaabbbaaabbabbbd	1289244215
cfbbaabbabbaaaabaabbbaaabbabbbd	1289244215
caabbaabbabbaaaabaabbbaaabbabbbd	1289244215
caabbaabbabbaaaabaabbbaaabbagbbd	1933866323
caabbaabbabbaaaabaabbbaaabbfabbd	1933866323
caabbaabbabbaaaabaabbbaaabgaabbd	1933866323
caabbaabbabbaaaabaabbbaaagbaabbd	1933866323
caabbaabbabbaaaabaabbbaafabaabbd	1933866323
caabbaabbabbaaaabaabbbaebabaabbd	1933866323
caabbaabbabbaaaabaabbbeababaabbd	1933866323
caabbaabbabbaaaabaabbfbababaabbd	1933866323
caabbaabbabbaaaabaabgabababaabbd	1933866323
caabbaabbabbaaaabaagbabababaabbd	1933866323
caabbaabbabbaaaabafababababaabbd	1933866323
caabbaabbabbaaaabebababababaabbd	1933866323
caabbaabbabbaaaafbbababababaabbd	1933866323
caabbaabbabbaaaebbbababababaabbd	1933866323
caabbaabbabbaaeabbbababababaabbd	1933866323
caabbaabbabbaeaabbbababababaabbd	1933866323
caabbaabbabbeaaabbbababababaabbd	1933866323
caabbaabbabfbaaabbbababababaabbd	1933866323
caabbaabbagabaaabbbababababaabbd	1933866323
caabbaabbfaabaaabbbababababaabbd	1933866323
caabbaabgaaabaaabbbababababaabbd	1933866323
caabbaagbaaabaaabbbababababaabbd	1933866323
caabbafabaaabaaabbbababababaabbd	1933866323
caabbebabaaabaaabbbababababaabbd	1933866323
caabfbbabaaabaaabbbababababaabbd	1933866323
caagabbabaaabaaabbbababababaabbd	1933866323
cafaabbabaaabaaabbbababababaabbd	1933866323
cebaabbabaaabaaabbbababababaabbd	1933866323
cbbaabbabaaabaaabbbababababaabbd	1933866323
cbbaabbabaaabaaabbbababababafabd	2900799485
cbbaabbabaaabaaabbbababababebabd	2900799485
cbbaabbabaaabaaabbbabababafbbabd	2900799485
cbbaabbabaaabaaabbbabababebbbabd	2900799485
cbbaabbabaaabaaabbbababafbbbbabd	2900799485
cbbaabbabaaabaaabbbababebbbbbabd	2900799485
cbbaabbabaaabaaabbbabafbbbbbbabd	2900799485
cbbaabbabaaabaaabbbabebbbbbbbabd	2900799485
cbbaabbabaaabaaabbbafbbbbbbbbabd	2900799485
cbbaabbabaaabaaabbbebbbbbbbbbabd	2900799485
cbbaabbabaaabaaabbfbbbbbbbbbbabd	2900799485
cbbaabbabaaabaaabgabbbbbbbbbbabd	2900799485
cbbaabbabaaabaaagbabbbbbbbbbbabd	2900799485
cbbaabbabaaabaafababbbbbbbbbbabd	2900799485
cbbaabbabaaabaebababbbbbbbbbbabd	2900799485
cbbaabbabaaabeabababbbbbbbbbbabd	2900799485
cbbaabbabaaafbabababbbbbbbbbbabd	2900799485
cbbaabbabaaebbabababbbbbbbbbbabd	2900799485
cbbaabbabaeabbabababbbbbbbbbbabd	2900799485
cbbaabbabeaabbabababbbbbbbbbbabd	2900799485
cbbaabbafbaabbabababbbbbbbbbbabd	2900799485
cbbaabbebbaabbabababbbbbbbbbbabd	2900799485
cbbaabfbbbaabbabababbbbbbbbbbabd	2900799485
cbbaagabbbaabbabababbbbbbbbbbabd	2900799485
cbbafaabbbaabbabababbbbbbbbbbabd	2900799485
cbbebaabbbaabbabababbbbbbbbbbabd	2900799485
cbfbbaabbbaabbabababbbbbbbbbbabd	2900799485
cgabbaabbbaabbabababbbbbbbbbbabd	2900799485
cababbaabbbaabbabababbbbbbbbbbabd	2900799485
cababbaabbbaabbabababbbbbbbbbbd	725199871
cababbaabbbaabbabababbbbbbbgbbd	1087799807
cababbaabbbaabbabababbbbbbgbbbd	1087799807
cababbaabbbaabbabababbbbbgbbbbd	1087799807
cababbaabbbaabbabababbbbgbbbbbd	1087799807
cababbaabbbaabbabababbbgbbbbbbd	1087799807
cababbaabbbaabbabababbgbbbbbbbd	1087799807
cababbaabbbaabbabababgbbbbbbbbd	1087799807
cababbaabbbaabbababagbbbbbbbbbd	1087799807
cababbaabbbaabbababfabbbbbbbbbd	1087799807
cababbaabbbaabbabagaabbbbbbbbbd	1087799807
cababbaabbbaabbabfaaabbbbbbbbbd	1087799807
cababbaabbbaabbagaaaabbbbbbbbbd	1087799807
cababbaabbbaabbfaaaaabbbbbbbbbd	1087799807
