"Input number 62079 with intial rewrite term cbbbaabaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1141  Number of array doubles: 0"
Term	Number
cbabbabaabbbbgbabbd	335611
cbabbabaabbbgbbabbd	335611
cbabbabaabbgbbbabbd	335611
cbabbabaabgbbbbabbd	335611
cbabbabaagbbbbbabbd	335611
cbabbabafabbbbbabbd	335611
cbabbabebabbbbbabbd	335611
cbabbafbbabbbbbabbd	335611
cbabbebbbabbbbbabbd	335611
cbabfbbbbabbbbbabbd	335611
cbagabbbbabbbbbabbd	335611
cbfaabbbbabbbbbabbd	335611
cgaaabbbbabbbbbabbd	335611
cabaaabbbbabbbbbabbd	335611
cabaaabbbbabbbbbfabd	503417
cabaaabbbbabbbbgaabd	503417
cabaaabbbbabbbgbaabd	503417
cabaaabbbbabbgbbaabd	503417
cabaaabbbbabgbbbaabd	503417
cabaaabbbbagbbbbaabd	503417
cabaaabbbbfabbbbaabd	503417
cabaaabbbgaabbbbaabd	503417
cabaaabbgbaabbbbaabd	503417
cabaaabgbbaabbbbaabd	503417
cabaaagbbbaabbbbaabd	503417
cabaafabbbaabbbbaabd	503417
cabaebabbbaabbbbaabd	503417
cabeababbbaabbbbaabd	503417
cafbababbbaabbbbaabd	503417
cebbababbbaabbbbaabd	503417
cbbbababbbaabbbbaabd	503417
cbbbababbbaabbbbebd	377563
cbbbababbbaabbbfbbd	377563
cbbbababbbaabbgabbd	377563
cbbbababbbaabgbabbd	377563
cbbbababbbaagbbabbd	377563
cbbbababbbafabbabbd	377563
cbbbababbbebabbabbd	377563
cbbbababbfbbabbabbd	377563
cbbbababgabbabbabbd	377563
cbbbabagbabbabbabbd	377563
cbbbabfababbabbabbd	377563
cbbbagaababbabbabbd	377563
cbbbfaaababbabbabbd	377563
cbbgaaaababbabbabbd	377563
cbgbaaaababbabbabbd	377563
cgbbaaaababbabbabbd	377563
cabbbaaaababbabbabbd	377563
cabbbaaaababbabbfabd	566345
cabbbaaaababbabgaabd	566345
cabbbaaaababbagbaabd	566345
cabbbaaaababbfabaabd	566345
cabbbaaaababgaabaabd	566345
cabbbaaaabagbaabaabd	566345
cabbbaaaabfabaabaabd	566345
cabbbaaaagaabaabaabd	566345
cabbbaaafaaabaabaabd	566345
cabbbaaebaaabaabaabd	566345
cabbbaeabaaabaabaabd	566345
cabbbeaabaaabaabaabd	566345
cabbfbaabaaabaabaabd	566345
cabgabaabaaabaabaabd	566345
cagbabaabaaabaabaabd	566345
