"Input number 1379295 with intial rewrite term cababaaaababbbbabbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 511  Number of array doubles: 0"
Term	Number
cfbaaaaaaaaaaaabd	73729
caabaaaaaaaaaaaabd	73729
caabaaaaaaaaaaebd	55297
caabaaaaaaaaaeabd	55297
caabaaaaaaaaeaabd	55297
caabaaaaaaaeaaabd	55297
caabaaaaaaeaaaabd	55297
caabaaaaaeaaaaabd	55297
caabaaaaeaaaaaabd	55297
caabaaaeaaaaaaabd	55297
caabaaeaaaaaaaabd	55297
caabaeaaaaaaaaabd	55297
caabeaaaaaaaaaabd	55297
caafbaaaaaaaaaabd	55297
caebbaaaaaaaaaabd	55297
ceabbaaaaaaaaaabd	55297
cbabbaaaaaaaaaabd	55297
cbabbaaaaaaaaebd	41473
cbabbaaaaaaaeabd	41473
cbabbaaaaaaeaabd	41473
cbabbaaaaaeaaabd	41473
cbabbaaaaeaaaabd	41473
cbabbaaaeaaaaabd	41473
cbabbaaeaaaaaabd	41473
cbabbaeaaaaaaabd	41473
cbabbeaaaaaaaabd	41473
cbabfbaaaaaaaabd	41473
cbagabaaaaaaaabd	41473
cbfaabaaaaaaaabd	41473
cgaaabaaaaaaaabd	41473
cabaaabaaaaaaaabd	41473
cabaaabaaaaaaebd	31105
cabaaabaaaaaeabd	31105
cabaaabaaaaeaabd	31105
cabaaabaaaeaaabd	31105
cabaaabaaeaaaabd	31105
cabaaabaeaaaaabd	31105
cabaaabeaaaaaabd	31105
cabaaafbaaaaaabd	31105
cabaaebbaaaaaabd	31105
cabaeabbaaaaaabd	31105
cabeaabbaaaaaabd	31105
cafbaabbaaaaaabd	31105
cebbaabbaaaaaabd	31105
cbbbaabbaaaaaabd	31105
cbbbaabbaaaaebd	23329
cbbbaabbaaaeabd	23329
cbbbaabbaaeaabd	23329
cbbbaabbaeaaabd	23329
cbbbaabbeaaaabd	23329
cbbbaabfbaaaabd	23329
cbbbaagabaaaabd	23329
cbbbafaabaaaabd	23329
cbbbebaabaaaabd	23329
cbbfbbaabaaaabd	23329
cbgabbaabaaaabd	23329
cgbabbaabaaaabd	23329
cabbabbaabaaaabd	23329
cabbabbaabaaebd	17497
cabbabbaabaeabd	17497
cabbabbaabeaabd	17497
cabbabbaafbaabd	17497
cabbabbaebbaabd	17497
