"Input number 326589567 with intial rewrite term caabbabbbabbbababbbaaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1256  Number of array doubles: 0"
Term	Number
cbaaababaaabbaaabaaabaaabaaagbbd	2480039531
cbaaababaaabbaaabaaabaaabaafabbd	2480039531
cbaaababaaabbaaabaaabaaabaebabbd	2480039531
cbaaababaaabbaaabaaabaaabeababbd	2480039531
cbaaababaaabbaaabaaabaaafbababbd	2480039531
cbaaababaaabbaaabaaabaaebbababbd	2480039531
cbaaababaaabbaaabaaabaeabbababbd	2480039531
cbaaababaaabbaaabaaabeaabbababbd	2480039531
cbaaababaaabbaaabaaafbaabbababbd	2480039531
cbaaababaaabbaaabaaebbaabbababbd	2480039531
cbaaababaaabbaaabaeabbaabbababbd	2480039531
cbaaababaaabbaaabeaabbaabbababbd	2480039531
cbaaababaaabbaaafbaabbaabbababbd	2480039531
cbaaababaaabbaaebbaabbaabbababbd	2480039531
cbaaababaaabbaeabbaabbaabbababbd	2480039531
cbaaababaaabbeaabbaabbaabbababbd	2480039531
cbaaababaaabfbaabbaabbaabbababbd	2480039531
cbaaababaaagabaabbaabbaabbababbd	2480039531
cbaaababaafaabaabbaabbaabbababbd	2480039531
cbaaababaebaabaabbaabbaabbababbd	2480039531
cbaaababeabaabaabbaabbaabbababbd	2480039531
cbaaabafbabaabaabbaabbaabbababbd	2480039531
cbaaabebbabaabaabbaabbaabbababbd	2480039531
cbaaafbbbabaabaabbaabbaabbababbd	2480039531
cbaaebbbbabaabaabbaabbaabbababbd	2480039531
cbaeabbbbabaabaabbaabbaabbababbd	2480039531
cbeaabbbbabaabaabbaabbaabbababbd	2480039531
cfbaabbbbabaabaabbaabbaabbababbd	2480039531
caabaabbbbabaabaabbaabbaabbababbd	2480039531
caabaabbbbabaabaabbaabbaabbabfabd	3720059297
caabaabbbbabaabaabbaabbaabbagaabd	3720059297
caabaabbbbabaabaabbaabbaabbfaaabd	3720059297
caabaabbbbabaabaabbaabbaabgaaaabd	3720059297
caabaabbbbabaabaabbaabbaagbaaaabd	3720059297
caabaabbbbabaabaabbaabbafabaaaabd	3720059297
caabaabbbbabaabaabbaabbebabaaaabd	3720059297
caabaabbbbabaabaabbaabfbbabaaaabd	3720059297
caabaabbbbabaabaabbaagabbabaaaabd	3720059297
caabaabbbbabaabaabbafaabbabaaaabd	3720059297
caabaabbbbabaabaabbebaabbabaaaabd	3720059297
caabaabbbbabaabaabfbbaabbabaaaabd	3720059297
caabaabbbbabaabaagabbaabbabaaaabd	3720059297
caabaabbbbabaabafaabbaabbabaaaabd	3720059297
caabaabbbbabaabebaabbaabbabaaaabd	3720059297
caabaabbbbabaafbbaabbaabbabaaaabd	3720059297
caabaabbbbabaebbbaabbaabbabaaaabd	3720059297
caabaabbbbabeabbbaabbaabbabaaaabd	3720059297
caabaabbbbafbabbbaabbaabbabaaaabd	3720059297
caabaabbbbebbabbbaabbaabbabaaaabd	3720059297
caabaabbbfbbbabbbaabbaabbabaaaabd	3720059297
caabaabbgabbbabbbaabbaabbabaaaabd	3720059297
caabaabgbabbbabbbaabbaabbabaaaabd	3720059297
caabaagbbabbbabbbaabbaabbabaaaabd	3720059297
caabafabbabbbabbbaabbaabbabaaaabd	3720059297
caabebabbabbbabbbaabbaabbabaaaabd	3720059297
caafbbabbabbbabbbaabbaabbabaaaabd	3720059297
caebbbabbabbbabbbaabbaabbabaaaabd	3720059297
ceabbbabbabbbabbbaabbaabbabaaaabd	3720059297
cbabbbabbabbbabbbaabbaabbabaaaabd	3720059297
cbabbbabbabbbabbbaabbaabbabaaebd	2790044473
cbabbbabbabbbabbbaabbaabbabaeabd	2790044473
cbabbbabbabbbabbbaabbaabbabeaabd	2790044473
cbabbbabbabbbabbbaabbaabbafbaabd	2790044473
cbabbbabbabbbabbbaabbaabbebbaabd	2790044473
cbabbbabbabbbabbbaabbaabfbbbaabd	2790044473
cbabbbabbabbbabbbaabbaagabbbaabd	2790044473
cbabbbabbabbbabbbaabbafaabbbaabd	2790044473
cbabbbabbabbbabbbaabbebaabbbaabd	2790044473
cbabbbabbabbbabbbaabfbbaabbbaabd	2790044473
cbabbbabbabbbabbbaagabbaabbbaabd	2790044473
cbabbbabbabbbabbbafaabbaabbbaabd	2790044473
cbabbbabbabbbabbbebaabbaabbbaabd	2790044473
cbabbbabbabbbabbfbbaabbaabbbaabd	2790044473
cbabbbabbabbbabgabbaabbaabbbaabd	2790044473
cbabbbabbabbbagbabbaabbaabbbaabd	2790044473
cbabbbabbabbbfababbaabbaabbbaabd	2790044473
cbabbbabbabbgaababbaabbaabbbaabd	2790044473
cbabbbabbabgbaababbaabbaabbbaabd	2790044473
cbabbbabbagbbaababbaabbaabbbaabd	2790044473
cbabbbabbfabbaababbaabbaabbbaabd	2790044473
cbabbbabgaabbaababbaabbaabbbaabd	2790044473
