"Input number 3047407 with intial rewrite term cabbbaabbbbbbbbbbabbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1249  Number of array doubles: 0"
Term	Number
caaaabaaabbebbbbabbbbbd	3254239
caaaabaaabfbbbbbabbbbbd	3254239
caaaabaaagabbbbbabbbbbd	3254239
caaaabaafaabbbbbabbbbbd	3254239
caaaabaebaabbbbbabbbbbd	3254239
caaaabeabaabbbbbabbbbbd	3254239
caaaafbabaabbbbbabbbbbd	3254239
caaaebbabaabbbbbabbbbbd	3254239
caaeabbabaabbbbbabbbbbd	3254239
caeaabbabaabbbbbabbbbbd	3254239
ceaaabbabaabbbbbabbbbbd	3254239
cbaaabbabaabbbbbabbbbbd	3254239
cbaaabbabaabbbbbabbgbbd	4881359
cbaaabbabaabbbbbabgbbbd	4881359
cbaaabbabaabbbbbagbbbbd	4881359
cbaaabbabaabbbbbfabbbbd	4881359
cbaaabbabaabbbbgaabbbbd	4881359
cbaaabbabaabbbgbaabbbbd	4881359
cbaaabbabaabbgbbaabbbbd	4881359
cbaaabbabaabgbbbaabbbbd	4881359
cbaaabbabaagbbbbaabbbbd	4881359
cbaaabbabafabbbbaabbbbd	4881359
cbaaabbabebabbbbaabbbbd	4881359
cbaaabbafbbabbbbaabbbbd	4881359
cbaaabbebbbabbbbaabbbbd	4881359
cbaaabfbbbbabbbbaabbbbd	4881359
cbaaagabbbbabbbbaabbbbd	4881359
cbaafaabbbbabbbbaabbbbd	4881359
cbaebaabbbbabbbbaabbbbd	4881359
cbeabaabbbbabbbbaabbbbd	4881359
cfbabaabbbbabbbbaabbbbd	4881359
caababaabbbbabbbbaabbbbd	4881359
caababaabbbbabbbbaabgbbd	7322039
caababaabbbbabbbbaagbbbd	7322039
caababaabbbbabbbbafabbbd	7322039
caababaabbbbabbbbebabbbd	7322039
caababaabbbbabbbfbbabbbd	7322039
caababaabbbbabbgabbabbbd	7322039
caababaabbbbabgbabbabbbd	7322039
caababaabbbbagbbabbabbbd	7322039
caababaabbbbfabbabbabbbd	7322039
caababaabbbgaabbabbabbbd	7322039
caababaabbgbaabbabbabbbd	7322039
caababaabgbbaabbabbabbbd	7322039
caababaagbbbaabbabbabbbd	7322039
caababafabbbaabbabbabbbd	7322039
caababebabbbaabbabbabbbd	7322039
caabafbbabbbaabbabbabbbd	7322039
caabebbbabbbaabbabbabbbd	7322039
caafbbbbabbbaabbabbabbbd	7322039
caebbbbbabbbaabbabbabbbd	7322039
ceabbbbbabbbaabbabbabbbd	7322039
cbabbbbbabbbaabbabbabbbd	7322039
cbabbbbbabbbaabbabbagbbd	10983059
cbabbbbbabbbaabbabbfabbd	10983059
cbabbbbbabbbaabbabgaabbd	10983059
cbabbbbbabbbaabbagbaabbd	10983059
cbabbbbbabbbaabbfabaabbd	10983059
cbabbbbbabbbaabgaabaabbd	10983059
cbabbbbbabbbaagbaabaabbd	10983059
cbabbbbbabbbafabaabaabbd	10983059
cbabbbbbabbbebabaabaabbd	10983059
cbabbbbbabbfbbabaabaabbd	10983059
cbabbbbbabgabbabaabaabbd	10983059
cbabbbbbagbabbabaabaabbd	10983059
cbabbbbbfababbabaabaabbd	10983059
cbabbbbgaababbabaabaabbd	10983059
cbabbbgbaababbabaabaabbd	10983059
cbabbgbbaababbabaabaabbd	10983059
cbabgbbbaababbabaabaabbd	10983059
cbagbbbbaababbabaabaabbd	10983059
cbfabbbbaababbabaabaabbd	10983059
cgaabbbbaababbabaabaabbd	10983059
cabaabbbbaababbabaabaabbd	10983059
cabaabbbbaababbabaabafabd	16474589
cabaabbbbaababbabaabebabd	16474589
cabaabbbbaababbabaafbbabd	16474589
cabaabbbbaababbabaebbbabd	16474589
cabaabbbbaababbabeabbbabd	16474589
cabaabbbbaababbafbabbbabd	16474589
cabaabbbbaababbebbabbbabd	16474589
cabaabbbbaababfbbbabbbabd	16474589
cabaabbbbaabagabbbabbbabd	16474589
cabaabbbbaabfaabbbabbbabd	16474589
cabaabbbbaagaaabbbabbbabd	16474589
cabaabbbbafaaaabbbabbbabd	16474589
cabaabbbbebaaaabbbabbbabd	16474589
cabaabbbfbbaaaabbbabbbabd	16474589
cabaabbgabbaaaabbbabbbabd	16474589
cabaabgbabbaaaabbbabbbabd	16474589
cabaagbbabbaaaabbbabbbabd	16474589
cabafabbabbaaaabbbabbbabd	16474589
cabebabbabbaaaabbbabbbabd	16474589
cafbbabbabbaaaabbbabbbabd	16474589
cebbbabbabbaaaabbbabbbabd	16474589
cbbbbabbabbaaaabbbabbbabd	16474589
cbbbbabbabbaaaabbbabbbd	4118647
cbbbbabbabbaaaabbbagbbd	6177971
cbbbbabbabbaaaabbbfabbd	6177971
cbbbbabbabbaaaabbgaabbd	6177971
cbbbbabbabbaaaabgbaabbd	6177971
cbbbbabbabbaaaagbbaabbd	6177971
cbbbbabbabbaaafabbaabbd	6177971
cbbbbabbabbaaebabbaabbd	6177971
cbbbbabbabbaeababbaabbd	6177971
cbbbbabbabbeaababbaabbd	6177971
cbbbbabbabfbaababbaabbd	6177971
cbbbbabbagabaababbaabbd	6177971
cbbbbabbfaabaababbaabbd	6177971
cbbbbabgaaabaababbaabbd	6177971
cbbbbagbaaabaababbaabbd	6177971
cbbbbfabaaabaababbaabbd	6177971
cbbbgaabaaabaababbaabbd	6177971
cbbgbaabaaabaababbaabbd	6177971
cbgbbaabaaabaababbaabbd	6177971
cgbbbaabaaabaababbaabbd	6177971
cabbbbaabaaabaababbaabbd	6177971
cabbbbaabaaabaababbafabd	9266957
cabbbbaabaaabaababbebabd	9266957
cabbbbaabaaabaababfbbabd	9266957
cabbbbaabaaabaabagabbabd	9266957
cabbbbaabaaabaabfaabbabd	9266957
cabbbbaabaaabaagaaabbabd	9266957
cabbbbaabaaabafaaaabbabd	9266957
cabbbbaabaaabebaaaabbabd	9266957
cabbbbaabaaafbbaaaabbabd	9266957
cabbbbaabaaebbbaaaabbabd	9266957
cabbbbaabaeabbbaaaabbabd	9266957
cabbbbaabeaabbbaaaabbabd	9266957
cabbbbaafbaabbbaaaabbabd	9266957
cabbbbaebbaabbbaaaabbabd	9266957
cabbbbeabbaabbbaaaabbabd	9266957
cabbbfbabbaabbbaaaabbabd	9266957
cabbgababbaabbbaaaabbabd	9266957
cabgbababbaabbbaaaabbabd	9266957
