"Input number 2911471 with intial rewrite term cabbaaabbabbaabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 661  Number of array doubles: 0"
Term	Number
cbbbbbabaaaaabaaabgaabbbd	24872615
cbbbbbabaaaaabaaagbaabbbd	24872615
cbbbbbabaaaaabaafabaabbbd	24872615
cbbbbbabaaaaabaebabaabbbd	24872615
cbbbbbabaaaaabeababaabbbd	24872615
cbbbbbabaaaaafbababaabbbd	24872615
cbbbbbabaaaaebbababaabbbd	24872615
cbbbbbabaaaeabbababaabbbd	24872615
cbbbbbabaaeaabbababaabbbd	24872615
cbbbbbabaeaaabbababaabbbd	24872615
cbbbbbabeaaaabbababaabbbd	24872615
cbbbbbafbaaaabbababaabbbd	24872615
cbbbbbebbaaaabbababaabbbd	24872615
cbbbbfbbbaaaabbababaabbbd	24872615
cbbbgabbbaaaabbababaabbbd	24872615
cbbgbabbbaaaabbababaabbbd	24872615
cbgbbabbbaaaabbababaabbbd	24872615
cgbbbabbbaaaabbababaabbbd	24872615
cabbbbabbbaaaabbababaabbbd	24872615
cabbbbabbbaaaabbababaagbbd	37308923
cabbbbabbbaaaabbababafabbd	37308923
cabbbbabbbaaaabbababebabbd	37308923
cabbbbabbbaaaabbabafbbabbd	37308923
cabbbbabbbaaaabbabebbbabbd	37308923
cabbbbabbbaaaabbafbbbbabbd	37308923
cabbbbabbbaaaabbebbbbbabbd	37308923
cabbbbabbbaaaabfbbbbbbabbd	37308923
cabbbbabbbaaaagabbbbbbabbd	37308923
cabbbbabbbaaafaabbbbbbabbd	37308923
cabbbbabbbaaebaabbbbbbabbd	37308923
cabbbbabbbaeabaabbbbbbabbd	37308923
cabbbbabbbeaabaabbbbbbabbd	37308923
cabbbbabbfbaabaabbbbbbabbd	37308923
cabbbbabgabaabaabbbbbbabbd	37308923
cabbbbagbabaabaabbbbbbabbd	37308923
cabbbbfababaabaabbbbbbabbd	37308923
cabbbgaababaabaabbbbbbabbd	37308923
cabbgbaababaabaabbbbbbabbd	37308923
cabgbbaababaabaabbbbbbabbd	37308923
cagbbbaababaabaabbbbbbabbd	37308923
cfabbbaababaabaabbbbbbabbd	37308923
caaabbbaababaabaabbbbbbabbd	37308923
caaabbbaababaabaabbbbbbfabd	55963385
caaabbbaababaabaabbbbbgaabd	55963385
caaabbbaababaabaabbbbgbaabd	55963385
caaabbbaababaabaabbbgbbaabd	55963385
caaabbbaababaabaabbgbbbaabd	55963385
caaabbbaababaabaabgbbbbaabd	55963385
caaabbbaababaabaagbbbbbaabd	55963385
caaabbbaababaabafabbbbbaabd	55963385
caaabbbaababaabebabbbbbaabd	55963385
caaabbbaababaafbbabbbbbaabd	55963385
caaabbbaababaebbbabbbbbaabd	55963385
caaabbbaababeabbbabbbbbaabd	55963385
caaabbbaabafbabbbabbbbbaabd	55963385
caaabbbaabebbabbbabbbbbaabd	55963385
caaabbbaafbbbabbbabbbbbaabd	55963385
caaabbbaebbbbabbbabbbbbaabd	55963385
caaabbbeabbbbabbbabbbbbaabd	55963385
caaabbfbabbbbabbbabbbbbaabd	55963385
caaabgababbbbabbbabbbbbaabd	55963385
caaagbababbbbabbbabbbbbaabd	55963385
caafabababbbbabbbabbbbbaabd	55963385
caebabababbbbabbbabbbbbaabd	55963385
ceababababbbbabbbabbbbbaabd	55963385
cbababababbbbabbbabbbbbaabd	55963385
cbababababbbbabbbabbbbbebd	41972539
cbababababbbbabbbabbbbfbbd	41972539
cbababababbbbabbbabbbgabbd	41972539
cbababababbbbabbbabbgbabbd	41972539
cbababababbbbabbbabgbbabbd	41972539
cbababababbbbabbbagbbbabbd	41972539
cbababababbbbabbbfabbbabbd	41972539
cbababababbbbabbgaabbbabbd	41972539
cbababababbbbabgbaabbbabbd	41972539
cbababababbbbagbbaabbbabbd	41972539
cbababababbbbfabbaabbbabbd	41972539
cbababababbbgaabbaabbbabbd	41972539
cbababababbgbaabbaabbbabbd	41972539
cbababababgbbaabbaabbbabbd	41972539
cbabababagbbbaabbaabbbabbd	41972539
cbabababfabbbaabbaabbbabbd	41972539
cbababagaabbbaabbaabbbabbd	41972539
cbababfaaabbbaabbaabbbabbd	41972539
cbabagaaaabbbaabbaabbbabbd	41972539
cbabfaaaaabbbaabbaabbbabbd	41972539
cbagaaaaaabbbaabbaabbbabbd	41972539
cbfaaaaaaabbbaabbaabbbabbd	41972539
cgaaaaaaaabbbaabbaabbbabbd	41972539
cabaaaaaaaabbbaabbaabbbabbd	41972539
cabaaaaaaaabbbaabbaabbbfabd	62958809
cabaaaaaaaabbbaabbaabbgaabd	62958809
cabaaaaaaaabbbaabbaabgbaabd	62958809
cabaaaaaaaabbbaabbaagbbaabd	62958809
cabaaaaaaaabbbaabbafabbaabd	62958809
cabaaaaaaaabbbaabbebabbaabd	62958809
cabaaaaaaaabbbaabfbbabbaabd	62958809
cabaaaaaaaabbbaagabbabbaabd	62958809
cabaaaaaaaabbbafaabbabbaabd	62958809
cabaaaaaaaabbbebaabbabbaabd	62958809
cabaaaaaaaabbfbbaabbabbaabd	62958809
cabaaaaaaaabgabbaabbabbaabd	62958809
cabaaaaaaaagbabbaabbabbaabd	62958809
cabaaaaaaafababbaabbabbaabd	62958809
cabaaaaaaebababbaabbabbaabd	62958809
cabaaaaaeabababbaabbabbaabd	62958809
cabaaaaeaabababbaabbabbaabd	62958809
cabaaaeaaabababbaabbabbaabd	62958809
cabaaeaaaabababbaabbabbaabd	62958809
cabaeaaaaabababbaabbabbaabd	62958809
cabeaaaaaabababbaabbabbaabd	62958809
cafbaaaaaabababbaabbabbaabd	62958809
cebbaaaaaabababbaabbabbaabd	62958809
cbbbaaaaaabababbaabbabbaabd	62958809
cbbbaaaaaabababbaabbabbebd	47219107
cbbbaaaaaabababbaabbabfbbd	47219107
cbbbaaaaaabababbaabbagabbd	47219107
cbbbaaaaaabababbaabbfaabbd	47219107
cbbbaaaaaabababbaabgaaabbd	47219107
cbbbaaaaaabababbaagbaaabbd	47219107
cbbbaaaaaabababbafabaaabbd	47219107
cbbbaaaaaabababbebabaaabbd	47219107
cbbbaaaaaabababfbbabaaabbd	47219107
cbbbaaaaaababagabbabaaabbd	47219107
cbbbaaaaaababfaabbabaaabbd	47219107
cbbbaaaaaabagaaabbabaaabbd	47219107
cbbbaaaaaabfaaaabbabaaabbd	47219107
cbbbaaaaaagaaaaabbabaaabbd	47219107
cbbbaaaaafaaaaaabbabaaabbd	47219107
cbbbaaaaebaaaaaabbabaaabbd	47219107
cbbbaaaeabaaaaaabbabaaabbd	47219107
cbbbaaeaabaaaaaabbabaaabbd	47219107
cbbbaeaaabaaaaaabbabaaabbd	47219107
cbbbeaaaabaaaaaabbabaaabbd	47219107
cbbfbaaaabaaaaaabbabaaabbd	47219107
cbgabaaaabaaaaaabbabaaabbd	47219107
cgbabaaaabaaaaaabbabaaabbd	47219107
cabbabaaaabaaaaaabbabaaabbd	47219107
cabbabaaaabaaaaaabbabaafabd	70828661
cabbabaaaabaaaaaabbabaebabd	70828661
cabbabaaaabaaaaaabbabeababd	70828661
cabbabaaaabaaaaaabbafbababd	70828661
cabbabaaaabaaaaaabbebbababd	70828661
cabbabaaaabaaaaaabfbbbababd	70828661
cabbabaaaabaaaaaagabbbababd	70828661
cabbabaaaabaaaaafaabbbababd	70828661
cabbabaaaabaaaaebaabbbababd	70828661
cabbabaaaabaaaeabaabbbababd	70828661
cabbabaaaabaaeaabaabbbababd	70828661
cabbabaaaabaeaaabaabbbababd	70828661
cabbabaaaabeaaaabaabbbababd	70828661
cabbabaaaafbaaaabaabbbababd	70828661
cabbabaaaebbaaaabaabbbababd	70828661
cabbabaaeabbaaaabaabbbababd	70828661
cabbabaeaabbaaaabaabbbababd	70828661
cabbabeaaabbaaaabaabbbababd	70828661
cabbafbaaabbaaaabaabbbababd	70828661
cabbebbaaabbaaaabaabbbababd	70828661
cabfbbbaaabbaaaabaabbbababd	70828661
cagabbbaaabbaaaabaabbbababd	70828661
cfaabbbaaabbaaaabaabbbababd	70828661
caaaabbbaaabbaaaabaabbbababd	70828661
caaaabbbaaabbaaaabaabbbabd	17707165
caaaabbbaaabbaaaabaabbbd	4426791
caaaabbbaaabbaaaabaagbbd	6640187
caaaabbbaaabbaaaabafabbd	6640187
caaaabbbaaabbaaaabebabbd	6640187
caaaabbbaaabbaaaafbbabbd	6640187
caaaabbbaaabbaaaebbbabbd	6640187
caaaabbbaaabbaaeabbbabbd	6640187
caaaabbbaaabbaeaabbbabbd	6640187
caaaabbbaaabbeaaabbbabbd	6640187
caaaabbbaaabfbaaabbbabbd	6640187
caaaabbbaaagabaaabbbabbd	6640187
caaaabbbaafaabaaabbbabbd	6640187
caaaabbbaebaabaaabbbabbd	6640187
caaaabbbeabaabaaabbbabbd	6640187
caaaabbfbabaabaaabbbabbd	6640187
caaaabgababaabaaabbbabbd	6640187
caaaagbababaabaaabbbabbd	6640187
caaafabababaabaaabbbabbd	6640187
caaebabababaabaaabbbabbd	6640187
caeababababaabaaabbbabbd	6640187
ceaababababaabaaabbbabbd	6640187
cbaababababaabaaabbbabbd	6640187
cbaababababaabaaabbbfabd	9960281
cbaababababaabaaabbgaabd	9960281
cbaababababaabaaabgbaabd	9960281
cbaababababaabaaagbbaabd	9960281
cbaababababaabaafabbaabd	9960281
cbaababababaabaebabbaabd	9960281
cbaababababaabeababbaabd	9960281
cbaababababaafbababbaabd	9960281
cbaababababaebbababbaabd	9960281
cbaababababeabbababbaabd	9960281
cbaabababafbabbababbaabd	9960281
cbaabababebbabbababbaabd	9960281
cbaababafbbbabbababbaabd	9960281
cbaababebbbbabbababbaabd	9960281
cbaabafbbbbbabbababbaabd	9960281
cbaabebbbbbbabbababbaabd	9960281
cbaafbbbbbbbabbababbaabd	9960281
cbaebbbbbbbbabbababbaabd	9960281
cbeabbbbbbbbabbababbaabd	9960281
cfbabbbbbbbbabbababbaabd	9960281
caababbbbbbbbabbababbaabd	9960281
caababbbbbbbbabbababbebd	7470211
caababbbbbbbbabbababfbbd	7470211
caababbbbbbbbabbabagabbd	7470211
caababbbbbbbbabbabfaabbd	7470211
caababbbbbbbbabbagaaabbd	7470211
caababbbbbbbbabbfaaaabbd	7470211
caababbbbbbbbabgaaaaabbd	7470211
caababbbbbbbbagbaaaaabbd	7470211
caababbbbbbbbfabaaaaabbd	7470211
caababbbbbbbgaabaaaaabbd	7470211
caababbbbbbgbaabaaaaabbd	7470211
caababbbbbgbbaabaaaaabbd	7470211
caababbbbgbbbaabaaaaabbd	7470211
caababbbgbbbbaabaaaaabbd	7470211
caababbgbbbbbaabaaaaabbd	7470211
caababgbbbbbbaabaaaaabbd	7470211
caabagbbbbbbbaabaaaaabbd	7470211
caabfabbbbbbbaabaaaaabbd	7470211
caagaabbbbbbbaabaaaaabbd	7470211
cafaaabbbbbbbaabaaaaabbd	7470211
cebaaabbbbbbbaabaaaaabbd	7470211
cbbaaabbbbbbbaabaaaaabbd	7470211
cbbaaabbbbbbbaabaaaafabd	11205317
cbbaaabbbbbbbaabaaaebabd	11205317
cbbaaabbbbbbbaabaaeababd	11205317
cbbaaabbbbbbbaabaeaababd	11205317
cbbaaabbbbbbbaabeaaababd	11205317
cbbaaabbbbbbbaafbaaababd	11205317
cbbaaabbbbbbbaebbaaababd	11205317
cbbaaabbbbbbbeabbaaababd	11205317
cbbaaabbbbbbfbabbaaababd	11205317
cbbaaabbbbbgababbaaababd	11205317
cbbaaabbbbgbababbaaababd	11205317
cbbaaabbbgbbababbaaababd	11205317
cbbaaabbgbbbababbaaababd	11205317
cbbaaabgbbbbababbaaababd	11205317
cbbaaagbbbbbababbaaababd	11205317
cbbaafabbbbbababbaaababd	11205317
cbbaebabbbbbababbaaababd	11205317
cbbeababbbbbababbaaababd	11205317
cbfbababbbbbababbaaababd	11205317
cgabababbbbbababbaaababd	11205317
cababababbbbbababbaaababd	11205317
cababababbbbbababbaaabd	2801329
cababababbbbbababbaebd	2100997
cababababbbbbababbeabd	2100997
cababababbbbbababfbabd	2100997
cababababbbbbabagababd	2100997
cababababbbbbabfaababd	2100997
cababababbbbbagaaababd	2100997
cababababbbbbfaaaababd	2100997
cababababbbbgaaaaababd	2100997
cababababbbgbaaaaababd	2100997
cababababbgbbaaaaababd	2100997
cababababgbbbaaaaababd	2100997
cabababagbbbbaaaaababd	2100997
cabababfabbbbaaaaababd	2100997
cababagaabbbbaaaaababd	2100997
cababfaaabbbbaaaaababd	2100997
cabagaaaabbbbaaaaababd	2100997
cabfaaaaabbbbaaaaababd	2100997
cagaaaaaabbbbaaaaababd	2100997
cfaaaaaaabbbbaaaaababd	2100997
caaaaaaaaabbbbaaaaababd	2100997
caaaaaaaaabbbbaaaaabd	525249
caaaaaaaaabbbbaaaebd	393937
caaaaaaaaabbbbaaeabd	393937
caaaaaaaaabbbbaeaabd	393937
caaaaaaaaabbbbeaaabd	393937
caaaaaaaaabbbfbaaabd	393937
caaaaaaaaabbgabaaabd	393937
caaaaaaaaabgbabaaabd	393937
caaaaaaaaagbbabaaabd	393937
caaaaaaaafabbabaaabd	393937
caaaaaaaebabbabaaabd	393937
caaaaaaeababbabaaabd	393937
caaaaaeaababbabaaabd	393937
caaaaeaaababbabaaabd	393937
caaaeaaaababbabaaabd	393937
caaeaaaaababbabaaabd	393937
caeaaaaaababbabaaabd	393937
ceaaaaaaababbabaaabd	393937
cbaaaaaaababbabaaabd	393937
cbaaaaaaababbabaebd	295453
cbaaaaaaababbabeabd	295453
cbaaaaaaababbafbabd	295453
cbaaaaaaababbebbabd	295453
cbaaaaaaababfbbbabd	295453
cbaaaaaaabagabbbabd	295453
cbaaaaaaabfaabbbabd	295453
cbaaaaaaagaaabbbabd	295453
cbaaaaaafaaaabbbabd	295453
cbaaaaaebaaaabbbabd	295453
cbaaaaeabaaaabbbabd	295453
cbaaaeaabaaaabbbabd	295453
cbaaeaaabaaaabbbabd	295453
cbaeaaaabaaaabbbabd	295453
cbeaaaaabaaaabbbabd	295453
cfbaaaaabaaaabbbabd	295453
caabaaaaabaaaabbbabd	295453
caabaaaaabaaaabbbd	73863
caabaaaaabaaaagbbd	110795
caabaaaaabaaafabbd	110795
caabaaaaabaaebabbd	110795
caabaaaaabaeababbd	110795
caabaaaaabeaababbd	110795
caabaaaaafbaababbd	110795
caabaaaaebbaababbd	110795
caabaaaeabbaababbd	110795
caabaaeaabbaababbd	110795
caabaeaaabbaababbd	110795
caabeaaaabbaababbd	110795
caafbaaaabbaababbd	110795
caebbaaaabbaababbd	110795
ceabbaaaabbaababbd	110795
cbabbaaaabbaababbd	110795
cbabbaaaabbaabfabd	166193
cbabbaaaabbaagaabd	166193
cbabbaaaabbafaaabd	166193
cbabbaaaabbebaaabd	166193
cbabbaaaabfbbaaabd	166193
cbabbaaaagabbaaabd	166193
cbabbaaafaabbaaabd	166193
cbabbaaebaabbaaabd	166193
cbabbaeabaabbaaabd	166193
cbabbeaabaabbaaabd	166193
cbabfbaabaabbaaabd	166193
cbagabaabaabbaaabd	166193
cbfaabaabaabbaaabd	166193
cgaaabaabaabbaaabd	166193
cabaaabaabaabbaaabd	166193
cabaaabaabaabbaebd	124645
cabaaabaabaabbeabd	124645
cabaaabaabaabfbabd	124645
cabaaabaabaagababd	124645
cabaaabaabafaababd	124645
cabaaabaabebaababd	124645
cabaaabaafbbaababd	124645
cabaaabaebbbaababd	124645
cabaaabeabbbaababd	124645
cabaaafbabbbaababd	124645
cabaaebbabbbaababd	124645
cabaeabbabbbaababd	124645
cabeaabbabbbaababd	124645
cafbaabbabbbaababd	124645
cebbaabbabbbaababd	124645
cbbbaabbabbbaababd	124645
cbbbaabbabbbaabd	31161
cbbbaabbabbbebd	23371
cbbbaabbabbfbbd	23371
cbbbaabbabgabbd	23371
cbbbaabbagbabbd	23371
cbbbaabbfababbd	23371
cbbbaabgaababbd	23371
cbbbaagbaababbd	23371
cbbbafabaababbd	23371
cbbbebabaababbd	23371
cbbfbbabaababbd	23371
cbgabbabaababbd	23371
cgbabbabaababbd	23371
cabbabbabaababbd	23371
cabbabbabaabfabd	35057
cabbabbabaagaabd	35057
cabbabbabafaaabd	35057
cabbabbabebaaabd	35057
cabbabbafbbaaabd	35057
cabbabbebbbaaabd	35057
cabbabfbbbbaaabd	35057
cabbagabbbbaaabd	35057
cabbfaabbbbaaabd	35057
cabgaaabbbbaaabd	35057
cagbaaabbbbaaabd	35057
cfabaaabbbbaaabd	35057
caaabaaabbbbaaabd	35057
caaabaaabbbbaebd	26293
caaabaaabbbbeabd	26293
caaabaaabbbfbabd	26293
caaabaaabbgababd	26293
caaabaaabgbababd	26293
caaabaaagbbababd	26293
caaabaafabbababd	26293
caaabaebabbababd	26293
caaabeababbababd	26293
caaafbababbababd	26293
caaebbababbababd	26293
caeabbababbababd	26293
ceaabbababbababd	26293
cbaabbababbababd	26293
cbaabbababbabd	6573
cbaabbababbd	1643
cbaabbabfabd	2465
cbaabbagaabd	2465
cbaabbfaaabd	2465
cbaabgaaaabd	2465
cbaagbaaaabd	2465
cbafabaaaabd	2465
cbebabaaaabd	2465
cfbbabaaaabd	2465
caabbabaaaabd	2465
caabbabaaebd	1849
caabbabaeabd	1849
caabbabeaabd	1849
caabbafbaabd	1849
caabbebbaabd	1849
caabfbbbaabd	1849
caagabbbaabd	1849
cafaabbbaabd	1849
cebaabbbaabd	1849
cbbaabbbaabd	1849
cbbaabbbebd	1387
cbbaabbfbbd	1387
cbbaabgabbd	1387
cbbaagbabbd	1387
cbbafababbd	1387
cbbebababbd	1387
cbfbbababbd	1387
cgabbababbd	1387
cababbababbd	1387
cababbabfabd	2081
cababbagaabd	2081
cababbfaaabd	2081
cababgaaaabd	2081
cabagbaaaabd	2081
cabfabaaaabd	2081
cagaabaaaabd	2081
cfaaabaaaabd	2081
caaaaabaaaabd	2081
caaaaabaaebd	1561
caaaaabaeabd	1561
caaaaabeaabd	1561
caaaaafbaabd	1561
caaaaebbaabd	1561
caaaeabbaabd	1561
caaeaabbaabd	1561
caeaaabbaabd	1561
ceaaaabbaabd	1561
cbaaaabbaabd	1561
cbaaaabbebd	1171
cbaaaabfbbd	1171
cbaaaagabbd	1171
cbaaafaabbd	1171
cbaaebaabbd	1171
cbaeabaabbd	1171
cbeaabaabbd	1171
cfbaabaabbd	1171
caabaabaabbd	1171
caabaabafabd	1757
caabaabebabd	1757
caabaafbbabd	1757
caabaebbbabd	1757
caabeabbbabd	1757
caafbabbbabd	1757
caebbabbbabd	1757
ceabbabbbabd	1757
cbabbabbbabd	1757
cbabbabbbd	439
cbabbagbbd	659
cbabbfabbd	659
cbabgaabbd	659
cbagbaabbd	659
cbfabaabbd	659
cgaabaabbd	659
cabaabaabbd	659
cabaabafabd	989
cabaabebabd	989
cabaafbbabd	989
cabaebbbabd	989
cabeabbbabd	989
cafbabbbabd	989
cebbabbbabd	989
cbbbabbbabd	989
cbbbabbbd	247
cbbbagbbd	371
cbbbfabbd	371
cbbgaabbd	371
cbgbaabbd	371
cgbbaabbd	371
cabbbaabbd	371
cabbbafabd	557
cabbbebabd	557
cabbfbbabd	557
cabgabbabd	557
cagbabbabd	557
cfababbabd	557
caaababbabd	557
caaababbd	139
caaabfabd	209
caaagaabd	209
caafaaabd	209
caebaaabd	209
ceabaaabd	209
cbabaaabd	209
cbabaebd	157
cbabeabd	157
cbafbabd	157
cbebbabd	157
cfbbbabd	157
caabbbabd	157
caabbbd	39
caagbbd	59
cafabbd	59
cebabbd	59
cbbabbd	59
cbbfabd	89
cbgaabd	89
cgbaabd	89
cabbaabd	89
cabbebd	67
cabfbbd	67
cagabbd	67
cfaabbd	67
caaaabbd	67
caaafabd	101
caaebabd	101
caeababd	101
ceaababd	101
cbaababd	101
cbaabd	25
cbebd	19
cfbbd	19
caabbd	19
cafabd	29
cebabd	29
cbbabd	29
cbbd	7
