"Input number 31911 with intial rewrite term cbbbbaababaabbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 735  Number of array doubles: 0"
Term	Number
cbbbbbafaaababaabd	194089
cbbbbbebaaababaabd	194089
cbbbbfbbaaababaabd	194089
cbbbgabbaaababaabd	194089
cbbgbabbaaababaabd	194089
cbgbbabbaaababaabd	194089
cgbbbabbaaababaabd	194089
cabbbbabbaaababaabd	194089
cabbbbabbaaababebd	145567
cabbbbabbaaabafbbd	145567
cabbbbabbaaabebbbd	145567
cabbbbabbaaafbbbbd	145567
cabbbbabbaaebbbbbd	145567
cabbbbabbaeabbbbbd	145567
cabbbbabbeaabbbbbd	145567
cabbbbabfbaabbbbbd	145567
cabbbbagabaabbbbbd	145567
cabbbbfaabaabbbbbd	145567
cabbbgaaabaabbbbbd	145567
cabbgbaaabaabbbbbd	145567
cabgbbaaabaabbbbbd	145567
cagbbbaaabaabbbbbd	145567
cfabbbaaabaabbbbbd	145567
caaabbbaaabaabbbbbd	145567
caaabbbaaabaabbgbbd	218351
caaabbbaaabaabgbbbd	218351
caaabbbaaabaagbbbbd	218351
caaabbbaaabafabbbbd	218351
caaabbbaaabebabbbbd	218351
caaabbbaaafbbabbbbd	218351
caaabbbaaebbbabbbbd	218351
caaabbbaeabbbabbbbd	218351
caaabbbeaabbbabbbbd	218351
caaabbfbaabbbabbbbd	218351
caaabgabaabbbabbbbd	218351
caaagbabaabbbabbbbd	218351
caafababaabbbabbbbd	218351
caebababaabbbabbbbd	218351
ceabababaabbbabbbbd	218351
cbabababaabbbabbbbd	218351
cbabababaabbbabgbbd	327527
cbabababaabbbagbbbd	327527
cbabababaabbbfabbbd	327527
cbabababaabbgaabbbd	327527
cbabababaabgbaabbbd	327527
cbabababaagbbaabbbd	327527
cbabababafabbaabbbd	327527
cbabababebabbaabbbd	327527
cbababafbbabbaabbbd	327527
cbababebbbabbaabbbd	327527
cbabafbbbbabbaabbbd	327527
cbabebbbbbabbaabbbd	327527
cbafbbbbbbabbaabbbd	327527
cbebbbbbbbabbaabbbd	327527
cfbbbbbbbbabbaabbbd	327527
caabbbbbbbbabbaabbbd	327527
caabbbbbbbbabbaagbbd	491291
caabbbbbbbbabbafabbd	491291
caabbbbbbbbabbebabbd	491291
caabbbbbbbbabfbbabbd	491291
caabbbbbbbbagabbabbd	491291
caabbbbbbbbfaabbabbd	491291
caabbbbbbbgaaabbabbd	491291
caabbbbbbgbaaabbabbd	491291
caabbbbbgbbaaabbabbd	491291
caabbbbgbbbaaabbabbd	491291
caabbbgbbbbaaabbabbd	491291
caabbgbbbbbaaabbabbd	491291
caabgbbbbbbaaabbabbd	491291
caagbbbbbbbaaabbabbd	491291
cafabbbbbbbaaabbabbd	491291
cebabbbbbbbaaabbabbd	491291
cbbabbbbbbbaaabbabbd	491291
cbbabbbbbbbaaabbfabd	736937
cbbabbbbbbbaaabgaabd	736937
cbbabbbbbbbaaagbaabd	736937
cbbabbbbbbbaafabaabd	736937
cbbabbbbbbbaebabaabd	736937
cbbabbbbbbbeababaabd	736937
cbbabbbbbbfbababaabd	736937
cbbabbbbbgabababaabd	736937
cbbabbbbgbabababaabd	736937
cbbabbbgbbabababaabd	736937
cbbabbgbbbabababaabd	736937
cbbabgbbbbabababaabd	736937
cbbagbbbbbabababaabd	736937
cbbfabbbbbabababaabd	736937
cbgaabbbbbabababaabd	736937
cgbaabbbbbabababaabd	736937
cabbaabbbbbabababaabd	736937
cabbaabbbbbabababebd	552703
cabbaabbbbbababafbbd	552703
cabbaabbbbbababebbbd	552703
cabbaabbbbbabafbbbbd	552703
cabbaabbbbbabebbbbbd	552703
cabbaabbbbbafbbbbbbd	552703
cabbaabbbbbebbbbbbbd	552703
cabbaabbbbfbbbbbbbbd	552703
cabbaabbbgabbbbbbbbd	552703
cabbaabbgbabbbbbbbbd	552703
cabbaabgbbabbbbbbbbd	552703
cabbaagbbbabbbbbbbbd	552703
cabbafabbbabbbbbbbbd	552703
cabbebabbbabbbbbbbbd	552703
cabfbbabbbabbbbbbbbd	552703
cagabbabbbabbbbbbbbd	552703
cfaabbabbbabbbbbbbbd	552703
caaaabbabbbabbbbbbbbd	552703
caaaabbabbbabbbbbgbbd	829055
caaaabbabbbabbbbgbbbd	829055
caaaabbabbbabbbgbbbbd	829055
caaaabbabbbabbgbbbbbd	829055
caaaabbabbbabgbbbbbbd	829055
caaaabbabbbagbbbbbbbd	829055
caaaabbabbbfabbbbbbbd	829055
caaaabbabbgaabbbbbbbd	829055
caaaabbabgbaabbbbbbbd	829055
caaaabbagbbaabbbbbbbd	829055
caaaabbfabbaabbbbbbbd	829055
caaaabgaabbaabbbbbbbd	829055
caaaagbaabbaabbbbbbbd	829055
caaafabaabbaabbbbbbbd	829055
caaebabaabbaabbbbbbbd	829055
caeababaabbaabbbbbbbd	829055
ceaababaabbaabbbbbbbd	829055
cbaababaabbaabbbbbbbd	829055
cbaababaabbaabbbbgbbd	1243583
cbaababaabbaabbbgbbbd	1243583
cbaababaabbaabbgbbbbd	1243583
cbaababaabbaabgbbbbbd	1243583
cbaababaabbaagbbbbbbd	1243583
cbaababaabbafabbbbbbd	1243583
cbaababaabbebabbbbbbd	1243583
cbaababaabfbbabbbbbbd	1243583
cbaababaagabbabbbbbbd	1243583
cbaababafaabbabbbbbbd	1243583
cbaababebaabbabbbbbbd	1243583
cbaabafbbaabbabbbbbbd	1243583
cbaabebbbaabbabbbbbbd	1243583
cbaafbbbbaabbabbbbbbd	1243583
cbaebbbbbaabbabbbbbbd	1243583
cbeabbbbbaabbabbbbbbd	1243583
cfbabbbbbaabbabbbbbbd	1243583
caababbbbbaabbabbbbbbd	1243583
caababbbbbaabbabbbgbbd	1865375
caababbbbbaabbabbgbbbd	1865375
caababbbbbaabbabgbbbbd	1865375
caababbbbbaabbagbbbbbd	1865375
caababbbbbaabbfabbbbbd	1865375
caababbbbbaabgaabbbbbd	1865375
caababbbbbaagbaabbbbbd	1865375
caababbbbbafabaabbbbbd	1865375
caababbbbbebabaabbbbbd	1865375
caababbbbfbbabaabbbbbd	1865375
caababbbgabbabaabbbbbd	1865375
caababbgbabbabaabbbbbd	1865375
caababgbbabbabaabbbbbd	1865375
caabagbbbabbabaabbbbbd	1865375
caabfabbbabbabaabbbbbd	1865375
caagaabbbabbabaabbbbbd	1865375
cafaaabbbabbabaabbbbbd	1865375
cebaaabbbabbabaabbbbbd	1865375
cbbaaabbbabbabaabbbbbd	1865375
cbbaaabbbabbabaabbgbbd	2798063
cbbaaabbbabbabaabgbbbd	2798063
cbbaaabbbabbabaagbbbbd	2798063
cbbaaabbbabbabafabbbbd	2798063
cbbaaabbbabbabebabbbbd	2798063
cbbaaabbbabbafbbabbbbd	2798063
cbbaaabbbabbebbbabbbbd	2798063
cbbaaabbbabfbbbbabbbbd	2798063
cbbaaabbbagabbbbabbbbd	2798063
cbbaaabbbfaabbbbabbbbd	2798063
cbbaaabbgaaabbbbabbbbd	2798063
cbbaaabgbaaabbbbabbbbd	2798063
cbbaaagbbaaabbbbabbbbd	2798063
cbbaafabbaaabbbbabbbbd	2798063
cbbaebabbaaabbbbabbbbd	2798063
cbbeababbaaabbbbabbbbd	2798063
cbfbababbaaabbbbabbbbd	2798063
cgabababbaaabbbbabbbbd	2798063
cababababbaaabbbbabbbbd	2798063
cababababbaaabbbbabgbbd	4197095
cababababbaaabbbbagbbbd	4197095
cababababbaaabbbbfabbbd	4197095
cababababbaaabbbgaabbbd	4197095
cababababbaaabbgbaabbbd	4197095
