"Input number 14418447 with intial rewrite term cbabbbaaaaaaaabaaaaabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 3052  Number of array doubles: 1"
Term	Number
caabbbaababaaaaaabgbabbd	7698523
caabbbaababaaaaaagbbabbd	7698523
caabbbaababaaaaafabbabbd	7698523
caabbbaababaaaaebabbabbd	7698523
caabbbaababaaaeababbabbd	7698523
caabbbaababaaeaababbabbd	7698523
caabbbaababaeaaababbabbd	7698523
caabbbaababeaaaababbabbd	7698523
caabbbaabafbaaaababbabbd	7698523
caabbbaabebbaaaababbabbd	7698523
caabbbaafbbbaaaababbabbd	7698523
caabbbaebbbbaaaababbabbd	7698523
caabbbeabbbbaaaababbabbd	7698523
caabbfbabbbbaaaababbabbd	7698523
caabgababbbbaaaababbabbd	7698523
caagbababbbbaaaababbabbd	7698523
cafabababbbbaaaababbabbd	7698523
cebabababbbbaaaababbabbd	7698523
cbbabababbbbaaaababbabbd	7698523
cbbabababbbbaaaababbfabd	11547785
cbbabababbbbaaaababgaabd	11547785
cbbabababbbbaaaabagbaabd	11547785
cbbabababbbbaaaabfabaabd	11547785
cbbabababbbbaaaagaabaabd	11547785
cbbabababbbbaaafaaabaabd	11547785
cbbabababbbbaaebaaabaabd	11547785
cbbabababbbbaeabaaabaabd	11547785
cbbabababbbbeaabaaabaabd	11547785
cbbabababbbfbaabaaabaabd	11547785
cbbabababbgabaabaaabaabd	11547785
cbbabababgbabaabaaabaabd	11547785
cbbababagbbabaabaaabaabd	11547785
cbbababfabbabaabaaabaabd	11547785
cbbabagaabbabaabaaabaabd	11547785
cbbabfaaabbabaabaaabaabd	11547785
cbbagaaaabbabaabaaabaabd	11547785
cbbfaaaaabbabaabaaabaabd	11547785
cbgaaaaaabbabaabaaabaabd	11547785
cgbaaaaaabbabaabaaabaabd	11547785
cabbaaaaaabbabaabaaabaabd	11547785
cabbaaaaaabbabaabaaabebd	8660839
cabbaaaaaabbabaabaaafbbd	8660839
cabbaaaaaabbabaabaaebbbd	8660839
cabbaaaaaabbabaabaeabbbd	8660839
cabbaaaaaabbabaabeaabbbd	8660839
cabbaaaaaabbabaafbaabbbd	8660839
cabbaaaaaabbabaebbaabbbd	8660839
cabbaaaaaabbabeabbaabbbd	8660839
cabbaaaaaabbafbabbaabbbd	8660839
cabbaaaaaabbebbabbaabbbd	8660839
cabbaaaaaabfbbbabbaabbbd	8660839
cabbaaaaaagabbbabbaabbbd	8660839
cabbaaaaafaabbbabbaabbbd	8660839
cabbaaaaebaabbbabbaabbbd	8660839
cabbaaaeabaabbbabbaabbbd	8660839
cabbaaeaabaabbbabbaabbbd	8660839
cabbaeaaabaabbbabbaabbbd	8660839
cabbeaaaabaabbbabbaabbbd	8660839
cabfbaaaabaabbbabbaabbbd	8660839
cagabaaaabaabbbabbaabbbd	8660839
cfaabaaaabaabbbabbaabbbd	8660839
caaaabaaaabaabbbabbaabbbd	8660839
caaaabaaaabaabbbabbaagbbd	12991259
caaaabaaaabaabbbabbafabbd	12991259
caaaabaaaabaabbbabbebabbd	12991259
caaaabaaaabaabbbabfbbabbd	12991259
caaaabaaaabaabbbagabbabbd	12991259
caaaabaaaabaabbbfaabbabbd	12991259
caaaabaaaabaabbgaaabbabbd	12991259
caaaabaaaabaabgbaaabbabbd	12991259
caaaabaaaabaagbbaaabbabbd	12991259
caaaabaaaabafabbaaabbabbd	12991259
caaaabaaaabebabbaaabbabbd	12991259
caaaabaaaafbbabbaaabbabbd	12991259
caaaabaaaebbbabbaaabbabbd	12991259
caaaabaaeabbbabbaaabbabbd	12991259
caaaabaeaabbbabbaaabbabbd	12991259
caaaabeaaabbbabbaaabbabbd	12991259
caaaafbaaabbbabbaaabbabbd	12991259
caaaebbaaabbbabbaaabbabbd	12991259
caaeabbaaabbbabbaaabbabbd	12991259
caeaabbaaabbbabbaaabbabbd	12991259
ceaaabbaaabbbabbaaabbabbd	12991259
cbaaabbaaabbbabbaaabbabbd	12991259
cbaaabbaaabbbabbaaabbfabd	19486889
cbaaabbaaabbbabbaaabgaabd	19486889
cbaaabbaaabbbabbaaagbaabd	19486889
cbaaabbaaabbbabbaafabaabd	19486889
cbaaabbaaabbbabbaebabaabd	19486889
cbaaabbaaabbbabbeababaabd	19486889
cbaaabbaaabbbabfbababaabd	19486889
cbaaabbaaabbbagabababaabd	19486889
cbaaabbaaabbbfaabababaabd	19486889
cbaaabbaaabbgaaabababaabd	19486889
cbaaabbaaabgbaaabababaabd	19486889
cbaaabbaaagbbaaabababaabd	19486889
cbaaabbaafabbaaabababaabd	19486889
cbaaabbaebabbaaabababaabd	19486889
cbaaabbeababbaaabababaabd	19486889
cbaaabfbababbaaabababaabd	19486889
cbaaagabababbaaabababaabd	19486889
cbaafaabababbaaabababaabd	19486889
cbaebaabababbaaabababaabd	19486889
cbeabaabababbaaabababaabd	19486889
cfbabaabababbaaabababaabd	19486889
caababaabababbaaabababaabd	19486889
caababaabababbaaabababebd	14615167
caababaabababbaaababafbbd	14615167
caababaabababbaaababebbbd	14615167
caababaabababbaaabafbbbbd	14615167
caababaabababbaaabebbbbbd	14615167
caababaabababbaaafbbbbbbd	14615167
caababaabababbaaebbbbbbbd	14615167
caababaabababbaeabbbbbbbd	14615167
caababaabababbeaabbbbbbbd	14615167
caababaabababfbaabbbbbbbd	14615167
caababaababagabaabbbbbbbd	14615167
caababaababfaabaabbbbbbbd	14615167
caababaabagaaabaabbbbbbbd	14615167
caababaabfaaaabaabbbbbbbd	14615167
caababaagaaaaabaabbbbbbbd	14615167
caababafaaaaaabaabbbbbbbd	14615167
caababebaaaaaabaabbbbbbbd	14615167
caabafbbaaaaaabaabbbbbbbd	14615167
caabebbbaaaaaabaabbbbbbbd	14615167
caafbbbbaaaaaabaabbbbbbbd	14615167
caebbbbbaaaaaabaabbbbbbbd	14615167
ceabbbbbaaaaaabaabbbbbbbd	14615167
cbabbbbbaaaaaabaabbbbbbbd	14615167
cbabbbbbaaaaaabaabbbbgbbd	21922751
cbabbbbbaaaaaabaabbbgbbbd	21922751
cbabbbbbaaaaaabaabbgbbbbd	21922751
cbabbbbbaaaaaabaabgbbbbbd	21922751
cbabbbbbaaaaaabaagbbbbbbd	21922751
cbabbbbbaaaaaabafabbbbbbd	21922751
cbabbbbbaaaaaabebabbbbbbd	21922751
cbabbbbbaaaaaafbbabbbbbbd	21922751
cbabbbbbaaaaaebbbabbbbbbd	21922751
cbabbbbbaaaaeabbbabbbbbbd	21922751
cbabbbbbaaaeaabbbabbbbbbd	21922751
cbabbbbbaaeaaabbbabbbbbbd	21922751
cbabbbbbaeaaaabbbabbbbbbd	21922751
cbabbbbbeaaaaabbbabbbbbbd	21922751
cbabbbbfbaaaaabbbabbbbbbd	21922751
cbabbbgabaaaaabbbabbbbbbd	21922751
cbabbgbabaaaaabbbabbbbbbd	21922751
cbabgbbabaaaaabbbabbbbbbd	21922751
cbagbbbabaaaaabbbabbbbbbd	21922751
cbfabbbabaaaaabbbabbbbbbd	21922751
cgaabbbabaaaaabbbabbbbbbd	21922751
cabaabbbabaaaaabbbabbbbbbd	21922751
cabaabbbabaaaaabbbabbbgbbd	32884127
cabaabbbabaaaaabbbabbgbbbd	32884127
cabaabbbabaaaaabbbabgbbbbd	32884127
cabaabbbabaaaaabbbagbbbbbd	32884127
cabaabbbabaaaaabbbfabbbbbd	32884127
cabaabbbabaaaaabbgaabbbbbd	32884127
cabaabbbabaaaaabgbaabbbbbd	32884127
cabaabbbabaaaaagbbaabbbbbd	32884127
cabaabbbabaaaafabbaabbbbbd	32884127
cabaabbbabaaaebabbaabbbbbd	32884127
cabaabbbabaaeababbaabbbbbd	32884127
cabaabbbabaeaababbaabbbbbd	32884127
cabaabbbabeaaababbaabbbbbd	32884127
cabaabbbafbaaababbaabbbbbd	32884127
cabaabbbebbaaababbaabbbbbd	32884127
cabaabbfbbbaaababbaabbbbbd	32884127
cabaabgabbbaaababbaabbbbbd	32884127
cabaagbabbbaaababbaabbbbbd	32884127
cabafababbbaaababbaabbbbbd	32884127
cabebababbbaaababbaabbbbbd	32884127
cafbbababbbaaababbaabbbbbd	32884127
cebbbababbbaaababbaabbbbbd	32884127
cbbbbababbbaaababbaabbbbbd	32884127
cbbbbababbbaaababbaabbgbbd	49326191
cbbbbababbbaaababbaabgbbbd	49326191
cbbbbababbbaaababbaagbbbbd	49326191
cbbbbababbbaaababbafabbbbd	49326191
cbbbbababbbaaababbebabbbbd	49326191
cbbbbababbbaaababfbbabbbbd	49326191
cbbbbababbbaaabagabbabbbbd	49326191
cbbbbababbbaaabfaabbabbbbd	49326191
cbbbbababbbaaagaaabbabbbbd	49326191
cbbbbababbbaafaaaabbabbbbd	49326191
cbbbbababbbaebaaaabbabbbbd	49326191
cbbbbababbbeabaaaabbabbbbd	49326191
cbbbbababbfbabaaaabbabbbbd	49326191
cbbbbababgababaaaabbabbbbd	49326191
cbbbbabagbababaaaabbabbbbd	49326191
cbbbbabfabababaaaabbabbbbd	49326191
cbbbbagaabababaaaabbabbbbd	49326191
cbbbbfaaabababaaaabbabbbbd	49326191
cbbbgaaaabababaaaabbabbbbd	49326191
cbbgbaaaabababaaaabbabbbbd	49326191
cbgbbaaaabababaaaabbabbbbd	49326191
cgbbbaaaabababaaaabbabbbbd	49326191
cabbbbaaaabababaaaabbabbbbd	49326191
cabbbbaaaabababaaaabbabgbbd	73989287
cabbbbaaaabababaaaabbagbbbd	73989287
cabbbbaaaabababaaaabbfabbbd	73989287
cabbbbaaaabababaaaabgaabbbd	73989287
cabbbbaaaabababaaaagbaabbbd	73989287
cabbbbaaaabababaaafabaabbbd	73989287
cabbbbaaaabababaaebabaabbbd	73989287
cabbbbaaaabababaeababaabbbd	73989287
cabbbbaaaabababeaababaabbbd	73989287
cabbbbaaaababafbaababaabbbd	73989287
cabbbbaaaababebbaababaabbbd	73989287
cabbbbaaaabafbbbaababaabbbd	73989287
cabbbbaaaabebbbbaababaabbbd	73989287
cabbbbaaaafbbbbbaababaabbbd	73989287
cabbbbaaaebbbbbbaababaabbbd	73989287
cabbbbaaeabbbbbbaababaabbbd	73989287
cabbbbaeaabbbbbbaababaabbbd	73989287
cabbbbeaaabbbbbbaababaabbbd	73989287
cabbbfbaaabbbbbbaababaabbbd	73989287
cabbgabaaabbbbbbaababaabbbd	73989287
cabgbabaaabbbbbbaababaabbbd	73989287
cagbbabaaabbbbbbaababaabbbd	73989287
cfabbabaaabbbbbbaababaabbbd	73989287
caaabbabaaabbbbbbaababaabbbd	73989287
caaabbabaaabbbbbbaababaagbbd	110983931
caaabbabaaabbbbbbaababafabbd	110983931
caaabbabaaabbbbbbaababebabbd	110983931
caaabbabaaabbbbbbaabafbbabbd	110983931
caaabbabaaabbbbbbaabebbbabbd	110983931
caaabbabaaabbbbbbaafbbbbabbd	110983931
caaabbabaaabbbbbbaebbbbbabbd	110983931
caaabbabaaabbbbbbeabbbbbabbd	110983931
caaabbabaaabbbbbfbabbbbbabbd	110983931
caaabbabaaabbbbgababbbbbabbd	110983931
caaabbabaaabbbgbababbbbbabbd	110983931
caaabbabaaabbgbbababbbbbabbd	110983931
caaabbabaaabgbbbababbbbbabbd	110983931
caaabbabaaagbbbbababbbbbabbd	110983931
caaabbabaafabbbbababbbbbabbd	110983931
caaabbabaebabbbbababbbbbabbd	110983931
caaabbabeababbbbababbbbbabbd	110983931
caaabbafbababbbbababbbbbabbd	110983931
caaabbebbababbbbababbbbbabbd	110983931
caaabfbbbababbbbababbbbbabbd	110983931
caaagabbbababbbbababbbbbabbd	110983931
caafaabbbababbbbababbbbbabbd	110983931
caebaabbbababbbbababbbbbabbd	110983931
ceabaabbbababbbbababbbbbabbd	110983931
cbabaabbbababbbbababbbbbabbd	110983931
cbabaabbbababbbbababbbbbfabd	166475897
cbabaabbbababbbbababbbbgaabd	166475897
cbabaabbbababbbbababbbgbaabd	166475897
cbabaabbbababbbbababbgbbaabd	166475897
cbabaabbbababbbbababgbbbaabd	166475897
cbabaabbbababbbbabagbbbbaabd	166475897
cbabaabbbababbbbabfabbbbaabd	166475897
cbabaabbbababbbbagaabbbbaabd	166475897
cbabaabbbababbbbfaaabbbbaabd	166475897
cbabaabbbababbbgaaaabbbbaabd	166475897
cbabaabbbababbgbaaaabbbbaabd	166475897
cbabaabbbababgbbaaaabbbbaabd	166475897
cbabaabbbabagbbbaaaabbbbaabd	166475897
cbabaabbbabfabbbaaaabbbbaabd	166475897
cbabaabbbagaabbbaaaabbbbaabd	166475897
cbabaabbbfaaabbbaaaabbbbaabd	166475897
cbabaabbgaaaabbbaaaabbbbaabd	166475897
cbabaabgbaaaabbbaaaabbbbaabd	166475897
cbabaagbbaaaabbbaaaabbbbaabd	166475897
cbabafabbaaaabbbaaaabbbbaabd	166475897
cbabebabbaaaabbbaaaabbbbaabd	166475897
cbafbbabbaaaabbbaaaabbbbaabd	166475897
cbebbbabbaaaabbbaaaabbbbaabd	166475897
cfbbbbabbaaaabbbaaaabbbbaabd	166475897
caabbbbabbaaaabbbaaaabbbbaabd	166475897
caabbbbabbaaaabbbaaaabbbbebd	124856923
caabbbbabbaaaabbbaaaabbbfbbd	124856923
caabbbbabbaaaabbbaaaabbgabbd	124856923
caabbbbabbaaaabbbaaaabgbabbd	124856923
caabbbbabbaaaabbbaaaagbbabbd	124856923
caabbbbabbaaaabbbaaafabbabbd	124856923
caabbbbabbaaaabbbaaebabbabbd	124856923
caabbbbabbaaaabbbaeababbabbd	124856923
caabbbbabbaaaabbbeaababbabbd	124856923
caabbbbabbaaaabbfbaababbabbd	124856923
caabbbbabbaaaabgabaababbabbd	124856923
caabbbbabbaaaagbabaababbabbd	124856923
caabbbbabbaaafababaababbabbd	124856923
caabbbbabbaaebababaababbabbd	124856923
caabbbbabbaeabababaababbabbd	124856923
caabbbbabbeaabababaababbabbd	124856923
caabbbbabfbaabababaababbabbd	124856923
caabbbbagabaabababaababbabbd	124856923
caabbbbfaabaabababaababbabbd	124856923
caabbbgaaabaabababaababbabbd	124856923
caabbgbaaabaabababaababbabbd	124856923
caabgbbaaabaabababaababbabbd	124856923
caagbbbaaabaabababaababbabbd	124856923
cafabbbaaabaabababaababbabbd	124856923
cebabbbaaabaabababaababbabbd	124856923
cbbabbbaaabaabababaababbabbd	124856923
cbbabbbaaabaabababaababbfabd	187285385
cbbabbbaaabaabababaababgaabd	187285385
cbbabbbaaabaabababaabagbaabd	187285385
cbbabbbaaabaabababaabfabaabd	187285385
cbbabbbaaabaabababaagaabaabd	187285385
cbbabbbaaabaabababafaaabaabd	187285385
cbbabbbaaabaabababebaaabaabd	187285385
cbbabbbaaabaababafbbaaabaabd	187285385
cbbabbbaaabaababebbbaaabaabd	187285385
cbbabbbaaabaabafbbbbaaabaabd	187285385
cbbabbbaaabaabebbbbbaaabaabd	187285385
cbbabbbaaabaafbbbbbbaaabaabd	187285385
cbbabbbaaabaebbbbbbbaaabaabd	187285385
cbbabbbaaabeabbbbbbbaaabaabd	187285385
cbbabbbaaafbabbbbbbbaaabaabd	187285385
cbbabbbaaebbabbbbbbbaaabaabd	187285385
cbbabbbaeabbabbbbbbbaaabaabd	187285385
cbbabbbeaabbabbbbbbbaaabaabd	187285385
cbbabbfbaabbabbbbbbbaaabaabd	187285385
cbbabgabaabbabbbbbbbaaabaabd	187285385
cbbagbabaabbabbbbbbbaaabaabd	187285385
cbbfababaabbabbbbbbbaaabaabd	187285385
cbgaababaabbabbbbbbbaaabaabd	187285385
cgbaababaabbabbbbbbbaaabaabd	187285385
cabbaababaabbabbbbbbbaaabaabd	187285385
cabbaababaabbabbbbbbbaaabebd	140464039
cabbaababaabbabbbbbbbaaafbbd	140464039
cabbaababaabbabbbbbbbaaebbbd	140464039
cabbaababaabbabbbbbbbaeabbbd	140464039
cabbaababaabbabbbbbbbeaabbbd	140464039
cabbaababaabbabbbbbbfbaabbbd	140464039
cabbaababaabbabbbbbgabaabbbd	140464039
cabbaababaabbabbbbgbabaabbbd	140464039
cabbaababaabbabbbgbbabaabbbd	140464039
cabbaababaabbabbgbbbabaabbbd	140464039
cabbaababaabbabgbbbbabaabbbd	140464039
cabbaababaabbagbbbbbabaabbbd	140464039
cabbaababaabbfabbbbbabaabbbd	140464039
cabbaababaabgaabbbbbabaabbbd	140464039
cabbaababaagbaabbbbbabaabbbd	140464039
cabbaababafabaabbbbbabaabbbd	140464039
cabbaababebabaabbbbbabaabbbd	140464039
cabbaabafbbabaabbbbbabaabbbd	140464039
cabbaabebbbabaabbbbbabaabbbd	140464039
cabbaafbbbbabaabbbbbabaabbbd	140464039
cabbaebbbbbabaabbbbbabaabbbd	140464039
cabbeabbbbbabaabbbbbabaabbbd	140464039
cabfbabbbbbabaabbbbbabaabbbd	140464039
cagababbbbbabaabbbbbabaabbbd	140464039
cfaababbbbbabaabbbbbabaabbbd	140464039
caaaababbbbbabaabbbbbabaabbbd	140464039
caaaababbbbbabaabbbbbabaagbbd	210696059
caaaababbbbbabaabbbbbabafabbd	210696059
caaaababbbbbabaabbbbbabebabbd	210696059
caaaababbbbbabaabbbbbafbbabbd	210696059
caaaababbbbbabaabbbbbebbbabbd	210696059
caaaababbbbbabaabbbbfbbbbabbd	210696059
caaaababbbbbabaabbbgabbbbabbd	210696059
caaaababbbbbabaabbgbabbbbabbd	210696059
caaaababbbbbabaabgbbabbbbabbd	210696059
caaaababbbbbabaagbbbabbbbabbd	210696059
caaaababbbbbabafabbbabbbbabbd	210696059
caaaababbbbbabebabbbabbbbabbd	210696059
caaaababbbbbafbbabbbabbbbabbd	210696059
caaaababbbbbebbbabbbabbbbabbd	210696059
caaaababbbbfbbbbabbbabbbbabbd	210696059
caaaababbbgabbbbabbbabbbbabbd	210696059
caaaababbgbabbbbabbbabbbbabbd	210696059
caaaababgbbabbbbabbbabbbbabbd	210696059
caaaabagbbbabbbbabbbabbbbabbd	210696059
caaaabfabbbabbbbabbbabbbbabbd	210696059
caaaagaabbbabbbbabbbabbbbabbd	210696059
caaafaaabbbabbbbabbbabbbbabbd	210696059
caaebaaabbbabbbbabbbabbbbabbd	210696059
caeabaaabbbabbbbabbbabbbbabbd	210696059
ceaabaaabbbabbbbabbbabbbbabbd	210696059
cbaabaaabbbabbbbabbbabbbbabbd	210696059
cbaabaaabbbabbbbabbbabbbbfabd	316044089
cbaabaaabbbabbbbabbbabbbgaabd	316044089
cbaabaaabbbabbbbabbbabbgbaabd	316044089
cbaabaaabbbabbbbabbbabgbbaabd	316044089
cbaabaaabbbabbbbabbbagbbbaabd	316044089
cbaabaaabbbabbbbabbbfabbbaabd	316044089
cbaabaaabbbabbbbabbgaabbbaabd	316044089
cbaabaaabbbabbbbabgbaabbbaabd	316044089
cbaabaaabbbabbbbagbbaabbbaabd	316044089
cbaabaaabbbabbbbfabbaabbbaabd	316044089
cbaabaaabbbabbbgaabbaabbbaabd	316044089
cbaabaaabbbabbgbaabbaabbbaabd	316044089
cbaabaaabbbabgbbaabbaabbbaabd	316044089
cbaabaaabbbagbbbaabbaabbbaabd	316044089
cbaabaaabbbfabbbaabbaabbbaabd	316044089
cbaabaaabbgaabbbaabbaabbbaabd	316044089
cbaabaaabgbaabbbaabbaabbbaabd	316044089
cbaabaaagbbaabbbaabbaabbbaabd	316044089
cbaabaafabbaabbbaabbaabbbaabd	316044089
cbaabaebabbaabbbaabbaabbbaabd	316044089
