"Input number 12901615 with intial rewrite term cbaaabaabbabbbaabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 875  Number of array doubles: 0"
Term	Number
cbabaabaaabbbaagaabaabbaabbd	165327155
cbabaabaaabbbafaaabaabbaabbd	165327155
cbabaabaaabbbebaaabaabbaabbd	165327155
cbabaabaaabbfbbaaabaabbaabbd	165327155
cbabaabaaabgabbaaabaabbaabbd	165327155
cbabaabaaagbabbaaabaabbaabbd	165327155
cbabaabaafababbaaabaabbaabbd	165327155
cbabaabaebababbaaabaabbaabbd	165327155
cbabaabeabababbaaabaabbaabbd	165327155
cbabaafbabababbaaabaabbaabbd	165327155
cbabaebbabababbaaabaabbaabbd	165327155
cbabeabbabababbaaabaabbaabbd	165327155
cbafbabbabababbaaabaabbaabbd	165327155
cbebbabbabababbaaabaabbaabbd	165327155
cfbbbabbabababbaaabaabbaabbd	165327155
caabbbabbabababbaaabaabbaabbd	165327155
caabbbabbabababbaaabaabbafabd	247990733
caabbbabbabababbaaabaabbebabd	247990733
caabbbabbabababbaaabaabfbbabd	247990733
caabbbabbabababbaaabaagabbabd	247990733
caabbbabbabababbaaabafaabbabd	247990733
caabbbabbabababbaaabebaabbabd	247990733
caabbbabbabababbaaafbbaabbabd	247990733
caabbbabbabababbaaebbbaabbabd	247990733
caabbbabbabababbaeabbbaabbabd	247990733
caabbbabbabababbeaabbbaabbabd	247990733
caabbbabbabababfbaabbbaabbabd	247990733
caabbbabbababagabaabbbaabbabd	247990733
caabbbabbababfaabaabbbaabbabd	247990733
caabbbabbabagaaabaabbbaabbabd	247990733
caabbbabbabfaaaabaabbbaabbabd	247990733
caabbbabbagaaaaabaabbbaabbabd	247990733
caabbbabbfaaaaaabaabbbaabbabd	247990733
caabbbabgaaaaaaabaabbbaabbabd	247990733
caabbbagbaaaaaaabaabbbaabbabd	247990733
caabbbfabaaaaaaabaabbbaabbabd	247990733
caabbgaabaaaaaaabaabbbaabbabd	247990733
caabgbaabaaaaaaabaabbbaabbabd	247990733
caagbbaabaaaaaaabaabbbaabbabd	247990733
cafabbaabaaaaaaabaabbbaabbabd	247990733
cebabbaabaaaaaaabaabbbaabbabd	247990733
cbbabbaabaaaaaaabaabbbaabbabd	247990733
cbbabbaabaaaaaaabaabbbaabbd	61997683
cbbabbaabaaaaaaabaabbbafabd	92996525
cbbabbaabaaaaaaabaabbbebabd	92996525
cbbabbaabaaaaaaabaabbfbbabd	92996525
cbbabbaabaaaaaaabaabgabbabd	92996525
cbbabbaabaaaaaaabaagbabbabd	92996525
cbbabbaabaaaaaaabafababbabd	92996525
cbbabbaabaaaaaaabebababbabd	92996525
cbbabbaabaaaaaaafbbababbabd	92996525
cbbabbaabaaaaaaebbbababbabd	92996525
cbbabbaabaaaaaeabbbababbabd	92996525
cbbabbaabaaaaeaabbbababbabd	92996525
cbbabbaabaaaeaaabbbababbabd	92996525
cbbabbaabaaeaaaabbbababbabd	92996525
cbbabbaabaeaaaaabbbababbabd	92996525
cbbabbaabeaaaaaabbbababbabd	92996525
