"Input number 41331823 with intial rewrite term caabbbabbabababbaaabbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 705  Number of array doubles: 0"
Term	Number
caabababbababaababbababbbaabd	156931769
caabababbababaababbababbbebd	117698827
caabababbababaababbababbfbbd	117698827
caabababbababaababbababgabbd	117698827
caabababbababaababbabagbabbd	117698827
caabababbababaababbabfababbd	117698827
caabababbababaababbagaababbd	117698827
caabababbababaababbfaaababbd	117698827
caabababbababaababgaaaababbd	117698827
caabababbababaabagbaaaababbd	117698827
caabababbababaabfabaaaababbd	117698827
caabababbababaagaabaaaababbd	117698827
caabababbababafaaabaaaababbd	117698827
caabababbababebaaabaaaababbd	117698827
caabababbabafbbaaabaaaababbd	117698827
caabababbabebbbaaabaaaababbd	117698827
caabababbafbbbbaaabaaaababbd	117698827
caabababbebbbbbaaabaaaababbd	117698827
caabababfbbbbbbaaabaaaababbd	117698827
caababagabbbbbbaaabaaaababbd	117698827
caababfaabbbbbbaaabaaaababbd	117698827
caabagaaabbbbbbaaabaaaababbd	117698827
caabfaaaabbbbbbaaabaaaababbd	117698827
caagaaaaabbbbbbaaabaaaababbd	117698827
cafaaaaaabbbbbbaaabaaaababbd	117698827
cebaaaaaabbbbbbaaabaaaababbd	117698827
cbbaaaaaabbbbbbaaabaaaababbd	117698827
cbbaaaaaabbbbbbaaabaaaabfabd	176548241
cbbaaaaaabbbbbbaaabaaaagaabd	176548241
cbbaaaaaabbbbbbaaabaaafaaabd	176548241
cbbaaaaaabbbbbbaaabaaebaaabd	176548241
cbbaaaaaabbbbbbaaabaeabaaabd	176548241
cbbaaaaaabbbbbbaaabeaabaaabd	176548241
cbbaaaaaabbbbbbaaafbaabaaabd	176548241
cbbaaaaaabbbbbbaaebbaabaaabd	176548241
cbbaaaaaabbbbbbaeabbaabaaabd	176548241
cbbaaaaaabbbbbbeaabbaabaaabd	176548241
cbbaaaaaabbbbbfbaabbaabaaabd	176548241
cbbaaaaaabbbbgabaabbaabaaabd	176548241
cbbaaaaaabbbgbabaabbaabaaabd	176548241
cbbaaaaaabbgbbabaabbaabaaabd	176548241
cbbaaaaaabgbbbabaabbaabaaabd	176548241
cbbaaaaaagbbbbabaabbaabaaabd	176548241
cbbaaaaafabbbbabaabbaabaaabd	176548241
cbbaaaaebabbbbabaabbaabaaabd	176548241
cbbaaaeababbbbabaabbaabaaabd	176548241
cbbaaeaababbbbabaabbaabaaabd	176548241
cbbaeaaababbbbabaabbaabaaabd	176548241
cbbeaaaababbbbabaabbaabaaabd	176548241
cbfbaaaababbbbabaabbaabaaabd	176548241
cgabaaaababbbbabaabbaabaaabd	176548241
cababaaaababbbbabaabbaabaaabd	176548241
cababaaaababbbbabaabbaabaebd	132411181
cababaaaababbbbabaabbaabeabd	132411181
cababaaaababbbbabaabbaafbabd	132411181
cababaaaababbbbabaabbaebbabd	132411181
cababaaaababbbbabaabbeabbabd	132411181
cababaaaababbbbabaabfbabbabd	132411181
cababaaaababbbbabaagababbabd	132411181
cababaaaababbbbabafaababbabd	132411181
cababaaaababbbbabebaababbabd	132411181
cababaaaababbbbafbbaababbabd	132411181
cababaaaababbbbebbbaababbabd	132411181
cababaaaababbbfbbbbaababbabd	132411181
cababaaaababbgabbbbaababbabd	132411181
cababaaaababgbabbbbaababbabd	132411181
cababaaaabagbbabbbbaababbabd	132411181
cababaaaabfabbabbbbaababbabd	132411181
cababaaaagaabbabbbbaababbabd	132411181
cababaaafaaabbabbbbaababbabd	132411181
cababaaebaaabbabbbbaababbabd	132411181
cababaeabaaabbabbbbaababbabd	132411181
cababeaabaaabbabbbbaababbabd	132411181
cabafbaabaaabbabbbbaababbabd	132411181
cabebbaabaaabbabbbbaababbabd	132411181
cafbbbaabaaabbabbbbaababbabd	132411181
cebbbbaabaaabbabbbbaababbabd	132411181
cbbbbbaabaaabbabbbbaababbabd	132411181
cbbbbbaabaaabbabbbbaababbd	33102795
cbbbbbaabaaabbabbbbaabfabd	49654193
cbbbbbaabaaabbabbbbaagaabd	49654193
cbbbbbaabaaabbabbbbafaaabd	49654193
cbbbbbaabaaabbabbbbebaaabd	49654193
cbbbbbaabaaabbabbbfbbaaabd	49654193
cbbbbbaabaaabbabbgabbaaabd	49654193
cbbbbbaabaaabbabgbabbaaabd	49654193
cbbbbbaabaaabbagbbabbaaabd	49654193
cbbbbbaabaaabbfabbabbaaabd	49654193
cbbbbbaabaaabgaabbabbaaabd	49654193
cbbbbbaabaaagbaabbabbaaabd	49654193
cbbbbbaabaafabaabbabbaaabd	49654193
cbbbbbaabaebabaabbabbaaabd	49654193
cbbbbbaabeababaabbabbaaabd	49654193
cbbbbbaafbababaabbabbaaabd	49654193
cbbbbbaebbababaabbabbaaabd	49654193
cbbbbbeabbababaabbabbaaabd	49654193
cbbbbfbabbababaabbabbaaabd	49654193
cbbbgababbababaabbabbaaabd	49654193
cbbgbababbababaabbabbaaabd	49654193
cbgbbababbababaabbabbaaabd	49654193
cgbbbababbababaabbabbaaabd	49654193
cabbbbababbababaabbabbaaabd	49654193
cabbbbababbababaabbabbaebd	37240645
cabbbbababbababaabbabbeabd	37240645
cabbbbababbababaabbabfbabd	37240645
cabbbbababbababaabbagababd	37240645
cabbbbababbababaabbfaababd	37240645
cabbbbababbababaabgaaababd	37240645
cabbbbababbababaagbaaababd	37240645
cabbbbababbababafabaaababd	37240645
cabbbbababbababebabaaababd	37240645
cabbbbababbabafbbabaaababd	37240645
cabbbbababbabebbbabaaababd	37240645
cabbbbababbafbbbbabaaababd	37240645
cabbbbababbebbbbbabaaababd	37240645
cabbbbababfbbbbbbabaaababd	37240645
cabbbbabagabbbbbbabaaababd	37240645
cabbbbabfaabbbbbbabaaababd	37240645
cabbbbagaaabbbbbbabaaababd	37240645
cabbbbfaaaabbbbbbabaaababd	37240645
