"Input number 511935 with intial rewrite term cbbbbaabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 3047  Number of array doubles: 1"
Term	Number
caaaabababbbabbbbaabbabd	4373453
caaaabababbbabbbbaabbagd	6560180
caaaabababbbabbbbaabbfad	6560180
caaaabababbbabbbbaabgaad	6560180
caaaabababbbabbbbaagbaad	6560180
caaaabababbbabbbbafabaad	6560180
caaaabababbbabbbbebabaad	6560180
caaaabababbbabbbfbbabaad	6560180
caaaabababbbabbgabbabaad	6560180
caaaabababbbabgbabbabaad	6560180
caaaabababbbagbbabbabaad	6560180
caaaabababbbfabbabbabaad	6560180
caaaabababbgaabbabbabaad	6560180
caaaabababgbaabbabbabaad	6560180
caaaababagbbaabbabbabaad	6560180
caaaababfabbaabbabbabaad	6560180
caaaabagaabbaabbabbabaad	6560180
caaaabfaaabbaabbabbabaad	6560180
caaaagaaaabbaabbabbabaad	6560180
caaafaaaaabbaabbabbabaad	6560180
caaebaaaaabbaabbabbabaad	6560180
caeabaaaaabbaabbabbabaad	6560180
ceaabaaaaabbaabbabbabaad	6560180
cbaabaaaaabbaabbabbabaad	6560180
cbaabaaaaabbaabbabbabad	3280090
cbaabaaaaabbaabbabbabd	1640045
cbaabaaaaabbaabbabbagd	2460068
cbaabaaaaabbaabbabbfad	2460068
cbaabaaaaabbaabbabgaad	2460068
cbaabaaaaabbaabbagbaad	2460068
cbaabaaaaabbaabbfabaad	2460068
cbaabaaaaabbaabgaabaad	2460068
cbaabaaaaabbaagbaabaad	2460068
cbaabaaaaabbafabaabaad	2460068
cbaabaaaaabbebabaabaad	2460068
cbaabaaaaabfbbabaabaad	2460068
cbaabaaaaagabbabaabaad	2460068
cbaabaaaafaabbabaabaad	2460068
cbaabaaaebaabbabaabaad	2460068
cbaabaaeabaabbabaabaad	2460068
cbaabaeaabaabbabaabaad	2460068
cbaabeaaabaabbabaabaad	2460068
cbaafbaaabaabbabaabaad	2460068
cbaebbaaabaabbabaabaad	2460068
cbeabbaaabaabbabaabaad	2460068
cfbabbaaabaabbabaabaad	2460068
caababbaaabaabbabaabaad	2460068
caababbaaabaabbabaabad	1230034
caababbaaabaabbabaabd	615017
caababbaaabaabbabaagd	922526
caababbaaabaabbabafad	922526
caababbaaabaabbabebad	922526
caababbaaabaabbafbbad	922526
caababbaaabaabbebbbad	922526
caababbaaabaabfbbbbad	922526
caababbaaabaagabbbbad	922526
caababbaaabafaabbbbad	922526
caababbaaabebaabbbbad	922526
caababbaaafbbaabbbbad	922526
caababbaaebbbaabbbbad	922526
caababbaeabbbaabbbbad	922526
caababbeaabbbaabbbbad	922526
caababfbaabbbaabbbbad	922526
caabagabaabbbaabbbbad	922526
caabfaabaabbbaabbbbad	922526
caagaaabaabbbaabbbbad	922526
cafaaaabaabbbaabbbbad	922526
cebaaaabaabbbaabbbbad	922526
cbbaaaabaabbbaabbbbad	922526
cbbaaaabaabbbaabbbbd	461263
cbbaaaabaabbbaabbbgd	691895
cbbaaaabaabbbaabbgbd	691895
cbbaaaabaabbbaabgbbd	691895
