"Input number 2911471 with intial rewrite term cabbaaabbabbaabbbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 691  Number of array doubles: 0"
Term	Number
cababaaabababbabbebabbbbd	16581743
cababaaabababbabfbbabbbbd	16581743
cababaaabababbagabbabbbbd	16581743
cababaaabababbfaabbabbbbd	16581743
cababaaabababgaaabbabbbbd	16581743
cababaaababagbaaabbabbbbd	16581743
cababaaababfabaaabbabbbbd	16581743
cababaaabagaabaaabbabbbbd	16581743
cababaaabfaaabaaabbabbbbd	16581743
cababaaagaaaabaaabbabbbbd	16581743
cababaafaaaaabaaabbabbbbd	16581743
cababaebaaaaabaaabbabbbbd	16581743
cababeabaaaaabaaabbabbbbd	16581743
cabafbabaaaaabaaabbabbbbd	16581743
cabebbabaaaaabaaabbabbbbd	16581743
cafbbbabaaaaabaaabbabbbbd	16581743
cebbbbabaaaaabaaabbabbbbd	16581743
cbbbbbabaaaaabaaabbabbbbd	16581743
cbbbbbabaaaaabaaabbabgbbd	24872615
cbbbbbabaaaaabaaabbagbbbd	24872615
cbbbbbabaaaaabaaabbfabbbd	24872615
cbbbbbabaaaaabaaabgaabbbd	24872615
cbbbbbabaaaaabaaagbaabbbd	24872615
cbbbbbabaaaaabaafabaabbbd	24872615
cbbbbbabaaaaabaebabaabbbd	24872615
cbbbbbabaaaaabeababaabbbd	24872615
cbbbbbabaaaaafbababaabbbd	24872615
cbbbbbabaaaaebbababaabbbd	24872615
cbbbbbabaaaeabbababaabbbd	24872615
cbbbbbabaaeaabbababaabbbd	24872615
cbbbbbabaeaaabbababaabbbd	24872615
cbbbbbabeaaaabbababaabbbd	24872615
cbbbbbafbaaaabbababaabbbd	24872615
cbbbbbebbaaaabbababaabbbd	24872615
cbbbbfbbbaaaabbababaabbbd	24872615
cbbbgabbbaaaabbababaabbbd	24872615
cbbgbabbbaaaabbababaabbbd	24872615
cbgbbabbbaaaabbababaabbbd	24872615
cgbbbabbbaaaabbababaabbbd	24872615
cabbbbabbbaaaabbababaabbbd	24872615
cabbbbabbbaaaabbababaagbbd	37308923
cabbbbabbbaaaabbababafabbd	37308923
cabbbbabbbaaaabbababebabbd	37308923
cabbbbabbbaaaabbabafbbabbd	37308923
cabbbbabbbaaaabbabebbbabbd	37308923
cabbbbabbbaaaabbafbbbbabbd	37308923
cabbbbabbbaaaabbebbbbbabbd	37308923
cabbbbabbbaaaabfbbbbbbabbd	37308923
cabbbbabbbaaaagabbbbbbabbd	37308923
cabbbbabbbaaafaabbbbbbabbd	37308923
cabbbbabbbaaebaabbbbbbabbd	37308923
cabbbbabbbaeabaabbbbbbabbd	37308923
cabbbbabbbeaabaabbbbbbabbd	37308923
cabbbbabbfbaabaabbbbbbabbd	37308923
cabbbbabgabaabaabbbbbbabbd	37308923
cabbbbagbabaabaabbbbbbabbd	37308923
cabbbbfababaabaabbbbbbabbd	37308923
cabbbgaababaabaabbbbbbabbd	37308923
cabbgbaababaabaabbbbbbabbd	37308923
cabgbbaababaabaabbbbbbabbd	37308923
cagbbbaababaabaabbbbbbabbd	37308923
cfabbbaababaabaabbbbbbabbd	37308923
caaabbbaababaabaabbbbbbabbd	37308923
caaabbbaababaabaabbbbbbfabd	55963385
caaabbbaababaabaabbbbbgaabd	55963385
caaabbbaababaabaabbbbgbaabd	55963385
caaabbbaababaabaabbbgbbaabd	55963385
caaabbbaababaabaabbgbbbaabd	55963385
caaabbbaababaabaabgbbbbaabd	55963385
caaabbbaababaabaagbbbbbaabd	55963385
caaabbbaababaabafabbbbbaabd	55963385
caaabbbaababaabebabbbbbaabd	55963385
caaabbbaababaafbbabbbbbaabd	55963385
caaabbbaababaebbbabbbbbaabd	55963385
caaabbbaababeabbbabbbbbaabd	55963385
caaabbbaabafbabbbabbbbbaabd	55963385
caaabbbaabebbabbbabbbbbaabd	55963385
caaabbbaafbbbabbbabbbbbaabd	55963385
caaabbbaebbbbabbbabbbbbaabd	55963385
caaabbbeabbbbabbbabbbbbaabd	55963385
caaabbfbabbbbabbbabbbbbaabd	55963385
caaabgababbbbabbbabbbbbaabd	55963385
caaagbababbbbabbbabbbbbaabd	55963385
caafabababbbbabbbabbbbbaabd	55963385
caebabababbbbabbbabbbbbaabd	55963385
ceababababbbbabbbabbbbbaabd	55963385
cbababababbbbabbbabbbbbaabd	55963385
cbababababbbbabbbabbbbbebd	41972539
cbababababbbbabbbabbbbfbbd	41972539
cbababababbbbabbbabbbgabbd	41972539
cbababababbbbabbbabbgbabbd	41972539
cbababababbbbabbbabgbbabbd	41972539
cbababababbbbabbbagbbbabbd	41972539
cbababababbbbabbbfabbbabbd	41972539
cbababababbbbabbgaabbbabbd	41972539
cbababababbbbabgbaabbbabbd	41972539
cbababababbbbagbbaabbbabbd	41972539
cbababababbbbfabbaabbbabbd	41972539
cbababababbbgaabbaabbbabbd	41972539
cbababababbgbaabbaabbbabbd	41972539
cbababababgbbaabbaabbbabbd	41972539
cbabababagbbbaabbaabbbabbd	41972539
cbabababfabbbaabbaabbbabbd	41972539
cbababagaabbbaabbaabbbabbd	41972539
cbababfaaabbbaabbaabbbabbd	41972539
cbabagaaaabbbaabbaabbbabbd	41972539
cbabfaaaaabbbaabbaabbbabbd	41972539
cbagaaaaaabbbaabbaabbbabbd	41972539
cbfaaaaaaabbbaabbaabbbabbd	41972539
cgaaaaaaaabbbaabbaabbbabbd	41972539
cabaaaaaaaabbbaabbaabbbabbd	41972539
cabaaaaaaaabbbaabbaabbbfabd	62958809
cabaaaaaaaabbbaabbaabbgaabd	62958809
cabaaaaaaaabbbaabbaabgbaabd	62958809
cabaaaaaaaabbbaabbaagbbaabd	62958809
cabaaaaaaaabbbaabbafabbaabd	62958809
cabaaaaaaaabbbaabbebabbaabd	62958809
cabaaaaaaaabbbaabfbbabbaabd	62958809
cabaaaaaaaabbbaagabbabbaabd	62958809
cabaaaaaaaabbbafaabbabbaabd	62958809
cabaaaaaaaabbbebaabbabbaabd	62958809
cabaaaaaaaabbfbbaabbabbaabd	62958809
cabaaaaaaaabgabbaabbabbaabd	62958809
cabaaaaaaaagbabbaabbabbaabd	62958809
cabaaaaaaafababbaabbabbaabd	62958809
cabaaaaaaebababbaabbabbaabd	62958809
cabaaaaaeabababbaabbabbaabd	62958809
cabaaaaeaabababbaabbabbaabd	62958809
