"Input number 12351 with intial rewrite term cbaaaaaabbbbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 481  Number of array doubles: 0"
Term	Number
caabaaaaabd	577
caabaaaebd	433
caabaaeabd	433
caabaeaabd	433
caabeaaabd	433
caafbaaabd	433
caebbaaabd	433
ceabbaaabd	433
cbabbaaabd	433
cbabbaebd	325
cbabbeabd	325
cbabfbabd	325
cbagababd	325
cbfaababd	325
cgaaababd	325
cabaaababd	325
cabaaagd	122
cabaafad	122
cabaebad	122
cabeabad	122
cafbabad	122
cebbabad	122
cbbbabad	122
cbbbabd	61
cbbgd	23
cbgbd	23
cgbbd	23
cabbbd	23
cagbbd	35
cfabbd	35
caaabbd	35
caafabd	53
caebabd	53
ceababd	53
cbababd	53
cbagd	20
cbfad	20
cgaad	20
cabaad	20
cabad	10
cabd	5
