"Input number 50078847 with intial rewrite term cabbbbbbaaaabaabaaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1955  Number of array doubles: 0"
Term	Number
cbaaaaabbabaabeabaaaabbabbbd	152286263
cbaaaaabbabaafbabaaaabbabbbd	152286263
cbaaaaabbabaebbabaaaabbabbbd	152286263
cbaaaaabbabeabbabaaaabbabbbd	152286263
cbaaaaabbafbabbabaaaabbabbbd	152286263
cbaaaaabbebbabbabaaaabbabbbd	152286263
cbaaaaabfbbbabbabaaaabbabbbd	152286263
cbaaaaagabbbabbabaaaabbabbbd	152286263
cbaaaafaabbbabbabaaaabbabbbd	152286263
cbaaaebaabbbabbabaaaabbabbbd	152286263
cbaaeabaabbbabbabaaaabbabbbd	152286263
cbaeaabaabbbabbabaaaabbabbbd	152286263
cbeaaabaabbbabbabaaaabbabbbd	152286263
cfbaaabaabbbabbabaaaabbabbbd	152286263
caabaaabaabbbabbabaaaabbabbbd	152286263
caabaaabaabbbabbabaaaabbagbbd	228429395
caabaaabaabbbabbabaaaabbfabbd	228429395
caabaaabaabbbabbabaaaabgaabbd	228429395
caabaaabaabbbabbabaaaagbaabbd	228429395
caabaaabaabbbabbabaaafabaabbd	228429395
caabaaabaabbbabbabaaebabaabbd	228429395
caabaaabaabbbabbabaeababaabbd	228429395
caabaaabaabbbabbabeaababaabbd	228429395
caabaaabaabbbabbafbaababaabbd	228429395
caabaaabaabbbabbebbaababaabbd	228429395
caabaaabaabbbabfbbbaababaabbd	228429395
caabaaabaabbbagabbbaababaabbd	228429395
caabaaabaabbbfaabbbaababaabbd	228429395
caabaaabaabbgaaabbbaababaabbd	228429395
caabaaabaabgbaaabbbaababaabbd	228429395
caabaaabaagbbaaabbbaababaabbd	228429395
caabaaabafabbaaabbbaababaabbd	228429395
caabaaabebabbaaabbbaababaabbd	228429395
caabaaafbbabbaaabbbaababaabbd	228429395
caabaaebbbabbaaabbbaababaabbd	228429395
caabaeabbbabbaaabbbaababaabbd	228429395
caabeaabbbabbaaabbbaababaabbd	228429395
caafbaabbbabbaaabbbaababaabbd	228429395
caebbaabbbabbaaabbbaababaabbd	228429395
ceabbaabbbabbaaabbbaababaabbd	228429395
cbabbaabbbabbaaabbbaababaabbd	228429395
cbabbaabbbabbaaabbbaababafabd	342644093
cbabbaabbbabbaaabbbaababebabd	342644093
cbabbaabbbabbaaabbbaabafbbabd	342644093
cbabbaabbbabbaaabbbaabebbbabd	342644093
cbabbaabbbabbaaabbbaafbbbbabd	342644093
cbabbaabbbabbaaabbbaebbbbbabd	342644093
cbabbaabbbabbaaabbbeabbbbbabd	342644093
cbabbaabbbabbaaabbfbabbbbbabd	342644093
cbabbaabbbabbaaabgababbbbbabd	342644093
cbabbaabbbabbaaagbababbbbbabd	342644093
cbabbaabbbabbaafabababbbbbabd	342644093
cbabbaabbbabbaebabababbbbbabd	342644093
cbabbaabbbabbeababababbbbbabd	342644093
cbabbaabbbabfbababababbbbbabd	342644093
cbabbaabbbagabababababbbbbabd	342644093
cbabbaabbbfaabababababbbbbabd	342644093
cbabbaabbgaaabababababbbbbabd	342644093
cbabbaabgbaaabababababbbbbabd	342644093
cbabbaagbbaaabababababbbbbabd	342644093
cbabbafabbaaabababababbbbbabd	342644093
cbabbebabbaaabababababbbbbabd	342644093
cbabfbbabbaaabababababbbbbabd	342644093
cbagabbabbaaabababababbbbbabd	342644093
cbfaabbabbaaabababababbbbbabd	342644093
cgaaabbabbaaabababababbbbbabd	342644093
cabaaabbabbaaabababababbbbbabd	342644093
cabaaabbabbaaabababababbbbgd	128491535
cabaaabbabbaaabababababbbgbd	128491535
cabaaabbabbaaabababababbgbbd	128491535
cabaaabbabbaaabababababgbbbd	128491535
cabaaabbabbaaababababagbbbbd	128491535
cabaaabbabbaaababababfabbbbd	128491535
cabaaabbabbaaabababagaabbbbd	128491535
cabaaabbabbaaabababfaaabbbbd	128491535
cabaaabbabbaaababagaaaabbbbd	128491535
cabaaabbabbaaababfaaaaabbbbd	128491535
cabaaabbabbaaabagaaaaaabbbbd	128491535
cabaaabbabbaaabfaaaaaaabbbbd	128491535
cabaaabbabbaaagaaaaaaaabbbbd	128491535
cabaaabbabbaafaaaaaaaaabbbbd	128491535
cabaaabbabbaebaaaaaaaaabbbbd	128491535
cabaaabbabbeabaaaaaaaaabbbbd	128491535
cabaaabbabfbabaaaaaaaaabbbbd	128491535
cabaaabbagababaaaaaaaaabbbbd	128491535
cabaaabbfaababaaaaaaaaabbbbd	128491535
cabaaabgaaababaaaaaaaaabbbbd	128491535
cabaaagbaaababaaaaaaaaabbbbd	128491535
cabaafabaaababaaaaaaaaabbbbd	128491535
cabaebabaaababaaaaaaaaabbbbd	128491535
cabeababaaababaaaaaaaaabbbbd	128491535
cafbababaaababaaaaaaaaabbbbd	128491535
cebbababaaababaaaaaaaaabbbbd	128491535
cbbbababaaababaaaaaaaaabbbbd	128491535
cbbbababaaababaaaaaaaaabgbbd	192737303
cbbbababaaababaaaaaaaaagbbbd	192737303
cbbbababaaababaaaaaaaafabbbd	192737303
cbbbababaaababaaaaaaaebabbbd	192737303
cbbbababaaababaaaaaaeababbbd	192737303
cbbbababaaababaaaaaeaababbbd	192737303
cbbbababaaababaaaaeaaababbbd	192737303
cbbbababaaababaaaeaaaababbbd	192737303
cbbbababaaababaaeaaaaababbbd	192737303
cbbbababaaababaeaaaaaababbbd	192737303
cbbbababaaababeaaaaaaababbbd	192737303
cbbbababaaabafbaaaaaaababbbd	192737303
cbbbababaaabebbaaaaaaababbbd	192737303
cbbbababaaafbbbaaaaaaababbbd	192737303
cbbbababaaebbbbaaaaaaababbbd	192737303
cbbbababaeabbbbaaaaaaababbbd	192737303
cbbbababeaabbbbaaaaaaababbbd	192737303
cbbbabafbaabbbbaaaaaaababbbd	192737303
cbbbabebbaabbbbaaaaaaababbbd	192737303
cbbbafbbbaabbbbaaaaaaababbbd	192737303
cbbbebbbbaabbbbaaaaaaababbbd	192737303
cbbfbbbbbaabbbbaaaaaaababbbd	192737303
cbgabbbbbaabbbbaaaaaaababbbd	192737303
cgbabbbbbaabbbbaaaaaaababbbd	192737303
cabbabbbbbaabbbbaaaaaaababbbd	192737303
cabbabbbbbaabbbbaaaaaaabagbbd	289105955
cabbabbbbbaabbbbaaaaaaabfabbd	289105955
cabbabbbbbaabbbbaaaaaaagaabbd	289105955
cabbabbbbbaabbbbaaaaaafaaabbd	289105955
cabbabbbbbaabbbbaaaaaebaaabbd	289105955
cabbabbbbbaabbbbaaaaeabaaabbd	289105955
cabbabbbbbaabbbbaaaeaabaaabbd	289105955
cabbabbbbbaabbbbaaeaaabaaabbd	289105955
cabbabbbbbaabbbbaeaaaabaaabbd	289105955
cabbabbbbbaabbbbeaaaaabaaabbd	289105955
cabbabbbbbaabbbfbaaaaabaaabbd	289105955
cabbabbbbbaabbgabaaaaabaaabbd	289105955
cabbabbbbbaabgbabaaaaabaaabbd	289105955
cabbabbbbbaagbbabaaaaabaaabbd	289105955
cabbabbbbbafabbabaaaaabaaabbd	289105955
cabbabbbbbebabbabaaaaabaaabbd	289105955
cabbabbbbfbbabbabaaaaabaaabbd	289105955
cabbabbbgabbabbabaaaaabaaabbd	289105955
cabbabbgbabbabbabaaaaabaaabbd	289105955
cabbabgbbabbabbabaaaaabaaabbd	289105955
cabbagbbbabbabbabaaaaabaaabbd	289105955
cabbfabbbabbabbabaaaaabaaabbd	289105955
cabgaabbbabbabbabaaaaabaaabbd	289105955
cagbaabbbabbabbabaaaaabaaabbd	289105955
cfabaabbbabbabbabaaaaabaaabbd	289105955
caaabaabbbabbabbabaaaaabaaabbd	289105955
caaabaabbbabbabbabaaaaabaafabd	433658933
caaabaabbbabbabbabaaaaabaebabd	433658933
caaabaabbbabbabbabaaaaabeababd	433658933
caaabaabbbabbabbabaaaaafbababd	433658933
caaabaabbbabbabbabaaaaebbababd	433658933
caaabaabbbabbabbabaaaeabbababd	433658933
caaabaabbbabbabbabaaeaabbababd	433658933
caaabaabbbabbabbabaeaaabbababd	433658933
caaabaabbbabbabbabeaaaabbababd	433658933
caaabaabbbabbabbafbaaaabbababd	433658933
caaabaabbbabbabbebbaaaabbababd	433658933
caaabaabbbabbabfbbbaaaabbababd	433658933
caaabaabbbabbagabbbaaaabbababd	433658933
caaabaabbbabbfaabbbaaaabbababd	433658933
caaabaabbbabgaaabbbaaaabbababd	433658933
caaabaabbbagbaaabbbaaaabbababd	433658933
caaabaabbbfabaaabbbaaaabbababd	433658933
