"Input number 60340335 with intial rewrite term cbbaabbaaababbbaaaabbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1368  Number of array doubles: 0"
Term	Number
cbabbabaabbbbbabbbaaabaabaabd	229104713
cbabbabaabbbbbabbbaaabaabebd	171828535
cbabbabaabbbbbabbbaaabaafbbd	171828535
cbabbabaabbbbbabbbaaabaebbbd	171828535
cbabbabaabbbbbabbbaaabeabbbd	171828535
cbabbabaabbbbbabbbaaafbabbbd	171828535
cbabbabaabbbbbabbbaaebbabbbd	171828535
cbabbabaabbbbbabbbaeabbabbbd	171828535
cbabbabaabbbbbabbbeaabbabbbd	171828535
cbabbabaabbbbbabbfbaabbabbbd	171828535
cbabbabaabbbbbabgabaabbabbbd	171828535
cbabbabaabbbbbagbabaabbabbbd	171828535
cbabbabaabbbbbfababaabbabbbd	171828535
cbabbabaabbbbgaababaabbabbbd	171828535
cbabbabaabbbgbaababaabbabbbd	171828535
cbabbabaabbgbbaababaabbabbbd	171828535
cbabbabaabgbbbaababaabbabbbd	171828535
cbabbabaagbbbbaababaabbabbbd	171828535
cbabbabafabbbbaababaabbabbbd	171828535
cbabbabebabbbbaababaabbabbbd	171828535
cbabbafbbabbbbaababaabbabbbd	171828535
cbabbebbbabbbbaababaabbabbbd	171828535
cbabfbbbbabbbbaababaabbabbbd	171828535
cbagabbbbabbbbaababaabbabbbd	171828535
cbfaabbbbabbbbaababaabbabbbd	171828535
cgaaabbbbabbbbaababaabbabbbd	171828535
cabaaabbbbabbbbaababaabbabbbd	171828535
cabaaabbbbabbbbaababaabbagbbd	257742803
cabaaabbbbabbbbaababaabbfabbd	257742803
cabaaabbbbabbbbaababaabgaabbd	257742803
cabaaabbbbabbbbaababaagbaabbd	257742803
cabaaabbbbabbbbaababafabaabbd	257742803
cabaaabbbbabbbbaababebabaabbd	257742803
cabaaabbbbabbbbaabafbbabaabbd	257742803
cabaaabbbbabbbbaabebbbabaabbd	257742803
cabaaabbbbabbbbaafbbbbabaabbd	257742803
cabaaabbbbabbbbaebbbbbabaabbd	257742803
cabaaabbbbabbbbeabbbbbabaabbd	257742803
cabaaabbbbabbbfbabbbbbabaabbd	257742803
cabaaabbbbabbgababbbbbabaabbd	257742803
cabaaabbbbabgbababbbbbabaabbd	257742803
cabaaabbbbagbbababbbbbabaabbd	257742803
cabaaabbbbfabbababbbbbabaabbd	257742803
cabaaabbbgaabbababbbbbabaabbd	257742803
cabaaabbgbaabbababbbbbabaabbd	257742803
cabaaabgbbaabbababbbbbabaabbd	257742803
cabaaagbbbaabbababbbbbabaabbd	257742803
cabaafabbbaabbababbbbbabaabbd	257742803
cabaebabbbaabbababbbbbabaabbd	257742803
cabeababbbaabbababbbbbabaabbd	257742803
cafbababbbaabbababbbbbabaabbd	257742803
cebbababbbaabbababbbbbabaabbd	257742803
cbbbababbbaabbababbbbbabaabbd	257742803
cbbbababbbaabbababbbbbabafabd	386614205
cbbbababbbaabbababbbbbabebabd	386614205
cbbbababbbaabbababbbbbafbbabd	386614205
cbbbababbbaabbababbbbbebbbabd	386614205
cbbbababbbaabbababbbbfbbbbabd	386614205
cbbbababbbaabbababbbgabbbbabd	386614205
cbbbababbbaabbababbgbabbbbabd	386614205
cbbbababbbaabbababgbbabbbbabd	386614205
cbbbababbbaabbabagbbbabbbbabd	386614205
cbbbababbbaabbabfabbbabbbbabd	386614205
cbbbababbbaabbagaabbbabbbbabd	386614205
cbbbababbbaabbfaaabbbabbbbabd	386614205
cbbbababbbaabgaaaabbbabbbbabd	386614205
cbbbababbbaagbaaaabbbabbbbabd	386614205
cbbbababbbafabaaaabbbabbbbabd	386614205
cbbbababbbebabaaaabbbabbbbabd	386614205
cbbbababbfbbabaaaabbbabbbbabd	386614205
cbbbababgabbabaaaabbbabbbbabd	386614205
cbbbabagbabbabaaaabbbabbbbabd	386614205
cbbbabfababbabaaaabbbabbbbabd	386614205
cbbbagaababbabaaaabbbabbbbabd	386614205
cbbbfaaababbabaaaabbbabbbbabd	386614205
cbbgaaaababbabaaaabbbabbbbabd	386614205
cbgbaaaababbabaaaabbbabbbbabd	386614205
cgbbaaaababbabaaaabbbabbbbabd	386614205
cabbbaaaababbabaaaabbbabbbbabd	386614205
cabbbaaaababbabaaaabbbabbbgd	144980327
cabbbaaaababbabaaaabbbabbgbd	144980327
cabbbaaaababbabaaaabbbabgbbd	144980327
cabbbaaaababbabaaaabbbagbbbd	144980327
cabbbaaaababbabaaaabbbfabbbd	144980327
cabbbaaaababbabaaaabbgaabbbd	144980327
cabbbaaaababbabaaaabgbaabbbd	144980327
cabbbaaaababbabaaaagbbaabbbd	144980327
cabbbaaaababbabaaafabbaabbbd	144980327
cabbbaaaababbabaaebabbaabbbd	144980327
cabbbaaaababbabaeababbaabbbd	144980327
cabbbaaaababbabeaababbaabbbd	144980327
cabbbaaaababbafbaababbaabbbd	144980327
cabbbaaaababbebbaababbaabbbd	144980327
cabbbaaaababfbbbaababbaabbbd	144980327
cabbbaaaabagabbbaababbaabbbd	144980327
cabbbaaaabfaabbbaababbaabbbd	144980327
cabbbaaaagaaabbbaababbaabbbd	144980327
cabbbaaafaaaabbbaababbaabbbd	144980327
cabbbaaebaaaabbbaababbaabbbd	144980327
cabbbaeabaaaabbbaababbaabbbd	144980327
cabbbeaabaaaabbbaababbaabbbd	144980327
cabbfbaabaaaabbbaababbaabbbd	144980327
cabgabaabaaaabbbaababbaabbbd	144980327
cagbabaabaaaabbbaababbaabbbd	144980327
cfababaabaaaabbbaababbaabbbd	144980327
caaababaabaaaabbbaababbaabbbd	144980327
caaababaabaaaabbbaababbaagbbd	217470491
caaababaabaaaabbbaababbafabbd	217470491
caaababaabaaaabbbaababbebabbd	217470491
caaababaabaaaabbbaababfbbabbd	217470491
caaababaabaaaabbbaabagabbabbd	217470491
caaababaabaaaabbbaabfaabbabbd	217470491
caaababaabaaaabbbaagaaabbabbd	217470491
caaababaabaaaabbbafaaaabbabbd	217470491
caaababaabaaaabbbebaaaabbabbd	217470491
caaababaabaaaabbfbbaaaabbabbd	217470491
caaababaabaaaabgabbaaaabbabbd	217470491
caaababaabaaaagbabbaaaabbabbd	217470491
caaababaabaaafababbaaaabbabbd	217470491
caaababaabaaebababbaaaabbabbd	217470491
caaababaabaeabababbaaaabbabbd	217470491
