"Input number 25243 with intial rewrite term cbaaababaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 742  Number of array doubles: 0"
Term	Number
cbaaabbbgbabbbbbbd	153535
cbaaabbgbbabbbbbbd	153535
cbaaabgbbbabbbbbbd	153535
cbaaagbbbbabbbbbbd	153535
cbaafabbbbabbbbbbd	153535
cbaebabbbbabbbbbbd	153535
cbeababbbbabbbbbbd	153535
cfbababbbbabbbbbbd	153535
caabababbbbabbbbbbd	153535
caabababbbbabbbgbbd	230303
caabababbbbabbgbbbd	230303
caabababbbbabgbbbbd	230303
caabababbbbagbbbbbd	230303
caabababbbbfabbbbbd	230303
caabababbbgaabbbbbd	230303
caabababbgbaabbbbbd	230303
caabababgbbaabbbbbd	230303
caababagbbbaabbbbbd	230303
caababfabbbaabbbbbd	230303
caabagaabbbaabbbbbd	230303
caabfaaabbbaabbbbbd	230303
caagaaaabbbaabbbbbd	230303
cafaaaaabbbaabbbbbd	230303
cebaaaaabbbaabbbbbd	230303
cbbaaaaabbbaabbbbbd	230303
cbbaaaaabbbaabbgbbd	345455
cbbaaaaabbbaabgbbbd	345455
cbbaaaaabbbaagbbbbd	345455
cbbaaaaabbbafabbbbd	345455
cbbaaaaabbbebabbbbd	345455
cbbaaaaabbfbbabbbbd	345455
cbbaaaaabgabbabbbbd	345455
cbbaaaaagbabbabbbbd	345455
cbbaaaafababbabbbbd	345455
cbbaaaebababbabbbbd	345455
cbbaaeabababbabbbbd	345455
cbbaeaabababbabbbbd	345455
cbbeaaabababbabbbbd	345455
cbfbaaabababbabbbbd	345455
cgabaaabababbabbbbd	345455
cababaaabababbabbbbd	345455
cababaaabababbabgbbd	518183
cababaaabababbagbbbd	518183
cababaaabababbfabbbd	518183
cababaaabababgaabbbd	518183
cababaaababagbaabbbd	518183
cababaaababfabaabbbd	518183
cababaaabagaabaabbbd	518183
cababaaabfaaabaabbbd	518183
cababaaagaaaabaabbbd	518183
cababaafaaaaabaabbbd	518183
cababaebaaaaabaabbbd	518183
cababeabaaaaabaabbbd	518183
cabafbabaaaaabaabbbd	518183
cabebbabaaaaabaabbbd	518183
cafbbbabaaaaabaabbbd	518183
cebbbbabaaaaabaabbbd	518183
cbbbbbabaaaaabaabbbd	518183
cbbbbbabaaaaabaagbbd	777275
cbbbbbabaaaaabafabbd	777275
cbbbbbabaaaaabebabbd	777275
cbbbbbabaaaaafbbabbd	777275
cbbbbbabaaaaebbbabbd	777275
cbbbbbabaaaeabbbabbd	777275
cbbbbbabaaeaabbbabbd	777275
cbbbbbabaeaaabbbabbd	777275
cbbbbbabeaaaabbbabbd	777275
cbbbbbafbaaaabbbabbd	777275
cbbbbbebbaaaabbbabbd	777275
cbbbbfbbbaaaabbbabbd	777275
cbbbgabbbaaaabbbabbd	777275
cbbgbabbbaaaabbbabbd	777275
cbgbbabbbaaaabbbabbd	777275
cgbbbabbbaaaabbbabbd	777275
cabbbbabbbaaaabbbabbd	777275
cabbbbabbbaaaabbbfabd	1165913
cabbbbabbbaaaabbgaabd	1165913
cabbbbabbbaaaabgbaabd	1165913
cabbbbabbbaaaagbbaabd	1165913
cabbbbabbbaaafabbaabd	1165913
cabbbbabbbaaebabbaabd	1165913
cabbbbabbbaeababbaabd	1165913
cabbbbabbbeaababbaabd	1165913
cabbbbabbfbaababbaabd	1165913
cabbbbabgabaababbaabd	1165913
cabbbbagbabaababbaabd	1165913
cabbbbfababaababbaabd	1165913
cabbbgaababaababbaabd	1165913
cabbgbaababaababbaabd	1165913
cabgbbaababaababbaabd	1165913
cagbbbaababaababbaabd	1165913
cfabbbaababaababbaabd	1165913
caaabbbaababaababbaabd	1165913
caaabbbaababaababbebd	874435
caaabbbaababaababfbbd	874435
caaabbbaababaabagabbd	874435
caaabbbaababaabfaabbd	874435
caaabbbaababaagaaabbd	874435
caaabbbaababafaaaabbd	874435
caaabbbaababebaaaabbd	874435
caaabbbaabafbbaaaabbd	874435
caaabbbaabebbbaaaabbd	874435
caaabbbaafbbbbaaaabbd	874435
caaabbbaebbbbbaaaabbd	874435
caaabbbeabbbbbaaaabbd	874435
caaabbfbabbbbbaaaabbd	874435
caaabgababbbbbaaaabbd	874435
caaagbababbbbbaaaabbd	874435
caafabababbbbbaaaabbd	874435
caebabababbbbbaaaabbd	874435
ceababababbbbbaaaabbd	874435
cbababababbbbbaaaabbd	874435
cbababababbbbbaaafabd	1311653
cbababababbbbbaaebabd	1311653
cbababababbbbbaeababd	1311653
cbababababbbbbeaababd	1311653
cbababababbbbfbaababd	1311653
cbababababbbgabaababd	1311653
cbababababbgbabaababd	1311653
cbababababgbbabaababd	1311653
cbabababagbbbabaababd	1311653
cbabababfabbbabaababd	1311653
cbababagaabbbabaababd	1311653
cbababfaaabbbabaababd	1311653
