"Input number 6823 with intial rewrite term cbabababaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 423  Number of array doubles: 0"
Term	Number
cbgabbaabbabaaaabd	186785
cgbabbaabbabaaaabd	186785
cabbabbaabbabaaaabd	186785
cabbabbaabbabaaebd	140089
cabbabbaabbabaeabd	140089
cabbabbaabbabeaabd	140089
cabbabbaabbafbaabd	140089
cabbabbaabbebbaabd	140089
cabbabbaabfbbbaabd	140089
cabbabbaagabbbaabd	140089
cabbabbafaabbbaabd	140089
cabbabbebaabbbaabd	140089
cabbabfbbaabbbaabd	140089
cabbagabbaabbbaabd	140089
cabbfaabbaabbbaabd	140089
cabgaaabbaabbbaabd	140089
cagbaaabbaabbbaabd	140089
cfabaaabbaabbbaabd	140089
caaabaaabbaabbbaabd	140089
caaabaaabbaabbbebd	105067
caaabaaabbaabbfbbd	105067
caaabaaabbaabgabbd	105067
caaabaaabbaagbabbd	105067
caaabaaabbafababbd	105067
caaabaaabbebababbd	105067
caaabaaabfbbababbd	105067
caaabaaagabbababbd	105067
caaabaafaabbababbd	105067
caaabaebaabbababbd	105067
caaabeabaabbababbd	105067
caaafbabaabbababbd	105067
caaebbabaabbababbd	105067
caeabbabaabbababbd	105067
ceaabbabaabbababbd	105067
cbaabbabaabbababbd	105067
cbaabbabaabbabfabd	157601
cbaabbabaabbagaabd	157601
cbaabbabaabbfaaabd	157601
cbaabbabaabgaaaabd	157601
cbaabbabaagbaaaabd	157601
cbaabbabafabaaaabd	157601
cbaabbabebabaaaabd	157601
cbaabbafbbabaaaabd	157601
cbaabbebbbabaaaabd	157601
cbaabfbbbbabaaaabd	157601
cbaagabbbbabaaaabd	157601
cbafaabbbbabaaaabd	157601
cbebaabbbbabaaaabd	157601
cfbbaabbbbabaaaabd	157601
caabbaabbbbabaaaabd	157601
caabbaabbbbabaaebd	118201
caabbaabbbbabaeabd	118201
caabbaabbbbabeaabd	118201
caabbaabbbbafbaabd	118201
caabbaabbbbebbaabd	118201
caabbaabbbfbbbaabd	118201
caabbaabbgabbbaabd	118201
caabbaabgbabbbaabd	118201
caabbaagbbabbbaabd	118201
caabbafabbabbbaabd	118201
caabbebabbabbbaabd	118201
caabfbbabbabbbaabd	118201
caagabbabbabbbaabd	118201
cafaabbabbabbbaabd	118201
cebaabbabbabbbaabd	118201
cbbaabbabbabbbaabd	118201
cbbaabbabbabbbebd	88651
cbbaabbabbabbfbbd	88651
cbbaabbabbabgabbd	88651
cbbaabbabbagbabbd	88651
cbbaabbabbfababbd	88651
cbbaabbabgaababbd	88651
cbbaabbagbaababbd	88651
cbbaabbfabaababbd	88651
cbbaabgaabaababbd	88651
cbbaagbaabaababbd	88651
cbbafabaabaababbd	88651
cbbebabaabaababbd	88651
cbfbbabaabaababbd	88651
cgabbabaabaababbd	88651
cababbabaabaababbd	88651
cababbabaabaabfabd	132977
cababbabaabaagaabd	132977
cababbabaabafaaabd	132977
cababbabaabebaaabd	132977
cababbabaafbbaaabd	132977
cababbabaebbbaaabd	132977
cababbabeabbbaaabd	132977
cababbafbabbbaaabd	132977
cababbebbabbbaaabd	132977
cababfbbbabbbaaabd	132977
cabagabbbabbbaaabd	132977
cabfaabbbabbbaaabd	132977
cagaaabbbabbbaaabd	132977
cfaaaabbbabbbaaabd	132977
caaaaaabbbabbbaaabd	132977
caaaaaabbbabbbaebd	99733
caaaaaabbbabbbeabd	99733
caaaaaabbbabbfbabd	99733
caaaaaabbbabgababd	99733
caaaaaabbbagbababd	99733
caaaaaabbbfabababd	99733
caaaaaabbgaabababd	99733
caaaaaabgbaabababd	99733
caaaaaagbbaabababd	99733
caaaaafabbaabababd	99733
caaaaebabbaabababd	99733
caaaeababbaabababd	99733
caaeaababbaabababd	99733
caeaaababbaabababd	99733
ceaaaababbaabababd	99733
cbaaaababbaabababd	99733
cbaaaababbaabagd	37400
cbaaaababbaabfad	37400
cbaaaababbaagaad	37400
cbaaaababbafaaad	37400
cbaaaababbebaaad	37400
cbaaaababfbbaaad	37400
cbaaaabagabbaaad	37400
cbaaaabfaabbaaad	37400
cbaaaagaaabbaaad	37400
cbaaafaaaabbaaad	37400
cbaaebaaaabbaaad	37400
