"Input number 557127 with intial rewrite term caaabaaaaaaaabaaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1560  Number of array doubles: 1"
Term	Number
cbabbaabbbagbbbbbabbd	1338619
cbabbaabbbfabbbbbabbd	1338619
cbabbaabbgaabbbbbabbd	1338619
cbabbaabgbaabbbbbabbd	1338619
cbabbaagbbaabbbbbabbd	1338619
cbabbafabbaabbbbbabbd	1338619
cbabbebabbaabbbbbabbd	1338619
cbabfbbabbaabbbbbabbd	1338619
cbagabbabbaabbbbbabbd	1338619
cbfaabbabbaabbbbbabbd	1338619
cgaaabbabbaabbbbbabbd	1338619
cabaaabbabbaabbbbbabbd	1338619
cabaaabbabbaabbbbbfabd	2007929
cabaaabbabbaabbbbgaabd	2007929
cabaaabbabbaabbbgbaabd	2007929
cabaaabbabbaabbgbbaabd	2007929
cabaaabbabbaabgbbbaabd	2007929
cabaaabbabbaagbbbbaabd	2007929
cabaaabbabbafabbbbaabd	2007929
cabaaabbabbebabbbbaabd	2007929
cabaaabbabfbbabbbbaabd	2007929
cabaaabbagabbabbbbaabd	2007929
cabaaabbfaabbabbbbaabd	2007929
cabaaabgaaabbabbbbaabd	2007929
cabaaagbaaabbabbbbaabd	2007929
cabaafabaaabbabbbbaabd	2007929
cabaebabaaabbabbbbaabd	2007929
cabeababaaabbabbbbaabd	2007929
cafbababaaabbabbbbaabd	2007929
cebbababaaabbabbbbaabd	2007929
cbbbababaaabbabbbbaabd	2007929
cbbbababaaabbabbbbebd	1505947
cbbbababaaabbabbbfbbd	1505947
cbbbababaaabbabbgabbd	1505947
cbbbababaaabbabgbabbd	1505947
cbbbababaaabbagbbabbd	1505947
cbbbababaaabbfabbabbd	1505947
cbbbababaaabgaabbabbd	1505947
cbbbababaaagbaabbabbd	1505947
cbbbababaafabaabbabbd	1505947
cbbbababaebabaabbabbd	1505947
cbbbababeababaabbabbd	1505947
cbbbabafbababaabbabbd	1505947
cbbbabebbababaabbabbd	1505947
cbbbafbbbababaabbabbd	1505947
cbbbebbbbababaabbabbd	1505947
cbbfbbbbbababaabbabbd	1505947
cbgabbbbbababaabbabbd	1505947
cgbabbbbbababaabbabbd	1505947
cabbabbbbbababaabbabbd	1505947
cabbabbbbbababaabbfabd	2258921
cabbabbbbbababaabgaabd	2258921
cabbabbbbbababaagbaabd	2258921
cabbabbbbbababafabaabd	2258921
cabbabbbbbababebabaabd	2258921
cabbabbbbbabafbbabaabd	2258921
cabbabbbbbabebbbabaabd	2258921
cabbabbbbbafbbbbabaabd	2258921
cabbabbbbbebbbbbabaabd	2258921
cabbabbbbfbbbbbbabaabd	2258921
cabbabbbgabbbbbbabaabd	2258921
cabbabbgbabbbbbbabaabd	2258921
cabbabgbbabbbbbbabaabd	2258921
cabbagbbbabbbbbbabaabd	2258921
cabbfabbbabbbbbbabaabd	2258921
cabgaabbbabbbbbbabaabd	2258921
cagbaabbbabbbbbbabaabd	2258921
cfabaabbbabbbbbbabaabd	2258921
caaabaabbbabbbbbbabaabd	2258921
caaabaabbbabbbbbbabebd	1694191
caaabaabbbabbbbbbafbbd	1694191
caaabaabbbabbbbbbebbbd	1694191
caaabaabbbabbbbbfbbbbd	1694191
caaabaabbbabbbbgabbbbd	1694191
caaabaabbbabbbgbabbbbd	1694191
caaabaabbbabbgbbabbbbd	1694191
caaabaabbbabgbbbabbbbd	1694191
caaabaabbbagbbbbabbbbd	1694191
caaabaabbbfabbbbabbbbd	1694191
caaabaabbgaabbbbabbbbd	1694191
caaabaabgbaabbbbabbbbd	1694191
caaabaagbbaabbbbabbbbd	1694191
caaabafabbaabbbbabbbbd	1694191
caaabebabbaabbbbabbbbd	1694191
caaafbbabbaabbbbabbbbd	1694191
caaebbbabbaabbbbabbbbd	1694191
caeabbbabbaabbbbabbbbd	1694191
ceaabbbabbaabbbbabbbbd	1694191
cbaabbbabbaabbbbabbbbd	1694191
cbaabbbabbaabbbbabgbbd	2541287
cbaabbbabbaabbbbagbbbd	2541287
cbaabbbabbaabbbbfabbbd	2541287
cbaabbbabbaabbbgaabbbd	2541287
cbaabbbabbaabbgbaabbbd	2541287
cbaabbbabbaabgbbaabbbd	2541287
cbaabbbabbaagbbbaabbbd	2541287
cbaabbbabbafabbbaabbbd	2541287
cbaabbbabbebabbbaabbbd	2541287
cbaabbbabfbbabbbaabbbd	2541287
cbaabbbagabbabbbaabbbd	2541287
cbaabbbfaabbabbbaabbbd	2541287
cbaabbgaaabbabbbaabbbd	2541287
cbaabgbaaabbabbbaabbbd	2541287
cbaagbbaaabbabbbaabbbd	2541287
cbafabbaaabbabbbaabbbd	2541287
cbebabbaaabbabbbaabbbd	2541287
cfbbabbaaabbabbbaabbbd	2541287
caabbabbaaabbabbbaabbbd	2541287
caabbabbaaabbabbbaagbbd	3811931
caabbabbaaabbabbbafabbd	3811931
caabbabbaaabbabbbebabbd	3811931
caabbabbaaabbabbfbbabbd	3811931
caabbabbaaabbabgabbabbd	3811931
caabbabbaaabbagbabbabbd	3811931
caabbabbaaabbfababbabbd	3811931
caabbabbaaabgaababbabbd	3811931
caabbabbaaagbaababbabbd	3811931
caabbabbaafabaababbabbd	3811931
caabbabbaebabaababbabbd	3811931
caabbabbeababaababbabbd	3811931
caabbabfbababaababbabbd	3811931
caabbagabababaababbabbd	3811931
caabbfaabababaababbabbd	3811931
caabgaaabababaababbabbd	3811931
caagbaaabababaababbabbd	3811931
cafabaaabababaababbabbd	3811931
cebabaaabababaababbabbd	3811931
cbbabaaabababaababbabbd	3811931
cbbabaaabababaababbfabd	5717897
cbbabaaabababaababgaabd	5717897
cbbabaaabababaabagbaabd	5717897
cbbabaaabababaabfabaabd	5717897
cbbabaaabababaagaabaabd	5717897
cbbabaaabababafaaabaabd	5717897
cbbabaaabababebaaabaabd	5717897
cbbabaaababafbbaaabaabd	5717897
cbbabaaababebbbaaabaabd	5717897
cbbabaaabafbbbbaaabaabd	5717897
cbbabaaabebbbbbaaabaabd	5717897
cbbabaaafbbbbbbaaabaabd	5717897
cbbabaaebbbbbbbaaabaabd	5717897
cbbabaeabbbbbbbaaabaabd	5717897
cbbabeaabbbbbbbaaabaabd	5717897
cbbafbaabbbbbbbaaabaabd	5717897
cbbebbaabbbbbbbaaabaabd	5717897
cbfbbbaabbbbbbbaaabaabd	5717897
cgabbbaabbbbbbbaaabaabd	5717897
cababbbaabbbbbbbaaabaabd	5717897
cababbbaabbbbbbbaaabebd	4288423
cababbbaabbbbbbbaaafbbd	4288423
cababbbaabbbbbbbaaebbbd	4288423
cababbbaabbbbbbbaeabbbd	4288423
cababbbaabbbbbbbeaabbbd	4288423
cababbbaabbbbbbfbaabbbd	4288423
cababbbaabbbbbgabaabbbd	4288423
cababbbaabbbbgbabaabbbd	4288423
cababbbaabbbgbbabaabbbd	4288423
cababbbaabbgbbbabaabbbd	4288423
cababbbaabgbbbbabaabbbd	4288423
cababbbaagbbbbbabaabbbd	4288423
cababbbafabbbbbabaabbbd	4288423
cababbbebabbbbbabaabbbd	4288423
cababbfbbabbbbbabaabbbd	4288423
cababgabbabbbbbabaabbbd	4288423
cabagbabbabbbbbabaabbbd	4288423
cabfababbabbbbbabaabbbd	4288423
cagaababbabbbbbabaabbbd	4288423
cfaaababbabbbbbabaabbbd	4288423
caaaaababbabbbbbabaabbbd	4288423
caaaaababbabbbbbabaagbbd	6432635
caaaaababbabbbbbabafabbd	6432635
caaaaababbabbbbbabebabbd	6432635
caaaaababbabbbbbafbbabbd	6432635
caaaaababbabbbbbebbbabbd	6432635
caaaaababbabbbbfbbbbabbd	6432635
caaaaababbabbbgabbbbabbd	6432635
caaaaababbabbgbabbbbabbd	6432635
caaaaababbabgbbabbbbabbd	6432635
caaaaababbagbbbabbbbabbd	6432635
caaaaababbfabbbabbbbabbd	6432635
caaaaababgaabbbabbbbabbd	6432635
caaaaabagbaabbbabbbbabbd	6432635
caaaaabfabaabbbabbbbabbd	6432635
caaaaagaabaabbbabbbbabbd	6432635
caaaafaaabaabbbabbbbabbd	6432635
caaaebaaabaabbbabbbbabbd	6432635
caaeabaaabaabbbabbbbabbd	6432635
caeaabaaabaabbbabbbbabbd	6432635
ceaaabaaabaabbbabbbbabbd	6432635
cbaaabaaabaabbbabbbbabbd	6432635
cbaaabaaabaabbbabbbbfabd	9648953
cbaaabaaabaabbbabbbgaabd	9648953
cbaaabaaabaabbbabbgbaabd	9648953
cbaaabaaabaabbbabgbbaabd	9648953
cbaaabaaabaabbbagbbbaabd	9648953
cbaaabaaabaabbbfabbbaabd	9648953
cbaaabaaabaabbgaabbbaabd	9648953
cbaaabaaabaabgbaabbbaabd	9648953
cbaaabaaabaagbbaabbbaabd	9648953
cbaaabaaabafabbaabbbaabd	9648953
cbaaabaaabebabbaabbbaabd	9648953
cbaaabaaafbbabbaabbbaabd	9648953
cbaaabaaebbbabbaabbbaabd	9648953
cbaaabaeabbbabbaabbbaabd	9648953
cbaaabeaabbbabbaabbbaabd	9648953
cbaaafbaabbbabbaabbbaabd	9648953
cbaaebbaabbbabbaabbbaabd	9648953
cbaeabbaabbbabbaabbbaabd	9648953
cbeaabbaabbbabbaabbbaabd	9648953
cfbaabbaabbbabbaabbbaabd	9648953
caabaabbaabbbabbaabbbaabd	9648953
caabaabbaabbbabbaabbbebd	7236715
caabaabbaabbbabbaabbfbbd	7236715
caabaabbaabbbabbaabgabbd	7236715
caabaabbaabbbabbaagbabbd	7236715
caabaabbaabbbabbafababbd	7236715
caabaabbaabbbabbebababbd	7236715
caabaabbaabbbabfbbababbd	7236715
caabaabbaabbbagabbababbd	7236715
caabaabbaabbbfaabbababbd	7236715
caabaabbaabbgaaabbababbd	7236715
caabaabbaabgbaaabbababbd	7236715
caabaabbaagbbaaabbababbd	7236715
caabaabbafabbaaabbababbd	7236715
caabaabbebabbaaabbababbd	7236715
caabaabfbbabbaaabbababbd	7236715
caabaagabbabbaaabbababbd	7236715
caabafaabbabbaaabbababbd	7236715
caabebaabbabbaaabbababbd	7236715
caafbbaabbabbaaabbababbd	7236715
caebbbaabbabbaaabbababbd	7236715
ceabbbaabbabbaaabbababbd	7236715
cbabbbaabbabbaaabbababbd	7236715
cbabbbaabbabbaaabbabfabd	10855073
cbabbbaabbabbaaabbagaabd	10855073
cbabbbaabbabbaaabbfaaabd	10855073
cbabbbaabbabbaaabgaaaabd	10855073
cbabbbaabbabbaaagbaaaabd	10855073
cbabbbaabbabbaafabaaaabd	10855073
