"Input number 868777 with intial rewrite term cbababaaaaabbababaabd
Generated final number 5 with final rewrite term cabd
Number of steps: 995  Number of array doubles: 0"
Term	Number
caebabbabbbbbbbbabbbbbbbd	14090111
ceababbabbbbbbbbabbbbbbbd	14090111
cbababbabbbbbbbbabbbbbbbd	14090111
cbababbabbbbbbbbabbbbgbbd	21135167
cbababbabbbbbbbbabbbgbbbd	21135167
cbababbabbbbbbbbabbgbbbbd	21135167
cbababbabbbbbbbbabgbbbbbd	21135167
cbababbabbbbbbbbagbbbbbbd	21135167
cbababbabbbbbbbbfabbbbbbd	21135167
cbababbabbbbbbbgaabbbbbbd	21135167
cbababbabbbbbbgbaabbbbbbd	21135167
cbababbabbbbbgbbaabbbbbbd	21135167
cbababbabbbbgbbbaabbbbbbd	21135167
cbababbabbbgbbbbaabbbbbbd	21135167
cbababbabbgbbbbbaabbbbbbd	21135167
cbababbabgbbbbbbaabbbbbbd	21135167
cbababbagbbbbbbbaabbbbbbd	21135167
cbababbfabbbbbbbaabbbbbbd	21135167
cbababgaabbbbbbbaabbbbbbd	21135167
cbabagbaabbbbbbbaabbbbbbd	21135167
cbabfabaabbbbbbbaabbbbbbd	21135167
cbagaabaabbbbbbbaabbbbbbd	21135167
cbfaaabaabbbbbbbaabbbbbbd	21135167
cgaaaabaabbbbbbbaabbbbbbd	21135167
cabaaaabaabbbbbbbaabbbbbbd	21135167
cabaaaabaabbbbbbbaabbbgbbd	31702751
cabaaaabaabbbbbbbaabbgbbbd	31702751
cabaaaabaabbbbbbbaabgbbbbd	31702751
cabaaaabaabbbbbbbaagbbbbbd	31702751
cabaaaabaabbbbbbbafabbbbbd	31702751
cabaaaabaabbbbbbbebabbbbbd	31702751
cabaaaabaabbbbbbfbbabbbbbd	31702751
cabaaaabaabbbbbgabbabbbbbd	31702751
cabaaaabaabbbbgbabbabbbbbd	31702751
cabaaaabaabbbgbbabbabbbbbd	31702751
cabaaaabaabbgbbbabbabbbbbd	31702751
