"Input number 13805679 with intial rewrite term cbabaababababaaaabbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 771  Number of array doubles: 0"
Term	Number
cbbabbaabbbbbbabfabbbbaabd	46594169
cbbabbaabbbbbbagaabbbbaabd	46594169
cbbabbaabbbbbbfaaabbbbaabd	46594169
cbbabbaabbbbbgaaaabbbbaabd	46594169
cbbabbaabbbbgbaaaabbbbaabd	46594169
cbbabbaabbbgbbaaaabbbbaabd	46594169
cbbabbaabbgbbbaaaabbbbaabd	46594169
cbbabbaabgbbbbaaaabbbbaabd	46594169
cbbabbaagbbbbbaaaabbbbaabd	46594169
cbbabbafabbbbbaaaabbbbaabd	46594169
cbbabbebabbbbbaaaabbbbaabd	46594169
cbbabfbbabbbbbaaaabbbbaabd	46594169
cbbagabbabbbbbaaaabbbbaabd	46594169
cbbfaabbabbbbbaaaabbbbaabd	46594169
cbgaaabbabbbbbaaaabbbbaabd	46594169
cgbaaabbabbbbbaaaabbbbaabd	46594169
cabbaaabbabbbbbaaaabbbbaabd	46594169
cabbaaabbabbbbbaaaabbbbebd	34945627
cabbaaabbabbbbbaaaabbbfbbd	34945627
cabbaaabbabbbbbaaaabbgabbd	34945627
cabbaaabbabbbbbaaaabgbabbd	34945627
cabbaaabbabbbbbaaaagbbabbd	34945627
cabbaaabbabbbbbaaafabbabbd	34945627
cabbaaabbabbbbbaaebabbabbd	34945627
cabbaaabbabbbbbaeababbabbd	34945627
cabbaaabbabbbbbeaababbabbd	34945627
cabbaaabbabbbbfbaababbabbd	34945627
cabbaaabbabbbgabaababbabbd	34945627
cabbaaabbabbgbabaababbabbd	34945627
cabbaaabbabgbbabaababbabbd	34945627
cabbaaabbagbbbabaababbabbd	34945627
cabbaaabbfabbbabaababbabbd	34945627
cabbaaabgaabbbabaababbabbd	34945627
cabbaaagbaabbbabaababbabbd	34945627
cabbaafabaabbbabaababbabbd	34945627
cabbaebabaabbbabaababbabbd	34945627
cabbeababaabbbabaababbabbd	34945627
cabfbababaabbbabaababbabbd	34945627
cagabababaabbbabaababbabbd	34945627
cfaabababaabbbabaababbabbd	34945627
caaaabababaabbbabaababbabbd	34945627
caaaabababaabbbabaababbfabd	52418441
caaaabababaabbbabaababgaabd	52418441
caaaabababaabbbabaabagbaabd	52418441
caaaabababaabbbabaabfabaabd	52418441
caaaabababaabbbabaagaabaabd	52418441
caaaabababaabbbabafaaabaabd	52418441
caaaabababaabbbabebaaabaabd	52418441
caaaabababaabbbafbbaaabaabd	52418441
caaaabababaabbbebbbaaabaabd	52418441
caaaabababaabbfbbbbaaabaabd	52418441
caaaabababaabgabbbbaaabaabd	52418441
caaaabababaagbabbbbaaabaabd	52418441
caaaabababafababbbbaaabaabd	52418441
caaaabababebababbbbaaabaabd	52418441
caaaababafbbababbbbaaabaabd	52418441
caaaababebbbababbbbaaabaabd	52418441
caaaabafbbbbababbbbaaabaabd	52418441
caaaabebbbbbababbbbaaabaabd	52418441
caaaafbbbbbbababbbbaaabaabd	52418441
caaaebbbbbbbababbbbaaabaabd	52418441
caaeabbbbbbbababbbbaaabaabd	52418441
caeaabbbbbbbababbbbaaabaabd	52418441
ceaaabbbbbbbababbbbaaabaabd	52418441
cbaaabbbbbbbababbbbaaabaabd	52418441
cbaaabbbbbbbababbbbaaabebd	39313831
cbaaabbbbbbbababbbbaaafbbd	39313831
cbaaabbbbbbbababbbbaaebbbd	39313831
cbaaabbbbbbbababbbbaeabbbd	39313831
cbaaabbbbbbbababbbbeaabbbd	39313831
cbaaabbbbbbbababbbfbaabbbd	39313831
cbaaabbbbbbbababbgabaabbbd	39313831
cbaaabbbbbbbababgbabaabbbd	39313831
cbaaabbbbbbbabagbbabaabbbd	39313831
cbaaabbbbbbbabfabbabaabbbd	39313831
cbaaabbbbbbbagaabbabaabbbd	39313831
cbaaabbbbbbbfaaabbabaabbbd	39313831
cbaaabbbbbbgaaaabbabaabbbd	39313831
cbaaabbbbbgbaaaabbabaabbbd	39313831
cbaaabbbbgbbaaaabbabaabbbd	39313831
cbaaabbbgbbbaaaabbabaabbbd	39313831
cbaaabbgbbbbaaaabbabaabbbd	39313831
cbaaabgbbbbbaaaabbabaabbbd	39313831
cbaaagbbbbbbaaaabbabaabbbd	39313831
cbaafabbbbbbaaaabbabaabbbd	39313831
cbaebabbbbbbaaaabbabaabbbd	39313831
cbeababbbbbbaaaabbabaabbbd	39313831
cfbababbbbbbaaaabbabaabbbd	39313831
caabababbbbbbaaaabbabaabbbd	39313831
caabababbbbbbaaaabbabaagbbd	58970747
caabababbbbbbaaaabbabafabbd	58970747
caabababbbbbbaaaabbabebabbd	58970747
caabababbbbbbaaaabbafbbabbd	58970747
caabababbbbbbaaaabbebbbabbd	58970747
caabababbbbbbaaaabfbbbbabbd	58970747
caabababbbbbbaaaagabbbbabbd	58970747
caabababbbbbbaaafaabbbbabbd	58970747
caabababbbbbbaaebaabbbbabbd	58970747
caabababbbbbbaeabaabbbbabbd	58970747
caabababbbbbbeaabaabbbbabbd	58970747
caabababbbbbfbaabaabbbbabbd	58970747
caabababbbbgabaabaabbbbabbd	58970747
caabababbbgbabaabaabbbbabbd	58970747
caabababbgbbabaabaabbbbabbd	58970747
caabababgbbbabaabaabbbbabbd	58970747
caababagbbbbabaabaabbbbabbd	58970747
caababfabbbbabaabaabbbbabbd	58970747
caabagaabbbbabaabaabbbbabbd	58970747
caabfaaabbbbabaabaabbbbabbd	58970747
caagaaaabbbbabaabaabbbbabbd	58970747
cafaaaaabbbbabaabaabbbbabbd	58970747
cebaaaaabbbbabaabaabbbbabbd	58970747
cbbaaaaabbbbabaabaabbbbabbd	58970747
cbbaaaaabbbbabaabaabbbbfabd	88456121
cbbaaaaabbbbabaabaabbbgaabd	88456121
cbbaaaaabbbbabaabaabbgbaabd	88456121
cbbaaaaabbbbabaabaabgbbaabd	88456121
cbbaaaaabbbbabaabaagbbbaabd	88456121
cbbaaaaabbbbabaabafabbbaabd	88456121
cbbaaaaabbbbabaabebabbbaabd	88456121
cbbaaaaabbbbabaafbbabbbaabd	88456121
cbbaaaaabbbbabaebbbabbbaabd	88456121
cbbaaaaabbbbabeabbbabbbaabd	88456121
cbbaaaaabbbbafbabbbabbbaabd	88456121
cbbaaaaabbbbebbabbbabbbaabd	88456121
cbbaaaaabbbfbbbabbbabbbaabd	88456121
cbbaaaaabbgabbbabbbabbbaabd	88456121
cbbaaaaabgbabbbabbbabbbaabd	88456121
cbbaaaaagbbabbbabbbabbbaabd	88456121
cbbaaaafabbabbbabbbabbbaabd	88456121
cbbaaaebabbabbbabbbabbbaabd	88456121
cbbaaeababbabbbabbbabbbaabd	88456121
cbbaeaababbabbbabbbabbbaabd	88456121
cbbeaaababbabbbabbbabbbaabd	88456121
cbfbaaababbabbbabbbabbbaabd	88456121
cgabaaababbabbbabbbabbbaabd	88456121
cababaaababbabbbabbbabbbaabd	88456121
cababaaababbabbbabbbabbbebd	66342091
cababaaababbabbbabbbabbfbbd	66342091
cababaaababbabbbabbbabgabbd	66342091
cababaaababbabbbabbbagbabbd	66342091
cababaaababbabbbabbbfababbd	66342091
cababaaababbabbbabbgaababbd	66342091
cababaaababbabbbabgbaababbd	66342091
cababaaababbabbbagbbaababbd	66342091
cababaaababbabbbfabbaababbd	66342091
cababaaababbabbgaabbaababbd	66342091
cababaaababbabgbaabbaababbd	66342091
cababaaababbagbbaabbaababbd	66342091
cababaaababbfabbaabbaababbd	66342091
cababaaababgaabbaabbaababbd	66342091
cababaaabagbaabbaabbaababbd	66342091
cababaaabfabaabbaabbaababbd	66342091
cababaaagaabaabbaabbaababbd	66342091
cababaafaaabaabbaabbaababbd	66342091
cababaebaaabaabbaabbaababbd	66342091
cababeabaaabaabbaabbaababbd	66342091
cabafbabaaabaabbaabbaababbd	66342091
cabebbabaaabaabbaabbaababbd	66342091
cafbbbabaaabaabbaabbaababbd	66342091
cebbbbabaaabaabbaabbaababbd	66342091
cbbbbbabaaabaabbaabbaababbd	66342091
cbbbbbabaaabaabbaabbaabfabd	99513137
cbbbbbabaaabaabbaabbaagaabd	99513137
cbbbbbabaaabaabbaabbafaaabd	99513137
cbbbbbabaaabaabbaabbebaaabd	99513137
cbbbbbabaaabaabbaabfbbaaabd	99513137
cbbbbbabaaabaabbaagabbaaabd	99513137
cbbbbbabaaabaabbafaabbaaabd	99513137
cbbbbbabaaabaabbebaabbaaabd	99513137
cbbbbbabaaabaabfbbaabbaaabd	99513137
cbbbbbabaaabaagabbaabbaaabd	99513137
cbbbbbabaaabafaabbaabbaaabd	99513137
cbbbbbabaaabebaabbaabbaaabd	99513137
cbbbbbabaaafbbaabbaabbaaabd	99513137
cbbbbbabaaebbbaabbaabbaaabd	99513137
cbbbbbabaeabbbaabbaabbaaabd	99513137
cbbbbbabeaabbbaabbaabbaaabd	99513137
cbbbbbafbaabbbaabbaabbaaabd	99513137
cbbbbbebbaabbbaabbaabbaaabd	99513137
cbbbbfbbbaabbbaabbaabbaaabd	99513137
cbbbgabbbaabbbaabbaabbaaabd	99513137
cbbgbabbbaabbbaabbaabbaaabd	99513137
cbgbbabbbaabbbaabbaabbaaabd	99513137
cgbbbabbbaabbbaabbaabbaaabd	99513137
cabbbbabbbaabbbaabbaabbaaabd	99513137
cabbbbabbbaabbbaabbaabbaebd	74634853
cabbbbabbbaabbbaabbaabbeabd	74634853
cabbbbabbbaabbbaabbaabfbabd	74634853
cabbbbabbbaabbbaabbaagababd	74634853
cabbbbabbbaabbbaabbafaababd	74634853
cabbbbabbbaabbbaabbebaababd	74634853
cabbbbabbbaabbbaabfbbaababd	74634853
cabbbbabbbaabbbaagabbaababd	74634853
cabbbbabbbaabbbafaabbaababd	74634853
cabbbbabbbaabbbebaabbaababd	74634853
cabbbbabbbaabbfbbaabbaababd	74634853
cabbbbabbbaabgabbaabbaababd	74634853
cabbbbabbbaagbabbaabbaababd	74634853
cabbbbabbbafababbaabbaababd	74634853
cabbbbabbbebababbaabbaababd	74634853
cabbbbabbfbbababbaabbaababd	74634853
cabbbbabgabbababbaabbaababd	74634853
cabbbbagbabbababbaabbaababd	74634853
cabbbbfababbababbaabbaababd	74634853
cabbbgaababbababbaabbaababd	74634853
cabbgbaababbababbaabbaababd	74634853
cabgbbaababbababbaabbaababd	74634853
cagbbbaababbababbaabbaababd	74634853
cfabbbaababbababbaabbaababd	74634853
caaabbbaababbababbaabbaababd	74634853
caaabbbaababbababbaabbaagd	27988070
caaabbbaababbababbaabbafad	27988070
caaabbbaababbababbaabbebad	27988070
caaabbbaababbababbaabfbbad	27988070
caaabbbaababbababbaagabbad	27988070
caaabbbaababbababbafaabbad	27988070
caaabbbaababbababbebaabbad	27988070
caaabbbaababbababfbbaabbad	27988070
caaabbbaababbabagabbaabbad	27988070
caaabbbaababbabfaabbaabbad	27988070
caaabbbaababbagaaabbaabbad	27988070
caaabbbaababbfaaaabbaabbad	27988070
caaabbbaababgaaaaabbaabbad	27988070
caaabbbaabagbaaaaabbaabbad	27988070
caaabbbaabfabaaaaabbaabbad	27988070
caaabbbaagaabaaaaabbaabbad	27988070
caaabbbafaaabaaaaabbaabbad	27988070
caaabbbebaaabaaaaabbaabbad	27988070
caaabbfbbaaabaaaaabbaabbad	27988070
caaabgabbaaabaaaaabbaabbad	27988070
caaagbabbaaabaaaaabbaabbad	27988070
caafababbaaabaaaaabbaabbad	27988070
caebababbaaabaaaaabbaabbad	27988070
ceabababbaaabaaaaabbaabbad	27988070
cbabababbaaabaaaaabbaabbad	27988070
cbabababbaaabaaaaabbaabbd	13994035
cbabababbaaabaaaaabbafabd	20991053
cbabababbaaabaaaaabbebabd	20991053
cbabababbaaabaaaaabfbbabd	20991053
cbabababbaaabaaaaagabbabd	20991053
cbabababbaaabaaaafaabbabd	20991053
cbabababbaaabaaaebaabbabd	20991053
cbabababbaaabaaeabaabbabd	20991053
cbabababbaaabaeaabaabbabd	20991053
cbabababbaaabeaaabaabbabd	20991053
cbabababbaaafbaaabaabbabd	20991053
cbabababbaaebbaaabaabbabd	20991053
cbabababbaeabbaaabaabbabd	20991053
cbabababbeaabbaaabaabbabd	20991053
cbabababfbaabbaaabaabbabd	20991053
cbababagabaabbaaabaabbabd	20991053
cbababfaabaabbaaabaabbabd	20991053
cbabagaaabaabbaaabaabbabd	20991053
cbabfaaaabaabbaaabaabbabd	20991053
cbagaaaaabaabbaaabaabbabd	20991053
cbfaaaaaabaabbaaabaabbabd	20991053
cgaaaaaaabaabbaaabaabbabd	20991053
cabaaaaaaabaabbaaabaabbabd	20991053
cabaaaaaaabaabbaaabaabgd	7871645
cabaaaaaaabaabbaaabaagbd	7871645
cabaaaaaaabaabbaaabafabd	7871645
cabaaaaaaabaabbaaabebabd	7871645
cabaaaaaaabaabbaaafbbabd	7871645
cabaaaaaaabaabbaaebbbabd	7871645
cabaaaaaaabaabbaeabbbabd	7871645
cabaaaaaaabaabbeaabbbabd	7871645
cabaaaaaaabaabfbaabbbabd	7871645
cabaaaaaaabaagabaabbbabd	7871645
cabaaaaaaabafaabaabbbabd	7871645
cabaaaaaaabebaabaabbbabd	7871645
cabaaaaaaafbbaabaabbbabd	7871645
cabaaaaaaebbbaabaabbbabd	7871645
cabaaaaaeabbbaabaabbbabd	7871645
cabaaaaeaabbbaabaabbbabd	7871645
cabaaaeaaabbbaabaabbbabd	7871645
cabaaeaaaabbbaabaabbbabd	7871645
cabaeaaaaabbbaabaabbbabd	7871645
cabeaaaaaabbbaabaabbbabd	7871645
cafbaaaaaabbbaabaabbbabd	7871645
cebbaaaaaabbbaabaabbbabd	7871645
cbbbaaaaaabbbaabaabbbabd	7871645
cbbbaaaaaabbbaabaabbgd	2951867
cbbbaaaaaabbbaabaabgbd	2951867
cbbbaaaaaabbbaabaagbbd	2951867
cbbbaaaaaabbbaabafabbd	2951867
cbbbaaaaaabbbaabebabbd	2951867
cbbbaaaaaabbbaafbbabbd	2951867
cbbbaaaaaabbbaebbbabbd	2951867
cbbbaaaaaabbbeabbbabbd	2951867
cbbbaaaaaabbfbabbbabbd	2951867
cbbbaaaaaabgababbbabbd	2951867
cbbbaaaaaagbababbbabbd	2951867
cbbbaaaaafabababbbabbd	2951867
cbbbaaaaebabababbbabbd	2951867
cbbbaaaeababababbbabbd	2951867
cbbbaaeaababababbbabbd	2951867
cbbbaeaaababababbbabbd	2951867
cbbbeaaaababababbbabbd	2951867
cbbfbaaaababababbbabbd	2951867
cbgabaaaababababbbabbd	2951867
cgbabaaaababababbbabbd	2951867
cabbabaaaababababbbabbd	2951867
cabbabaaaababababbbfabd	4427801
cabbabaaaababababbgaabd	4427801
cabbabaaaababababgbaabd	4427801
cabbabaaaabababagbbaabd	4427801
cabbabaaaabababfabbaabd	4427801
cabbabaaaababagaabbaabd	4427801
cabbabaaaababfaaabbaabd	4427801
cabbabaaaabagaaaabbaabd	4427801
cabbabaaaabfaaaaabbaabd	4427801
cabbabaaaagaaaaaabbaabd	4427801
cabbabaaafaaaaaaabbaabd	4427801
cabbabaaebaaaaaaabbaabd	4427801
cabbabaeabaaaaaaabbaabd	4427801
cabbabeaabaaaaaaabbaabd	4427801
cabbafbaabaaaaaaabbaabd	4427801
cabbebbaabaaaaaaabbaabd	4427801
cabfbbbaabaaaaaaabbaabd	4427801
cagabbbaabaaaaaaabbaabd	4427801
cfaabbbaabaaaaaaabbaabd	4427801
caaaabbbaabaaaaaaabbaabd	4427801
caaaabbbaabaaaaaaabbebd	3320851
caaaabbbaabaaaaaaabfbbd	3320851
caaaabbbaabaaaaaaagabbd	3320851
caaaabbbaabaaaaaafaabbd	3320851
caaaabbbaabaaaaaebaabbd	3320851
caaaabbbaabaaaaeabaabbd	3320851
caaaabbbaabaaaeaabaabbd	3320851
caaaabbbaabaaeaaabaabbd	3320851
caaaabbbaabaeaaaabaabbd	3320851
caaaabbbaabeaaaaabaabbd	3320851
caaaabbbaafbaaaaabaabbd	3320851
caaaabbbaebbaaaaabaabbd	3320851
caaaabbbeabbaaaaabaabbd	3320851
caaaabbfbabbaaaaabaabbd	3320851
caaaabgababbaaaaabaabbd	3320851
caaaagbababbaaaaabaabbd	3320851
caaafabababbaaaaabaabbd	3320851
caaebabababbaaaaabaabbd	3320851
caeababababbaaaaabaabbd	3320851
ceaababababbaaaaabaabbd	3320851
cbaababababbaaaaabaabbd	3320851
cbaababababbaaaaabafabd	4981277
cbaababababbaaaaabebabd	4981277
cbaababababbaaaaafbbabd	4981277
cbaababababbaaaaebbbabd	4981277
cbaababababbaaaeabbbabd	4981277
cbaababababbaaeaabbbabd	4981277
cbaababababbaeaaabbbabd	4981277
cbaababababbeaaaabbbabd	4981277
cbaababababfbaaaabbbabd	4981277
cbaabababagabaaaabbbabd	4981277
cbaabababfaabaaaabbbabd	4981277
cbaababagaaabaaaabbbabd	4981277
cbaababfaaaabaaaabbbabd	4981277
cbaabagaaaaabaaaabbbabd	4981277
cbaabfaaaaaabaaaabbbabd	4981277
cbaagaaaaaaabaaaabbbabd	4981277
cbafaaaaaaaabaaaabbbabd	4981277
cbebaaaaaaaabaaaabbbabd	4981277
cfbbaaaaaaaabaaaabbbabd	4981277
caabbaaaaaaaabaaaabbbabd	4981277
caabbaaaaaaaabaaaabbgd	1867979
caabbaaaaaaaabaaaabgbd	1867979
caabbaaaaaaaabaaaagbbd	1867979
caabbaaaaaaaabaaafabbd	1867979
caabbaaaaaaaabaaebabbd	1867979
caabbaaaaaaaabaeababbd	1867979
caabbaaaaaaaabeaababbd	1867979
caabbaaaaaaaafbaababbd	1867979
caabbaaaaaaaebbaababbd	1867979
caabbaaaaaaeabbaababbd	1867979
caabbaaaaaeaabbaababbd	1867979
caabbaaaaeaaabbaababbd	1867979
caabbaaaeaaaabbaababbd	1867979
caabbaaeaaaaabbaababbd	1867979
caabbaeaaaaaabbaababbd	1867979
caabbeaaaaaaabbaababbd	1867979
caabfbaaaaaaabbaababbd	1867979
caagabaaaaaaabbaababbd	1867979
cafaabaaaaaaabbaababbd	1867979
cebaabaaaaaaabbaababbd	1867979
cbbaabaaaaaaabbaababbd	1867979
cbbaabaaaaaaabbaabfabd	2801969
cbbaabaaaaaaabbaagaabd	2801969
cbbaabaaaaaaabbafaaabd	2801969
cbbaabaaaaaaabbebaaabd	2801969
cbbaabaaaaaaabfbbaaabd	2801969
cbbaabaaaaaaagabbaaabd	2801969
cbbaabaaaaaafaabbaaabd	2801969
cbbaabaaaaaebaabbaaabd	2801969
cbbaabaaaaeabaabbaaabd	2801969
cbbaabaaaeaabaabbaaabd	2801969
cbbaabaaeaaabaabbaaabd	2801969
cbbaabaeaaaabaabbaaabd	2801969
cbbaabeaaaaabaabbaaabd	2801969
cbbaafbaaaaabaabbaaabd	2801969
cbbaebbaaaaabaabbaaabd	2801969
cbbeabbaaaaabaabbaaabd	2801969
cbfbabbaaaaabaabbaaabd	2801969
cgababbaaaaabaabbaaabd	2801969
cabababbaaaaabaabbaaabd	2801969
cabababbaaaaabaabbaebd	2101477
cabababbaaaaabaabbeabd	2101477
cabababbaaaaabaabfbabd	2101477
cabababbaaaaabaagababd	2101477
cabababbaaaaabafaababd	2101477
cabababbaaaaabebaababd	2101477
cabababbaaaaafbbaababd	2101477
cabababbaaaaebbbaababd	2101477
cabababbaaaeabbbaababd	2101477
cabababbaaeaabbbaababd	2101477
cabababbaeaaabbbaababd	2101477
cabababbeaaaabbbaababd	2101477
cabababfbaaaabbbaababd	2101477
cababagabaaaabbbaababd	2101477
cababfaabaaaabbbaababd	2101477
cabagaaabaaaabbbaababd	2101477
cabfaaaabaaaabbbaababd	2101477
cagaaaaabaaaabbbaababd	2101477
cfaaaaaabaaaabbbaababd	2101477
caaaaaaaabaaaabbbaababd	2101477
caaaaaaaabaaaabbbaagd	788054
caaaaaaaabaaaabbbafad	788054
caaaaaaaabaaaabbbebad	788054
caaaaaaaabaaaabbfbbad	788054
caaaaaaaabaaaabgabbad	788054
caaaaaaaabaaaagbabbad	788054
caaaaaaaabaaafababbad	788054
caaaaaaaabaaebababbad	788054
caaaaaaaabaeabababbad	788054
caaaaaaaabeaabababbad	788054
caaaaaaaafbaabababbad	788054
caaaaaaaebbaabababbad	788054
caaaaaaeabbaabababbad	788054
caaaaaeaabbaabababbad	788054
caaaaeaaabbaabababbad	788054
caaaeaaaabbaabababbad	788054
caaeaaaaabbaabababbad	788054
caeaaaaaabbaabababbad	788054
ceaaaaaaabbaabababbad	788054
cbaaaaaaabbaabababbad	788054
cbaaaaaaabbaabababbd	394027
cbaaaaaaabbaababfabd	591041
cbaaaaaaabbaabagaabd	591041
cbaaaaaaabbaabfaaabd	591041
cbaaaaaaabbaagaaaabd	591041
cbaaaaaaabbafaaaaabd	591041
cbaaaaaaabbebaaaaabd	591041
cbaaaaaaabfbbaaaaabd	591041
cbaaaaaaagabbaaaaabd	591041
cbaaaaaafaabbaaaaabd	591041
cbaaaaaebaabbaaaaabd	591041
cbaaaaeabaabbaaaaabd	591041
cbaaaeaabaabbaaaaabd	591041
cbaaeaaabaabbaaaaabd	591041
cbaeaaaabaabbaaaaabd	591041
cbeaaaaabaabbaaaaabd	591041
cfbaaaaabaabbaaaaabd	591041
caabaaaaabaabbaaaaabd	591041
caabaaaaabaabbaaaebd	443281
caabaaaaabaabbaaeabd	443281
caabaaaaabaabbaeaabd	443281
caabaaaaabaabbeaaabd	443281
caabaaaaabaabfbaaabd	443281
caabaaaaabaagabaaabd	443281
caabaaaaabafaabaaabd	443281
caabaaaaabebaabaaabd	443281
caabaaaaafbbaabaaabd	443281
caabaaaaebbbaabaaabd	443281
caabaaaeabbbaabaaabd	443281
caabaaeaabbbaabaaabd	443281
caabaeaaabbbaabaaabd	443281
caabeaaaabbbaabaaabd	443281
caafbaaaabbbaabaaabd	443281
caebbaaaabbbaabaaabd	443281
ceabbaaaabbbaabaaabd	443281
cbabbaaaabbbaabaaabd	443281
cbabbaaaabbbaabaebd	332461
cbabbaaaabbbaabeabd	332461
cbabbaaaabbbaafbabd	332461
cbabbaaaabbbaebbabd	332461
cbabbaaaabbbeabbabd	332461
cbabbaaaabbfbabbabd	332461
cbabbaaaabgababbabd	332461
cbabbaaaagbababbabd	332461
cbabbaaafabababbabd	332461
cbabbaaebabababbabd	332461
cbabbaeababababbabd	332461
cbabbeaababababbabd	332461
cbabfbaababababbabd	332461
cbagabaababababbabd	332461
cbfaabaababababbabd	332461
cgaaabaababababbabd	332461
cabaaabaababababbabd	332461
cabaaabaababababgd	124673
cabaaabaabababagbd	124673
cabaaabaabababfabd	124673
cabaaabaababagaabd	124673
cabaaabaababfaaabd	124673
cabaaabaabagaaaabd	124673
cabaaabaabfaaaaabd	124673
cabaaabaagaaaaaabd	124673
cabaaabafaaaaaaabd	124673
cabaaabebaaaaaaabd	124673
cabaaafbbaaaaaaabd	124673
cabaaebbbaaaaaaabd	124673
cabaeabbbaaaaaaabd	124673
cabeaabbbaaaaaaabd	124673
cafbaabbbaaaaaaabd	124673
cebbaabbbaaaaaaabd	124673
cbbbaabbbaaaaaaabd	124673
cbbbaabbbaaaaaebd	93505
cbbbaabbbaaaaeabd	93505
cbbbaabbbaaaeaabd	93505
cbbbaabbbaaeaaabd	93505
cbbbaabbbaeaaaabd	93505
cbbbaabbbeaaaaabd	93505
cbbbaabbfbaaaaabd	93505
cbbbaabgabaaaaabd	93505
cbbbaagbabaaaaabd	93505
cbbbafababaaaaabd	93505
cbbbebababaaaaabd	93505
cbbfbbababaaaaabd	93505
cbgabbababaaaaabd	93505
cgbabbababaaaaabd	93505
cabbabbababaaaaabd	93505
cabbabbababaaaebd	70129
cabbabbababaaeabd	70129
cabbabbababaeaabd	70129
cabbabbababeaaabd	70129
cabbabbabafbaaabd	70129
cabbabbabebbaaabd	70129
cabbabbafbbbaaabd	70129
cabbabbebbbbaaabd	70129
cabbabfbbbbbaaabd	70129
cabbagabbbbbaaabd	70129
cabbfaabbbbbaaabd	70129
cabgaaabbbbbaaabd	70129
cagbaaabbbbbaaabd	70129
cfabaaabbbbbaaabd	70129
caaabaaabbbbbaaabd	70129
caaabaaabbbbbaebd	52597
caaabaaabbbbbeabd	52597
caaabaaabbbbfbabd	52597
caaabaaabbbgababd	52597
caaabaaabbgbababd	52597
caaabaaabgbbababd	52597
caaabaaagbbbababd	52597
caaabaafabbbababd	52597
caaabaebabbbababd	52597
caaabeababbbababd	52597
caaafbababbbababd	52597
caaebbababbbababd	52597
caeabbababbbababd	52597
ceaabbababbbababd	52597
cbaabbababbbababd	52597
cbaabbababbbagd	19724
cbaabbababbbfad	19724
cbaabbababbgaad	19724
cbaabbababgbaad	19724
cbaabbabagbbaad	19724
cbaabbabfabbaad	19724
cbaabbagaabbaad	19724
cbaabbfaaabbaad	19724
cbaabgaaaabbaad	19724
cbaagbaaaabbaad	19724
cbafabaaaabbaad	19724
cbebabaaaabbaad	19724
cfbbabaaaabbaad	19724
caabbabaaaabbaad	19724
caabbabaaaabbad	9862
caabbabaaaabbd	4931
caabbabaaafabd	7397
caabbabaaebabd	7397
caabbabaeababd	7397
caabbabeaababd	7397
caabbafbaababd	7397
caabbebbaababd	7397
caabfbbbaababd	7397
caagabbbaababd	7397
cafaabbbaababd	7397
cebaabbbaababd	7397
cbbaabbbaababd	7397
