"Input number 2911515 with intial rewrite term cabbaaabbabbabaaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 684  Number of array doubles: 0"
Term	Number
cbbbbfbbbaaabaaaaabaaaabd	24872993
cbbbgabbbaaabaaaaabaaaabd	24872993
cbbgbabbbaaabaaaaabaaaabd	24872993
cbgbbabbbaaabaaaaabaaaabd	24872993
cgbbbabbbaaabaaaaabaaaabd	24872993
cabbbbabbbaaabaaaaabaaaabd	24872993
cabbbbabbbaaabaaaaabaaebd	18654745
cabbbbabbbaaabaaaaabaeabd	18654745
cabbbbabbbaaabaaaaabeaabd	18654745
cabbbbabbbaaabaaaaafbaabd	18654745
cabbbbabbbaaabaaaaebbaabd	18654745
cabbbbabbbaaabaaaeabbaabd	18654745
cabbbbabbbaaabaaeaabbaabd	18654745
cabbbbabbbaaabaeaaabbaabd	18654745
cabbbbabbbaaabeaaaabbaabd	18654745
cabbbbabbbaaafbaaaabbaabd	18654745
cabbbbabbbaaebbaaaabbaabd	18654745
cabbbbabbbaeabbaaaabbaabd	18654745
cabbbbabbbeaabbaaaabbaabd	18654745
cabbbbabbfbaabbaaaabbaabd	18654745
cabbbbabgabaabbaaaabbaabd	18654745
cabbbbagbabaabbaaaabbaabd	18654745
cabbbbfababaabbaaaabbaabd	18654745
cabbbgaababaabbaaaabbaabd	18654745
cabbgbaababaabbaaaabbaabd	18654745
cabgbbaababaabbaaaabbaabd	18654745
cagbbbaababaabbaaaabbaabd	18654745
cfabbbaababaabbaaaabbaabd	18654745
caaabbbaababaabbaaaabbaabd	18654745
caaabbbaababaabbaaaabbebd	13991059
caaabbbaababaabbaaaabfbbd	13991059
caaabbbaababaabbaaaagabbd	13991059
caaabbbaababaabbaaafaabbd	13991059
caaabbbaababaabbaaebaabbd	13991059
caaabbbaababaabbaeabaabbd	13991059
caaabbbaababaabbeaabaabbd	13991059
caaabbbaababaabfbaabaabbd	13991059
caaabbbaababaagabaabaabbd	13991059
caaabbbaababafaabaabaabbd	13991059
caaabbbaababebaabaabaabbd	13991059
caaabbbaabafbbaabaabaabbd	13991059
caaabbbaabebbbaabaabaabbd	13991059
caaabbbaafbbbbaabaabaabbd	13991059
caaabbbaebbbbbaabaabaabbd	13991059
caaabbbeabbbbbaabaabaabbd	13991059
caaabbfbabbbbbaabaabaabbd	13991059
caaabgababbbbbaabaabaabbd	13991059
caaagbababbbbbaabaabaabbd	13991059
caafabababbbbbaabaabaabbd	13991059
caebabababbbbbaabaabaabbd	13991059
ceababababbbbbaabaabaabbd	13991059
cbababababbbbbaabaabaabbd	13991059
cbababababbbbbaabaabafabd	20986589
cbababababbbbbaabaabebabd	20986589
cbababababbbbbaabaafbbabd	20986589
cbababababbbbbaabaebbbabd	20986589
cbababababbbbbaabeabbbabd	20986589
cbababababbbbbaafbabbbabd	20986589
cbababababbbbbaebbabbbabd	20986589
cbababababbbbbeabbabbbabd	20986589
cbababababbbbfbabbabbbabd	20986589
cbababababbbgababbabbbabd	20986589
cbababababbgbababbabbbabd	20986589
cbababababgbbababbabbbabd	20986589
cbabababagbbbababbabbbabd	20986589
cbabababfabbbababbabbbabd	20986589
cbababagaabbbababbabbbabd	20986589
cbababfaaabbbababbabbbabd	20986589
cbabagaaaabbbababbabbbabd	20986589
cbabfaaaaabbbababbabbbabd	20986589
cbagaaaaaabbbababbabbbabd	20986589
cbfaaaaaaabbbababbabbbabd	20986589
cgaaaaaaaabbbababbabbbabd	20986589
cabaaaaaaaabbbababbabbbabd	20986589
cabaaaaaaaabbbababbabbgd	7869971
cabaaaaaaaabbbababbabgbd	7869971
cabaaaaaaaabbbababbagbbd	7869971
cabaaaaaaaabbbababbfabbd	7869971
cabaaaaaaaabbbababgaabbd	7869971
cabaaaaaaaabbbabagbaabbd	7869971
cabaaaaaaaabbbabfabaabbd	7869971
cabaaaaaaaabbbagaabaabbd	7869971
cabaaaaaaaabbbfaaabaabbd	7869971
cabaaaaaaaabbgaaaabaabbd	7869971
cabaaaaaaaabgbaaaabaabbd	7869971
cabaaaaaaaagbbaaaabaabbd	7869971
cabaaaaaaafabbaaaabaabbd	7869971
cabaaaaaaebabbaaaabaabbd	7869971
cabaaaaaeababbaaaabaabbd	7869971
cabaaaaeaababbaaaabaabbd	7869971
cabaaaeaaababbaaaabaabbd	7869971
cabaaeaaaababbaaaabaabbd	7869971
cabaeaaaaababbaaaabaabbd	7869971
cabeaaaaaababbaaaabaabbd	7869971
cafbaaaaaababbaaaabaabbd	7869971
cebbaaaaaababbaaaabaabbd	7869971
cbbbaaaaaababbaaaabaabbd	7869971
cbbbaaaaaababbaaaabafabd	11804957
cbbbaaaaaababbaaaabebabd	11804957
cbbbaaaaaababbaaaafbbabd	11804957
cbbbaaaaaababbaaaebbbabd	11804957
cbbbaaaaaababbaaeabbbabd	11804957
cbbbaaaaaababbaeaabbbabd	11804957
cbbbaaaaaababbeaaabbbabd	11804957
cbbbaaaaaababfbaaabbbabd	11804957
cbbbaaaaaabagabaaabbbabd	11804957
cbbbaaaaaabfaabaaabbbabd	11804957
cbbbaaaaaagaaabaaabbbabd	11804957
cbbbaaaaafaaaabaaabbbabd	11804957
cbbbaaaaebaaaabaaabbbabd	11804957
cbbbaaaeabaaaabaaabbbabd	11804957
cbbbaaeaabaaaabaaabbbabd	11804957
cbbbaeaaabaaaabaaabbbabd	11804957
cbbbeaaaabaaaabaaabbbabd	11804957
cbbfbaaaabaaaabaaabbbabd	11804957
cbgabaaaabaaaabaaabbbabd	11804957
cgbabaaaabaaaabaaabbbabd	11804957
cabbabaaaabaaaabaaabbbabd	11804957
cabbabaaaabaaaabaaabbgd	4426859
cabbabaaaabaaaabaaabgbd	4426859
cabbabaaaabaaaabaaagbbd	4426859
cabbabaaaabaaaabaafabbd	4426859
cabbabaaaabaaaabaebabbd	4426859
cabbabaaaabaaaabeababbd	4426859
cabbabaaaabaaaafbababbd	4426859
cabbabaaaabaaaebbababbd	4426859
cabbabaaaabaaeabbababbd	4426859
cabbabaaaabaeaabbababbd	4426859
