"Input number 113383 with intial rewrite term cbabbbababbbaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1668  Number of array doubles: 1"
Term	Number
cgbbbababbaabbababbbd	1551575
cabbbbababbaabbababbbd	1551575
cabbbbababbaabbabagbbd	2327363
cabbbbababbaabbabfabbd	2327363
cabbbbababbaabbagaabbd	2327363
cabbbbababbaabbfaaabbd	2327363
cabbbbababbaabgaaaabbd	2327363
cabbbbababbaagbaaaabbd	2327363
cabbbbababbafabaaaabbd	2327363
cabbbbababbebabaaaabbd	2327363
cabbbbababfbbabaaaabbd	2327363
cabbbbabagabbabaaaabbd	2327363
cabbbbabfaabbabaaaabbd	2327363
cabbbbagaaabbabaaaabbd	2327363
cabbbbfaaaabbabaaaabbd	2327363
cabbbgaaaaabbabaaaabbd	2327363
cabbgbaaaaabbabaaaabbd	2327363
cabgbbaaaaabbabaaaabbd	2327363
cagbbbaaaaabbabaaaabbd	2327363
cfabbbaaaaabbabaaaabbd	2327363
caaabbbaaaaabbabaaaabbd	2327363
caaabbbaaaaabbabaaafabd	3491045
caaabbbaaaaabbabaaebabd	3491045
caaabbbaaaaabbabaeababd	3491045
caaabbbaaaaabbabeaababd	3491045
caaabbbaaaaabbafbaababd	3491045
caaabbbaaaaabbebbaababd	3491045
caaabbbaaaaabfbbbaababd	3491045
caaabbbaaaaagabbbaababd	3491045
caaabbbaaaafaabbbaababd	3491045
caaabbbaaaebaabbbaababd	3491045
caaabbbaaeabaabbbaababd	3491045
caaabbbaeaabaabbbaababd	3491045
caaabbbeaaabaabbbaababd	3491045
caaabbfbaaabaabbbaababd	3491045
caaabgabaaabaabbbaababd	3491045
caaagbabaaabaabbbaababd	3491045
caafababaaabaabbbaababd	3491045
caebababaaabaabbbaababd	3491045
ceabababaaabaabbbaababd	3491045
cbabababaaabaabbbaababd	3491045
cbabababaaabaabbbaagd	1309142
cbabababaaabaabbbafad	1309142
cbabababaaabaabbbebad	1309142
cbabababaaabaabbfbbad	1309142
cbabababaaabaabgabbad	1309142
cbabababaaabaagbabbad	1309142
cbabababaaabafababbad	1309142
cbabababaaabebababbad	1309142
cbabababaaafbbababbad	1309142
cbabababaaebbbababbad	1309142
cbabababaeabbbababbad	1309142
