10
52
46
1276
844
766
4084
5446
14668
202972
37054
197620
213244
189550
231166
965500
4947964
1954750
2606332
16474588
30855004
18284446
73137784
97517044
180487420
1283466100
300473086
400630780
801261562
1068348748
2136697492
2848929994
